scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed,config_hash,fusion_bundle_id
primary,0,0.001,1e-05,44,308,0.0008913130516324732,0.4349975874929717,74,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H097_run/checkpoints/primary_k0_lr1e-03_seed101.pt,48d9054088841d24,101,7bf685f243e96887cbc7562955e03bd09774e516ffa7011a026f59ff36ad7469,FS_HIC_F4_PLUS_STATIC_SAP_KD_CHAIN9
primary,1,0.0001,1.0000000000000002e-06,41,246,9.05463412215599e-05,0.4497133601795543,71,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H097_run/checkpoints/primary_k1_lr1e-04_seed101.pt,48d9054088841d24,101,7bf685f243e96887cbc7562955e03bd09774e516ffa7011a026f59ff36ad7469,FS_HIC_F4_PLUS_STATIC_SAP_KD_CHAIN9
primary,2,0.001,1e-05,10,70,0.000995061710569696,0.4246044158935547,40,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H097_run/checkpoints/primary_k2_lr1e-03_seed101.pt,48d9054088841d24,101,7bf685f243e96887cbc7562955e03bd09774e516ffa7011a026f59ff36ad7469,FS_HIC_F4_PLUS_STATIC_SAP_KD_CHAIN9
primary,3,0.01,0.0001,6,42,0.009984740801978984,0.4693260192871094,36,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H097_run/checkpoints/primary_k3_lr1e-02_seed101.pt,48d9054088841d24,101,7bf685f243e96887cbc7562955e03bd09774e516ffa7011a026f59ff36ad7469,FS_HIC_F4_PLUS_STATIC_SAP_KD_CHAIN9
primary,4,0.001,1e-05,8,56,0.000997010672950314,0.3465260863304138,38,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H097_run/checkpoints/primary_k4_lr1e-03_seed101.pt,48d9054088841d24,101,7bf685f243e96887cbc7562955e03bd09774e516ffa7011a026f59ff36ad7469,FS_HIC_F4_PLUS_STATIC_SAP_KD_CHAIN9
shadow,0,0.01,0.0001,44,308,0.008913130516324731,0.4180527889367306,74,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H097_run/checkpoints/shadow_k0_lr1e-02_seed101.pt,48d9054088841d24,101,7bf685f243e96887cbc7562955e03bd09774e516ffa7011a026f59ff36ad7469,FS_HIC_F4_PLUS_STATIC_SAP_KD_CHAIN9
shadow,1,0.01,0.0001,57,399,0.008205248749256015,0.40088751912117004,87,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H097_run/checkpoints/shadow_k1_lr1e-02_seed101.pt,48d9054088841d24,101,7bf685f243e96887cbc7562955e03bd09774e516ffa7011a026f59ff36ad7469,FS_HIC_F4_PLUS_STATIC_SAP_KD_CHAIN9
shadow,2,0.01,0.0001,12,84,0.00992629116446613,0.42458415031433105,42,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H097_run/checkpoints/shadow_k2_lr1e-02_seed101.pt,48d9054088841d24,101,7bf685f243e96887cbc7562955e03bd09774e516ffa7011a026f59ff36ad7469,FS_HIC_F4_PLUS_STATIC_SAP_KD_CHAIN9
shadow,3,0.001,1e-05,57,399,0.0008205248749256015,0.44819996573708276,87,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H097_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,48d9054088841d24,101,7bf685f243e96887cbc7562955e03bd09774e516ffa7011a026f59ff36ad7469,FS_HIC_F4_PLUS_STATIC_SAP_KD_CHAIN9
shadow,4,0.0001,1.0000000000000002e-06,34,238,9.349725996469047e-05,0.41817140579223633,64,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H097_run/checkpoints/shadow_k4_lr1e-04_seed101.pt,48d9054088841d24,101,7bf685f243e96887cbc7562955e03bd09774e516ffa7011a026f59ff36ad7469,FS_HIC_F4_PLUS_STATIC_SAP_KD_CHAIN9
