preferred_scheme,model,role,frozen_MAE,frozen_Pearson,cv_MAE_mean,cv_Pearson_mean
SGKF_Q7,SEQ_SIMPLE_Ridge,public,0.669532127226486,0.2791698458348464,0.5902360642597488,0.37120084875963044
SGKF_Q7,SEQ_SIMPLE_Ridge,private,0.5822576837296752,0.38796571636184873,0.5902360642597488,0.37120084875963044
SGKF_Q7,PLM_ESM2_PCA64_SVR,public,0.6092298343440837,0.21821545831524394,0.47296243698117835,0.48073018692819564
SGKF_Q7,PLM_ESM2_PCA64_SVR,private,0.5031315016969587,0.5877205739110342,0.47296243698117835,0.48073018692819564
SGKF_Q7,ESMFN_STRUCTURE_ElasticNet,public,0.5031072596812927,0.4787006093964799,0.47622827130836687,0.5142162985159758
SGKF_Q7,ESMFN_STRUCTURE_ElasticNet,private,0.446758045744606,0.6483574912921652,0.47622827130836687,0.5142162985159758
SGKF_Q7,FUSION,public,0.5288075244267564,0.4365546860974038,0.47788683035581353,0.5272633489428419
SGKF_Q7,FUSION,private,0.43271525131060895,0.642169080514912,0.47788683035581353,0.5272633489428419
