scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.001,1e-05,17,119,0.0009844486647586723,2.559754573937618,47,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T121_run/checkpoints/primary_k0_lr1e-03_seed101.pt,8d6e8476a7702db3,101
primary,1,0.001,1e-05,50,300,0.0008604725173927785,3.2928291089607007,80,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T121_run/checkpoints/primary_k1_lr1e-03_seed101.pt,8d6e8476a7702db3,101
primary,2,0.0001,1.0000000000000002e-06,49,343,8.658394705735987e-05,3.173839569091797,79,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T121_run/checkpoints/primary_k2_lr1e-04_seed101.pt,8d6e8476a7702db3,101
primary,3,0.0001,1.0000000000000002e-06,105,735,4.739186928329899e-05,2.042069673538208,135,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T121_run/checkpoints/primary_k3_lr1e-04_seed101.pt,8d6e8476a7702db3,101
primary,4,0.0001,1.0000000000000002e-06,138,966,2.3323370509092472e-05,2.5230013132095337,168,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T121_run/checkpoints/primary_k4_lr1e-04_seed101.pt,8d6e8476a7702db3,101
shadow,0,0.0001,1.0000000000000002e-06,58,406,8.144951148861742e-05,2.2833490082711885,88,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T121_run/checkpoints/shadow_k0_lr1e-04_seed101.pt,8d6e8476a7702db3,101
shadow,1,0.0001,1.0000000000000002e-06,69,483,7.43468068680349e-05,2.678452730178833,99,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T121_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,8d6e8476a7702db3,101
shadow,2,0.001,1e-05,29,203,0.0009528893909706797,2.866844892501831,59,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T121_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,8d6e8476a7702db3,101
shadow,3,0.01,0.0001,7,49,0.009978031724785246,3.5403886274857954,37,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T121_run/checkpoints/shadow_k3_lr1e-02_seed101.pt,8d6e8476a7702db3,101
shadow,4,0.001,1e-05,17,119,0.0009844486647586723,2.6558053493499756,47,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T121_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,8d6e8476a7702db3,101
