scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed,config_hash,fusion_bundle_id
primary,0,0.001,1e-05,44,308,0.0008913130516324732,0.4818750728260387,74,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H083_run/checkpoints/primary_k0_lr1e-03_seed101.pt,10af730c4b6bf579,101,ae9e4ca4c8cc9a572e5b5e82587898d2b9605e2885db3b9ab09210678b2168a7,F2_SEQUENCE_TITRATION
primary,1,0.0001,1.0000000000000002e-06,52,312,8.494768343131955e-05,0.4879134785045277,82,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H083_run/checkpoints/primary_k1_lr1e-04_seed101.pt,10af730c4b6bf579,101,ae9e4ca4c8cc9a572e5b5e82587898d2b9605e2885db3b9ab09210678b2168a7,F2_SEQUENCE_TITRATION
primary,2,0.0001,1.0000000000000002e-06,66,462,7.636367895343946e-05,0.44785094261169434,96,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H083_run/checkpoints/primary_k2_lr1e-04_seed101.pt,10af730c4b6bf579,101,ae9e4ca4c8cc9a572e5b5e82587898d2b9605e2885db3b9ab09210678b2168a7,F2_SEQUENCE_TITRATION
primary,3,0.001,1e-05,15,105,0.00098807879715968,0.5050348937511444,45,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H083_run/checkpoints/primary_k3_lr1e-03_seed101.pt,10af730c4b6bf579,101,ae9e4ca4c8cc9a572e5b5e82587898d2b9605e2885db3b9ab09210678b2168a7,F2_SEQUENCE_TITRATION
primary,4,0.01,0.0001,29,203,0.009528893909706798,0.35726696252822876,59,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H083_run/checkpoints/primary_k4_lr1e-02_seed101.pt,10af730c4b6bf579,101,ae9e4ca4c8cc9a572e5b5e82587898d2b9605e2885db3b9ab09210678b2168a7,F2_SEQUENCE_TITRATION
shadow,0,0.01,0.0001,50,350,0.008604725173927784,0.463748296101888,80,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H083_run/checkpoints/shadow_k0_lr1e-02_seed101.pt,10af730c4b6bf579,101,ae9e4ca4c8cc9a572e5b5e82587898d2b9605e2885db3b9ab09210678b2168a7,F2_SEQUENCE_TITRATION
shadow,1,0.01,0.0001,73,511,0.0071576074932471105,0.40614429116249084,103,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H083_run/checkpoints/shadow_k1_lr1e-02_seed101.pt,10af730c4b6bf579,101,ae9e4ca4c8cc9a572e5b5e82587898d2b9605e2885db3b9ab09210678b2168a7,F2_SEQUENCE_TITRATION
shadow,2,0.001,1e-05,36,252,0.0009270568813552756,0.3476940393447876,66,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H083_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,10af730c4b6bf579,101,ae9e4ca4c8cc9a572e5b5e82587898d2b9605e2885db3b9ab09210678b2168a7,F2_SEQUENCE_TITRATION
shadow,3,0.01,0.0001,87,609,0.006129809044912888,0.5044188354954575,117,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H083_run/checkpoints/shadow_k3_lr1e-02_seed101.pt,10af730c4b6bf579,101,ae9e4ca4c8cc9a572e5b5e82587898d2b9605e2885db3b9ab09210678b2168a7,F2_SEQUENCE_TITRATION
shadow,4,0.0001,1.0000000000000002e-06,51,357,8.55017856687341e-05,0.42148467898368835,81,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H083_run/checkpoints/shadow_k4_lr1e-04_seed101.pt,10af730c4b6bf579,101,ae9e4ca4c8cc9a572e5b5e82587898d2b9605e2885db3b9ab09210678b2168a7,F2_SEQUENCE_TITRATION
