tag,model,y_mode,repeat,fold,spearman,pearson,mae,rmse,n,target,members
PLM_ESM2_gauss,Ridge_grid,gauss,2,0,0.48320158102766797,0.26583813708850146,9.156203067962018,9.198660714169193,23.0,HIC,
PLM_ESM2_gauss,Ridge_grid,gauss,2,1,0.28421052631578947,0.1818968341015596,9.543953119813455,9.595901660608918,20.0,HIC,
PLM_ESM2_gauss,Ridge_grid,gauss,2,2,0.3560513489004298,0.2416413146056802,9.599854912447896,9.639019074256357,34.0,HIC,
PLM_ESM2_gauss,Ridge_grid,gauss,2,3,0.7296918767507002,0.7455286769752634,9.696350652019682,9.711044292291959,35.0,HIC,
PLM_ESM2_gauss,Ridge_grid,gauss,2,4,0.423034444192952,0.4763434799947437,9.426166898910786,9.471226507230275,50.0,HIC,
PLM_ESM2_gauss,Ridge_grid,gauss,3,0,0.7296918767507002,0.7455286769752634,9.696350652019682,9.711044292291959,35.0,HIC,
PLM_ESM2_gauss,Ridge_grid,gauss,3,1,0.3915036720527473,0.27546430702240343,9.603759457546401,9.633656069500596,34.0,HIC,
PLM_ESM2_gauss,Ridge_grid,gauss,3,2,0.48700831790605503,0.49326436383534006,9.504825353507737,9.546213357700225,50.0,HIC,
PLM_ESM2_gauss,Ridge_grid,gauss,3,3,0.28421052631578947,0.1818968341015596,9.543953119813455,9.595901660608918,20.0,HIC,
PLM_ESM2_gauss,Ridge_grid,gauss,3,4,0.43873517786561267,0.25318523131868376,9.18108241595098,9.222469665996432,23.0,HIC,
SEQ_CDR_rank,Ridge_grid,rank,0,0,0.35798319327731093,0.254060512212867,8.881351319870507,8.91177846133908,35.0,HIC,
SEQ_CDR_rank,Ridge_grid,rank,0,1,0.3707212757220784,0.21640121528410344,8.8932305652208,8.932970504880162,34.0,HIC,
SEQ_CDR_rank,Ridge_grid,rank,0,2,-0.06616541353383458,-0.10573154758500519,8.899597953924221,8.931830909166717,20.0,HIC,
SEQ_CDR_rank,Ridge_grid,rank,0,3,0.5019762845849802,0.4146977841815527,8.81583724817685,8.835959928332237,23.0,HIC,
SEQ_CDR_rank,Ridge_grid,rank,0,4,0.21084482402441634,0.34483564593252597,8.919086940027713,8.969944117780555,50.0,HIC,
SEQ_CDR_rank,Ridge_grid,rank,1,0,0.4238997604505546,0.374403259061721,8.9509302794132,8.978253556066596,34.0,HIC,
SEQ_CDR_rank,Ridge_grid,rank,1,1,0.09774436090225563,-0.025124881327095623,8.91937866763438,8.950490065160928,20.0,HIC,
SEQ_CDR_rank,Ridge_grid,rank,1,2,0.21084482402441634,0.34483564593252597,8.919086940027713,8.969944117780555,50.0,HIC,
SEQ_CDR_rank,Ridge_grid,rank,1,3,0.35798319327731093,0.254060512212867,8.881351319870507,8.91177846133908,35.0,HIC,
SEQ_CDR_rank,Ridge_grid,rank,1,4,0.4397233201581028,0.3078198806864354,8.798101474637576,8.823161535475272,23.0,HIC,
SEQ_CDR_rank,Ridge_grid,rank,2,0,0.5395256916996047,0.39904371133753364,8.878163380474923,8.904002534014273,23.0,HIC,
SEQ_CDR_rank,Ridge_grid,rank,2,1,0.1413533834586466,0.044260445954085105,8.931346076753787,8.96080916153772,20.0,HIC,
SEQ_CDR_rank,Ridge_grid,rank,2,2,0.5111552626918188,0.36090256966148904,8.900473803116475,8.928111336967367,34.0,HIC,
SEQ_CDR_rank,Ridge_grid,rank,2,3,0.35798319327731093,0.254060512212867,8.881351319870507,8.91177846133908,35.0,HIC,
SEQ_CDR_rank,Ridge_grid,rank,2,4,0.4104029661249744,0.49647712652412085,8.84048407030265,8.883303411955735,50.0,HIC,
SEQ_CDR_rank,Ridge_grid,rank,3,0,0.35798319327731093,0.254060512212867,8.881351319870507,8.91177846133908,35.0,HIC,
SEQ_CDR_rank,Ridge_grid,rank,3,1,0.40724328103847446,0.3697386955507265,8.942819623562817,8.970189098853897,34.0,HIC,
SEQ_CDR_rank,Ridge_grid,rank,3,2,0.17242207704957965,0.3256453611082284,8.914771469253889,8.965848027946413,50.0,HIC,
SEQ_CDR_rank,Ridge_grid,rank,3,3,0.1413533834586466,0.044260445954085105,8.931346076753787,8.96080916153772,20.0,HIC,
SEQ_CDR_rank,Ridge_grid,rank,3,4,0.5345849802371541,0.3999218573970053,8.807770723152132,8.840395646136821,23.0,HIC,
SEQ_CDR_gauss,Ridge_grid,gauss,0,0,0.3159663865546219,0.2591768682167498,9.329462046529155,9.386123529188776,35.0,HIC,
SEQ_CDR_gauss,Ridge_grid,gauss,0,1,0.35177262024411565,0.17296743171226167,9.457393939188377,9.676321279071223,34.0,HIC,
SEQ_CDR_gauss,Ridge_grid,gauss,0,2,-0.29774436090225564,-0.31183662111621724,9.412689929982548,9.63116023550081,20.0,HIC,
SEQ_CDR_gauss,Ridge_grid,gauss,0,3,0.33992094861660077,0.3571271786121116,9.300106870431483,9.501738744374812,23.0,HIC,
SEQ_CDR_gauss,Ridge_grid,gauss,0,4,0.19682052137860098,0.3390317591672646,9.383449380602242,9.428814208772499,50.0,HIC,
SEQ_CDR_gauss,Ridge_grid,gauss,1,0,0.36690098227894075,0.22393736706026338,9.42748643558632,9.588545216184293,34.0,HIC,
SEQ_CDR_gauss,Ridge_grid,gauss,1,1,-0.1819548872180451,-0.24549728936030996,9.482542719561419,9.73142156828352,20.0,HIC,
SEQ_CDR_gauss,Ridge_grid,gauss,1,2,0.19682052137860098,0.3390317591672646,9.383449380602242,9.428814208772499,50.0,HIC,
SEQ_CDR_gauss,Ridge_grid,gauss,1,3,0.3159663865546219,0.2591768682167498,9.329462046529155,9.386123529188776,35.0,HIC,
SEQ_CDR_gauss,Ridge_grid,gauss,1,4,0.13043478260869565,0.12165544451430463,9.773274017457226,10.200653440449505,23.0,HIC,
SEQ_CDR_gauss,Ridge_grid,gauss,2,0,0.5849802371541503,0.4088665678645866,9.798364376324159,10.05253764531923,23.0,HIC,
SEQ_CDR_gauss,Ridge_grid,gauss,2,1,-0.14586466165413534,-0.22373009897350948,9.518560792449252,9.747850523503386,20.0,HIC,
SEQ_CDR_gauss,Ridge_grid,gauss,2,2,0.45660147232381293,0.32423282090734495,9.382897789699596,9.452740420799767,34.0,HIC,
SEQ_CDR_gauss,Ridge_grid,gauss,2,3,0.3159663865546219,0.2591768682167498,9.329462046529155,9.386123529188776,35.0,HIC,
SEQ_CDR_gauss,Ridge_grid,gauss,2,4,0.38201816179731374,0.45969290531304957,9.086633880281187,9.140835216843241,50.0,HIC,
SEQ_CDR_gauss,Ridge_grid,gauss,3,0,0.3159663865546219,0.2591768682167498,9.329462046529155,9.386123529188776,35.0,HIC,
SEQ_CDR_gauss,Ridge_grid,gauss,3,1,0.40571516366121935,0.3585619126857526,9.540919661818592,9.610396873472578,34.0,HIC,
SEQ_CDR_gauss,Ridge_grid,gauss,3,2,0.17203784957983126,0.32374369399065883,9.371145215502068,9.416992619736163,50.0,HIC,
SEQ_CDR_gauss,Ridge_grid,gauss,3,3,-0.14586466165413534,-0.22373009897350948,9.518560792449252,9.747850523503386,20.0,HIC,
SEQ_CDR_gauss,Ridge_grid,gauss,3,4,0.40909090909090917,0.3964097712943564,9.397743858767667,9.56840950978561,23.0,HIC,
PLM_ESM2_PCA8,Ridge,raw,0,0,0.38599439775910366,0.5123795641924301,0.46089163937985983,0.6934752587740022,35.0,HIC,
PLM_ESM2_PCA8,SVR_RBF,raw,0,0,0.46022408963585437,0.47249692558552303,0.48569696118555183,0.6954385098087628,35.0,HIC,
PLM_ESM2_PCA8,KRR,raw,0,0,-0.25014005602240896,-0.051905274860320684,9.383656413603347,9.414035703170555,35.0,HIC,
PLM_ESM2_PCA16,Ridge,raw,0,0,0.5882352941176472,0.562141545754422,0.45101011027836546,0.6472148396393125,35.0,HIC,
PLM_ESM2_PCA16,SVR_RBF,raw,0,0,0.584593837535014,0.6514676629910192,0.40694810621819655,0.5781056451874224,35.0,HIC,
PLM_ESM2_PCA16,KRR,raw,0,0,-0.269467787114846,0.02984283813938277,9.383657099906964,9.414036373611571,35.0,HIC,
PLM_ESM2_PCA32,Ridge,raw,0,0,0.7635854341736695,0.6969829083341891,0.36685571383790805,0.5424121279177211,35.0,HIC,
PLM_ESM2_PCA32,SVR_RBF,raw,0,0,0.7050420168067227,0.7858117174894796,0.35709954432446533,0.4841252940758601,35.0,HIC,
PLM_ESM2_PCA32,KRR,raw,0,0,-0.2490196078431373,-0.1278727504537,9.383657137403205,9.414036411605812,35.0,HIC,
PLM_ESM2_PCA64,Ridge,raw,0,0,0.7644257703081233,0.747176372504089,0.381717622060384,0.5108692349954104,35.0,HIC,
PLM_ESM2_PCA64,SVR_RBF,raw,0,0,0.7210084033613445,0.8295798034764734,0.3316225405036133,0.4531395306250274,35.0,HIC,
PLM_ESM2_PCA64,KRR,raw,0,0,-0.11792717086834735,-0.0919310194737493,9.383656374789371,9.414035681793912,35.0,HIC,
PLM_ESM2_PLS2,PLS,raw,0,0,0.7862745098039217,0.7271125878111953,0.364240680301002,0.545137265147339,35.0,HIC,
PLM_ESM2_PLS4,PLS,raw,0,0,0.788515406162465,0.779358539682854,0.37095387664323926,0.47737138388336725,35.0,HIC,
PLM_ESM2_PLS8,PLS,raw,0,0,0.689075630252101,0.771493347041127,0.36184425619314015,0.5019085712361878,35.0,HIC,
PLM_ESM2_PLS16,PLS,raw,0,0,0.6084033613445379,0.7156662906556048,0.5102934812240127,0.6301809355433036,35.0,HIC,
PLM_ESM2_PCA8,Ridge,raw,0,1,0.029492665381022725,-0.07098852509123009,0.5505580533832668,0.8363853397549461,34.0,HIC,
PLM_ESM2_PCA8,SVR_RBF,raw,0,1,0.05592909600753533,-0.09545217546866677,0.6806591916313797,0.9925530095757185,34.0,HIC,
PLM_ESM2_PCA8,KRR,raw,0,1,0.029492665381022725,-0.008765289370878483,9.417451488265955,9.447282316790604,34.0,HIC,
PLM_ESM2_PCA16,Ridge,raw,0,1,0.28316015000536326,0.09777524652953562,0.4974243175633668,0.7865463141218114,34.0,HIC,
PLM_ESM2_PCA16,SVR_RBF,raw,0,1,0.252292178984811,0.1501088782417671,0.5228918594485643,0.7974510873373981,34.0,HIC,
PLM_ESM2_PCA16,KRR,raw,0,1,0.017726161576158736,-0.08157647638756708,9.417470585705134,9.447301280431093,34.0,HIC,
PLM_ESM2_PCA32,Ridge,raw,0,1,0.3013447467946985,0.26593859913212625,0.4986644175716422,0.7537954296055828,34.0,HIC,
PLM_ESM2_PCA32,SVR_RBF,raw,0,1,0.2628361888878709,0.21641289092948363,0.4770866794399184,0.753079825357299,34.0,HIC,
PLM_ESM2_PCA32,KRR,raw,0,1,-0.0018337408527060763,0.34216527446495565,9.417470588095483,9.447301282716566,34.0,HIC,
PLM_ESM2_PCA64,Ridge,raw,0,1,0.3176956027313277,0.2748185326071639,0.5118662471096144,0.7898698110715547,34.0,HIC,
PLM_ESM2_PCA64,SVR_RBF,raw,0,1,0.289119807776658,0.22147889662492415,0.4514585766735909,0.7486009792361883,34.0,HIC,
PLM_ESM2_PCA64,KRR,raw,0,1,0.06402811810698716,0.34871907085677095,9.41747056389524,9.447301255625707,34.0,HIC,
PLM_ESM2_PLS2,PLS,raw,0,1,0.2762836218077155,0.14314054313079105,0.4818137564468112,0.7984404641081307,34.0,HIC,
PLM_ESM2_PLS4,PLS,raw,0,1,0.32854523610983866,0.255470667005572,0.49876766806671297,0.7851285971240934,34.0,HIC,
PLM_ESM2_PLS8,PLS,raw,0,1,0.24067848691767246,0.18594784076003434,0.5728091681985894,0.8887779561647503,34.0,HIC,
PLM_ESM2_PLS16,PLS,raw,0,1,0.1390586813302108,0.003907572558221606,0.6664291339636556,1.0272091892589308,34.0,HIC,
PLM_ESM2_PCA8,Ridge,raw,0,2,0.16541353383458643,0.10202499851916089,0.514971933284974,0.6820598026011209,20.0,HIC,
PLM_ESM2_PCA8,SVR_RBF,raw,0,2,0.49323308270676686,0.40689983548798125,0.4187441910146129,0.6068791472997861,20.0,HIC,
PLM_ESM2_PCA8,KRR,raw,0,2,0.15789473684210525,0.1666420558491427,9.33676176343943,9.360131943296436,20.0,HIC,
PLM_ESM2_PCA16,Ridge,raw,0,2,0.3954887218045112,0.432347210966023,0.466068106981451,0.6120647825538725,20.0,HIC,
PLM_ESM2_PCA16,SVR_RBF,raw,0,2,0.669172932330827,0.5179292378356272,0.45953142459108454,0.6235357085909392,20.0,HIC,
PLM_ESM2_PCA16,KRR,raw,0,2,-0.16992481203007515,0.2522398680620186,9.341242184719544,9.364799841181094,20.0,HIC,
PLM_ESM2_PCA32,Ridge,raw,0,2,0.5834586466165413,0.4894196139538498,0.46200357949894055,0.5953823040610771,20.0,HIC,
PLM_ESM2_PCA32,SVR_RBF,raw,0,2,0.7187969924812029,0.5776471162534427,0.43958985604959705,0.5630275009947122,20.0,HIC,
PLM_ESM2_PCA32,KRR,raw,0,2,-0.2992481203007519,-0.05697511355641845,9.341249999151177,9.364808195277467,20.0,HIC,
PLM_ESM2_PCA64,Ridge,raw,0,2,0.4616541353383458,0.2919891983722408,0.487807000430716,0.6949937587819024,20.0,HIC,
PLM_ESM2_PCA64,SVR_RBF,raw,0,2,0.6947368421052631,0.5156792631264164,0.44339936623295423,0.5825315109413018,20.0,HIC,
PLM_ESM2_PCA64,KRR,raw,0,2,-0.26315789473684204,-0.08076023996653464,9.341249925123824,9.364808122456953,20.0,HIC,
PLM_ESM2_PLS2,PLS,raw,0,2,0.675187969924812,0.5573683797830628,0.40413494871113115,0.5576564194183702,20.0,HIC,
PLM_ESM2_PLS4,PLS,raw,0,2,0.631578947368421,0.46768739143682153,0.4701113715988446,0.6120661384790593,20.0,HIC,
PLM_ESM2_PLS8,PLS,raw,0,2,0.41052631578947363,0.22154419286844138,0.5393169961619724,0.8039469303292043,20.0,HIC,
PLM_ESM2_PLS16,PLS,raw,0,2,0.31879699248120297,0.1738754321790998,0.6070810334179104,0.9206542771334182,20.0,HIC,
PLM_ESM2_PCA8,Ridge,raw,0,3,-0.018774703557312256,0.051726494474254855,0.5474280577484396,0.6772154434265688,23.0,HIC,
PLM_ESM2_PCA8,SVR_RBF,raw,0,3,0.2885375494071146,0.2746341544131096,0.5594295041062802,0.750337067468558,23.0,HIC,
PLM_ESM2_PCA8,KRR,raw,0,3,-0.1274703557312253,-0.16575567192654486,9.31753279887277,9.339769081038908,23.0,HIC,
PLM_ESM2_PCA16,Ridge,raw,0,3,0.043478260869565216,0.12785168771087077,0.5507092042021877,0.7070358057340508,23.0,HIC,
PLM_ESM2_PCA16,SVR_RBF,raw,0,3,0.25889328063241107,0.22035195068907293,0.696279034991299,0.8851149463875496,23.0,HIC,
PLM_ESM2_PCA16,KRR,raw,0,3,-0.32411067193675897,0.16821049428366203,9.31756519812633,9.339799768364687,23.0,HIC,
PLM_ESM2_PCA32,Ridge,raw,0,3,0.09683794466403163,0.033057300939272165,0.5805928766365006,0.7631347417335685,23.0,HIC,
PLM_ESM2_PCA32,SVR_RBF,raw,0,3,0.20256916996047433,0.13398922918262207,0.6623294906751062,0.854378490837187,23.0,HIC,
PLM_ESM2_PCA32,KRR,raw,0,3,-0.37549407114624506,-0.0929919386373143,9.31756521691455,9.339799787909488,23.0,HIC,
PLM_ESM2_PCA64,Ridge,raw,0,3,0.42391304347826086,0.3420872900288911,0.6456542398633905,0.775779170421861,23.0,HIC,
PLM_ESM2_PCA64,SVR_RBF,raw,0,3,0.22529644268774704,0.2035959206839145,0.6049509502573656,0.7812717530018592,23.0,HIC,
PLM_ESM2_PCA64,KRR,raw,0,3,-0.3379446640316206,-0.15288395332163,9.317564722173392,9.339799313843248,23.0,HIC,
PLM_ESM2_PLS2,PLS,raw,0,3,0.24505928853754944,0.21919273888228638,0.5843981797082874,0.7389619040534391,23.0,HIC,
PLM_ESM2_PLS4,PLS,raw,0,3,0.3567193675889328,0.2119854993266902,0.5738827430864435,0.792234872478578,23.0,HIC,
PLM_ESM2_PLS8,PLS,raw,0,3,0.45849802371541504,0.39665433255452226,0.6286877634891744,0.7932113226043278,23.0,HIC,
PLM_ESM2_PLS16,PLS,raw,0,3,0.2598814229249012,0.19929425927314837,0.7497110675643499,0.9493327631093297,23.0,HIC,
PLM_ESM2_PCA8,Ridge,raw,0,4,-0.08203256479127634,-0.0972641247470308,0.7169802705842795,1.0641085512569477,50.0,HIC,
PLM_ESM2_PCA8,SVR_RBF,raw,0,4,-0.054896499740297915,0.0664981804087208,0.7241092170538009,1.05928814740262,50.0,HIC,
PLM_ESM2_PCA8,KRR,raw,0,4,0.3186206292888332,0.1383198602738544,9.443223849380695,9.49359762791927,50.0,HIC,
PLM_ESM2_PCA16,Ridge,raw,0,4,0.0851544129829818,0.25004225126756463,0.6951421189857453,0.9608316492844264,50.0,HIC,
PLM_ESM2_PCA16,SVR_RBF,raw,0,4,0.01474472915159358,0.2528728149498522,0.6869272998580479,0.9647365308937519,50.0,HIC,
PLM_ESM2_PCA16,KRR,raw,0,4,0.1378896332059452,0.06836133672701263,9.443235400922426,9.493609844640813,50.0,HIC,
PLM_ESM2_PCA32,Ridge,raw,0,4,0.17232602018214255,0.34685106115291653,0.6640138822161629,0.9240891191835715,50.0,HIC,
PLM_ESM2_PCA32,SVR_RBF,raw,0,4,0.1383218891094121,0.38918561908700167,0.6329487460742282,0.9016864150035295,50.0,HIC,
PLM_ESM2_PCA32,KRR,raw,0,4,0.039287258781770515,-0.10830262888508066,9.443239998921118,9.493614638298997,50.0,HIC,
PLM_ESM2_PCA64,Ridge,raw,0,4,0.34753374638739787,0.43445878011179484,0.6788557329643723,0.8933374804698387,50.0,HIC,
PLM_ESM2_PCA64,SVR_RBF,raw,0,4,0.2098362269163269,0.4496854119958337,0.6175085103975566,0.8799799941044392,50.0,HIC,
PLM_ESM2_PCA64,KRR,raw,0,4,0.1323663633283124,-0.09881984605273117,9.443239795205908,9.493614445175309,50.0,HIC,
PLM_ESM2_PLS2,PLS,raw,0,4,0.09999519900201248,0.24624053679793217,0.7202557890971351,0.9977639882004069,50.0,HIC,
PLM_ESM2_PLS4,PLS,raw,0,4,0.40689689046352057,0.48707436736737036,0.6681494421682982,0.862251242387664,50.0,HIC,
PLM_ESM2_PLS8,PLS,raw,0,4,0.4175111743153192,0.46302602339367205,0.6476219475672295,0.8692889329415223,50.0,HIC,
PLM_ESM2_PLS16,PLS,raw,0,4,0.46453101092577564,0.48026984664049827,0.6287017350775262,0.8595626773452266,50.0,HIC,
PLM_ESM2_PCA8,Ridge,raw,1,0,0.10987163942463907,0.015562695363391083,0.5096458144317588,0.8172469277590144,34.0,HIC,
PLM_ESM2_PCA8,SVR_RBF,raw,1,0,0.11323349765460022,-0.07737193063907462,0.6797762457539309,0.993908039780071,34.0,HIC,
PLM_ESM2_PCA8,KRR,raw,1,0,0.06051344813930051,-0.07160631489515551,9.417449379325065,9.447280616627763,34.0,HIC,
PLM_ESM2_PCA16,Ridge,raw,1,0,0.2988997589910904,0.10787351633813133,0.49615708344974363,0.785382412386511,34.0,HIC,
PLM_ESM2_PCA16,SVR_RBF,raw,1,0,0.27796455092269606,0.21546995864979368,0.5168188703923434,0.7780517736564205,34.0,HIC,
PLM_ESM2_PCA16,KRR,raw,1,0,0.04064792223498469,0.01226954017412167,9.417470587343692,9.447301281982645,34.0,HIC,
PLM_ESM2_PCA32,Ridge,raw,1,0,0.26039120108426284,0.2358270533924629,0.5057293364124087,0.7535286229220288,34.0,HIC,
PLM_ESM2_PCA32,SVR_RBF,raw,1,0,0.24281785124582958,0.21549578165856564,0.49138358715900027,0.7503007056528694,34.0,HIC,
PLM_ESM2_PCA32,KRR,raw,1,0,0.1303484122798569,0.35440983960133376,9.417470588125521,9.447301282748866,34.0,HIC,
PLM_ESM2_PCA64,Ridge,raw,1,0,0.28086797393948065,0.27250022432921955,0.5088250517882387,0.7818555370157179,34.0,HIC,
PLM_ESM2_PCA64,SVR_RBF,raw,1,0,0.2859107612844224,0.22583707397606156,0.4518435356110324,0.7465121281915101,34.0,HIC,
PLM_ESM2_PCA64,KRR,raw,1,0,0.1923899777964125,0.3568356138716097,9.41747056889263,9.4473012610768,34.0,HIC,
PLM_ESM2_PLS2,PLS,raw,1,0,0.2849938908580693,0.14669911153595538,0.49031074153025217,0.7956227457772411,34.0,HIC,
PLM_ESM2_PLS4,PLS,raw,1,0,0.2724633283645778,0.22933570879948723,0.5223504013593856,0.7838064104152163,34.0,HIC,
PLM_ESM2_PLS8,PLS,raw,1,0,0.25611247242794866,0.1954911016040559,0.5660434011911685,0.8772167421317076,34.0,HIC,
PLM_ESM2_PLS16,PLS,raw,1,0,0.1881112491400983,0.026446903012589423,0.6689660056555822,1.0165904524631524,34.0,HIC,
PLM_ESM2_PCA8,Ridge,raw,1,1,0.11127819548872178,0.08314732328823904,0.5231118965847179,0.6862070113560432,20.0,HIC,
PLM_ESM2_PCA8,SVR_RBF,raw,1,1,0.24962406015037594,0.15386960633544702,0.48845617113879625,0.7022743173524312,20.0,HIC,
PLM_ESM2_PCA8,KRR,raw,1,1,0.14586466165413534,0.1707574966102797,9.3382641331947,9.361691778532393,20.0,HIC,
PLM_ESM2_PCA16,Ridge,raw,1,1,0.4631578947368421,0.4722875591924091,0.45505802228099074,0.5933039204217604,20.0,HIC,
PLM_ESM2_PCA16,SVR_RBF,raw,1,1,0.5699248120300752,0.49793653214148903,0.4876574185464322,0.6377721646871587,20.0,HIC,
PLM_ESM2_PCA16,KRR,raw,1,1,-0.13383458646616542,0.2622015085553393,9.34124302886487,9.364800754738376,20.0,HIC,
PLM_ESM2_PCA32,Ridge,raw,1,1,0.5684210526315789,0.4690924765731713,0.4612460078656869,0.6100091507711907,20.0,HIC,
PLM_ESM2_PCA32,SVR_RBF,raw,1,1,0.706766917293233,0.554505042783513,0.4599921512804002,0.5798967479989502,20.0,HIC,
PLM_ESM2_PCA32,KRR,raw,1,1,-0.23308270676691725,0.21692722624263552,9.341249999821134,9.364808195925002,20.0,HIC,
PLM_ESM2_PCA64,Ridge,raw,1,1,0.5263157894736841,0.31979819689687655,0.5115888198015941,0.737300814875442,20.0,HIC,
PLM_ESM2_PCA64,SVR_RBF,raw,1,1,0.6646616541353383,0.49988276745574883,0.44968508043293537,0.5903666540592934,20.0,HIC,
PLM_ESM2_PCA64,KRR,raw,1,1,-0.21654135338345865,-0.035799381439175625,9.34124993249823,9.364808129175369,20.0,HIC,
PLM_ESM2_PLS2,PLS,raw,1,1,0.669172932330827,0.5708306180058176,0.3970963780945545,0.5513308128215199,20.0,HIC,
PLM_ESM2_PLS4,PLS,raw,1,1,0.6932330827067669,0.5050767980244788,0.44006717793584366,0.6008931207291894,20.0,HIC,
PLM_ESM2_PLS8,PLS,raw,1,1,0.4541353383458646,0.2658658297329672,0.5274578599511004,0.801029906425036,20.0,HIC,
PLM_ESM2_PLS16,PLS,raw,1,1,0.30225563909774433,0.1589995469641015,0.61704612400093,0.9184374419869008,20.0,HIC,
PLM_ESM2_PCA8,Ridge,raw,1,2,-0.08203256479127634,-0.0972641247470308,0.7169802705842795,1.0641085512569477,50.0,HIC,
PLM_ESM2_PCA8,SVR_RBF,raw,1,2,-0.054896499740297915,0.0664981804087208,0.7241092170538009,1.05928814740262,50.0,HIC,
PLM_ESM2_PCA8,KRR,raw,1,2,0.3186206292888332,0.1383198602738544,9.443223849380695,9.49359762791927,50.0,HIC,
PLM_ESM2_PCA16,Ridge,raw,1,2,0.0851544129829818,0.25004225126756463,0.6951421189857453,0.9608316492844264,50.0,HIC,
PLM_ESM2_PCA16,SVR_RBF,raw,1,2,0.01474472915159358,0.2528728149498522,0.6869272998580479,0.9647365308937519,50.0,HIC,
PLM_ESM2_PCA16,KRR,raw,1,2,0.1378896332059452,0.06836133672701263,9.443235400922426,9.493609844640813,50.0,HIC,
PLM_ESM2_PCA32,Ridge,raw,1,2,0.17232602018214255,0.34685106115291653,0.6640138822161629,0.9240891191835715,50.0,HIC,
PLM_ESM2_PCA32,SVR_RBF,raw,1,2,0.1383218891094121,0.38918561908700167,0.6329487460742282,0.9016864150035295,50.0,HIC,
PLM_ESM2_PCA32,KRR,raw,1,2,0.039287258781770515,-0.10830262888508066,9.443239998921118,9.493614638298997,50.0,HIC,
PLM_ESM2_PCA64,Ridge,raw,1,2,0.34753374638739787,0.43445878011179484,0.6788557329643723,0.8933374804698387,50.0,HIC,
PLM_ESM2_PCA64,SVR_RBF,raw,1,2,0.2098362269163269,0.4496854119958337,0.6175085103975566,0.8799799941044392,50.0,HIC,
PLM_ESM2_PCA64,KRR,raw,1,2,0.1323663633283124,-0.09881984605273117,9.443239795205908,9.493614445175309,50.0,HIC,
PLM_ESM2_PLS2,PLS,raw,1,2,0.09999519900201248,0.24624053679793217,0.7202557890971351,0.9977639882004069,50.0,HIC,
PLM_ESM2_PLS4,PLS,raw,1,2,0.40689689046352057,0.48707436736737036,0.6681494421682982,0.862251242387664,50.0,HIC,
PLM_ESM2_PLS8,PLS,raw,1,2,0.4175111743153192,0.46302602339367205,0.6476219475672295,0.8692889329415223,50.0,HIC,
PLM_ESM2_PLS16,PLS,raw,1,2,0.46453101092577564,0.48026984664049827,0.6287017350775262,0.8595626773452266,50.0,HIC,
PLM_ESM2_PCA8,Ridge,raw,1,3,0.38599439775910366,0.5123795641924301,0.46089163937985983,0.6934752587740022,35.0,HIC,
PLM_ESM2_PCA8,SVR_RBF,raw,1,3,0.46022408963585437,0.47249692558552303,0.48569696118555183,0.6954385098087628,35.0,HIC,
PLM_ESM2_PCA8,KRR,raw,1,3,-0.25014005602240896,-0.051905274860320684,9.383656413603347,9.414035703170555,35.0,HIC,
PLM_ESM2_PCA16,Ridge,raw,1,3,0.5882352941176472,0.562141545754422,0.45101011027836546,0.6472148396393125,35.0,HIC,
PLM_ESM2_PCA16,SVR_RBF,raw,1,3,0.584593837535014,0.6514676629910192,0.40694810621819655,0.5781056451874224,35.0,HIC,
PLM_ESM2_PCA16,KRR,raw,1,3,-0.269467787114846,0.02984283813938277,9.383657099906964,9.414036373611571,35.0,HIC,
PLM_ESM2_PCA32,Ridge,raw,1,3,0.7635854341736695,0.6969829083341891,0.36685571383790805,0.5424121279177211,35.0,HIC,
PLM_ESM2_PCA32,SVR_RBF,raw,1,3,0.7050420168067227,0.7858117174894796,0.35709954432446533,0.4841252940758601,35.0,HIC,
PLM_ESM2_PCA32,KRR,raw,1,3,-0.2490196078431373,-0.1278727504537,9.383657137403205,9.414036411605812,35.0,HIC,
PLM_ESM2_PCA64,Ridge,raw,1,3,0.7644257703081233,0.747176372504089,0.381717622060384,0.5108692349954104,35.0,HIC,
PLM_ESM2_PCA64,SVR_RBF,raw,1,3,0.7210084033613445,0.8295798034764734,0.3316225405036133,0.4531395306250274,35.0,HIC,
PLM_ESM2_PCA64,KRR,raw,1,3,-0.11792717086834735,-0.0919310194737493,9.383656374789371,9.414035681793912,35.0,HIC,
PLM_ESM2_PLS2,PLS,raw,1,3,0.7862745098039217,0.7271125878111953,0.364240680301002,0.545137265147339,35.0,HIC,
PLM_ESM2_PLS4,PLS,raw,1,3,0.788515406162465,0.779358539682854,0.37095387664323926,0.47737138388336725,35.0,HIC,
PLM_ESM2_PLS8,PLS,raw,1,3,0.689075630252101,0.771493347041127,0.36184425619314015,0.5019085712361878,35.0,HIC,
PLM_ESM2_PLS16,PLS,raw,1,3,0.6084033613445379,0.7156662906556048,0.5102934812240127,0.6301809355433036,35.0,HIC,
PLM_ESM2_PCA8,Ridge,raw,1,4,0.0029644268774703555,0.044113991525212455,0.55218740062813,0.6819252572815215,23.0,HIC,
PLM_ESM2_PCA8,SVR_RBF,raw,1,4,0.4634387351778656,0.3841803403819333,0.5182453369963276,0.7003863614182896,23.0,HIC,
