scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,1e-05,1.0000000000000001e-07,111,777,4.275649398050858e-06,2.8744546138879024,141,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T076_run/checkpoints/primary_k0_lr1e-05_seed101.pt,b9ed3af03ebb5577,101
primary,1,0.001,1e-05,21,126,0.0009757729755661011,3.402397386955492,51,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T076_run/checkpoints/primary_k1_lr1e-03_seed101.pt,b9ed3af03ebb5577,101
primary,2,0.0001,1.0000000000000002e-06,18,126,9.824559221366101e-05,3.086167097091675,48,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T076_run/checkpoints/primary_k2_lr1e-04_seed101.pt,b9ed3af03ebb5577,101
primary,3,0.0001,1.0000000000000002e-06,21,147,9.757729755661011e-05,2.6007163524627686,51,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T076_run/checkpoints/primary_k3_lr1e-04_seed101.pt,b9ed3af03ebb5577,101
primary,4,0.001,1e-05,51,357,0.000855017856687341,2.9624507427215576,81,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T076_run/checkpoints/primary_k4_lr1e-03_seed101.pt,b9ed3af03ebb5577,101
shadow,0,0.001,1e-05,60,420,0.0008022080115363127,2.5497745167125356,90,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T076_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,b9ed3af03ebb5577,101
shadow,1,0.0001,1.0000000000000002e-06,26,182,9.623203685930869e-05,3.2715611457824707,56,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T076_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,b9ed3af03ebb5577,101
shadow,2,0.001,1e-05,29,203,0.0009528893909706797,3.0773773193359375,59,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T076_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,b9ed3af03ebb5577,101
shadow,3,0.0001,1.0000000000000002e-06,13,91,9.91232189110701e-05,3.312297243060488,43,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T076_run/checkpoints/shadow_k3_lr1e-04_seed101.pt,b9ed3af03ebb5577,101
shadow,4,0.001,1e-05,23,161,0.0009707359806323416,2.854919910430908,53,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T076_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,b9ed3af03ebb5577,101
