scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.001,1e-05,34,238,0.0009349725996469047,2.7925616177645596,64,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T139_run/checkpoints/primary_k0_lr1e-03_seed101.pt,6d2b93a204eddf78,101
primary,1,0.001,1e-05,32,192,0.0009424639868939033,3.490428115382339,62,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T139_run/checkpoints/primary_k1_lr1e-03_seed101.pt,6d2b93a204eddf78,101
primary,2,0.0001,1.0000000000000002e-06,118,826,3.7438284026714043e-05,2.9584933519363403,148,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T139_run/checkpoints/primary_k2_lr1e-04_seed101.pt,6d2b93a204eddf78,101
primary,3,0.0001,1.0000000000000002e-06,75,525,7.015882058642164e-05,2.2815558910369873,105,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T139_run/checkpoints/primary_k3_lr1e-04_seed101.pt,6d2b93a204eddf78,101
primary,4,0.001,1e-05,82,574,0.0006505499609899905,2.4876004457473755,112,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T139_run/checkpoints/primary_k4_lr1e-03_seed101.pt,6d2b93a204eddf78,101
shadow,0,0.001,1e-05,74,518,0.0007086996075095289,2.415734493371212,104,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T139_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,6d2b93a204eddf78,101
shadow,1,0.001,1e-05,17,119,0.0009844486647586723,2.9334402084350586,47,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T139_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,6d2b93a204eddf78,101
shadow,2,0.001,1e-05,21,147,0.0009757729755661011,2.964029908180237,51,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T139_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,6d2b93a204eddf78,101
shadow,3,0.01,0.0001,22,154,0.009733122526196349,3.5474118319424717,52,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T139_run/checkpoints/shadow_k3_lr1e-02_seed101.pt,6d2b93a204eddf78,101
shadow,4,0.001,1e-05,21,147,0.0009757729755661011,2.880136013031006,51,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T139_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,6d2b93a204eddf78,101
