scheme,fold,seed,initial_lr,epoch,optimizer_step,learning_rate,train_loss,val_mae
primary,0,101,1e-05,1,7,1e-05,0.4575745591095516,0.6326520515210701
primary,0,101,1e-05,2,14,9.99938933078422e-06,0.4534023829868862,0.6190826531612512
primary,0,101,1e-05,3,21,9.997557473810373e-06,0.4692402056285313,0.6072290593927557
primary,0,101,1e-05,4,28,9.994504881061752e-06,0.43415123224258423,0.5972521232836174
primary,0,101,1e-05,5,35,9.990232305719944e-06,0.42504996061325073,0.5879370660492869
primary,0,101,1e-05,6,42,9.984740801978984e-06,0.40838877484202385,0.5792090098063151
primary,0,101,1e-05,7,49,9.978031724785247e-06,0.40106747219605104,0.5720545739838572
primary,0,101,1e-05,8,56,9.97010672950314e-06,0.4008870007736342,0.5646703315503669
primary,0,101,1e-05,9,63,9.960967771506666e-06,0.3926407423402582,0.5604716214266691
primary,0,101,1e-05,10,70,9.950617105696961e-06,0.3898751937917301,0.5566960248080167
primary,0,101,1e-05,11,77,9.939057285945933e-06,0.44078550594193594,0.5521116545706084
primary,0,101,1e-05,12,84,9.926291164466131e-06,0.3833238088658878,0.5478553193988223
primary,0,101,1e-05,13,91,9.91232189110701e-06,0.46781522248472485,0.5449788064667673
primary,0,101,1e-05,14,98,9.897152912577742e-06,0.3975486840520586,0.543168356924346
primary,0,101,1e-05,15,105,9.8807879715968e-06,0.39732055153165546,0.5407618031357274
primary,0,101,1e-05,16,112,9.8632311059685e-06,0.3763518940125193,0.5390727881229285
primary,0,101,1e-05,17,119,9.844486647586724e-06,0.5972198929105487,0.5374528711492365
primary,0,101,1e-05,18,126,9.824559221366101e-06,0.3759915365704468,0.5366385777791342
primary,0,101,1e-05,19,133,9.803453744100868e-06,0.4162908068725041,0.5357713410348603
primary,0,101,1e-05,20,140,9.781175423251734e-06,0.7534254619053432,0.5355561574300131
primary,0,101,1e-05,21,147,9.757729755661012e-06,0.3777904374957351,0.5354655583699545
primary,0,101,1e-05,22,154,9.73312252619635e-06,0.5352415953363691,0.5353047342011423
primary,0,101,1e-05,23,161,9.707359806323418e-06,0.37202285161142107,0.5348096616340406
primary,0,101,1e-05,24,168,9.680447952607845e-06,0.40157476493290495,0.5345577471184008
primary,0,101,1e-05,25,175,9.652393605146845e-06,0.40717735247952597,0.5343354543050131
primary,0,101,1e-05,26,182,9.62320368593087e-06,0.3793021036045892,0.5333935130726207
primary,0,101,1e-05,27,189,9.592885397135707e-06,0.4079138104404722,0.5324981862848456
primary,0,101,1e-05,28,196,9.561446219345455e-06,0.376387711082186,0.5322277184688684
primary,0,101,1e-05,29,203,9.528893909706798e-06,0.4082783120019095,0.531836885394472
primary,0,101,1e-05,30,210,9.495236500015048e-06,0.40377994094576153,0.5308384461836382
primary,0,101,1e-05,31,217,9.460482294732422e-06,0.3766376526410958,0.5302842169096975
primary,0,101,1e-05,32,224,9.424639868939035e-06,0.3841727574222854,0.530097383441347
primary,0,101,1e-05,33,231,9.387718066217125e-06,0.4690741662468229,0.5300523295547023
primary,0,101,1e-05,34,238,9.349725996469047e-06,0.38214509029473576,0.5306589242183801
primary,0,101,1e-05,35,245,9.310673033669522e-06,0.40531808350767407,0.5301999178799716
primary,0,101,1e-05,36,252,9.270568813552757e-06,0.39011172098772867,0.5305039087931315
primary,0,101,1e-05,37,259,9.229423231234975e-06,0.3743125602736005,0.5304098129272461
primary,0,101,1e-05,38,266,9.18724643877294e-06,0.412323745233672,0.5305627765077533
primary,0,101,1e-05,39,273,9.144048842659081e-06,0.3906787633895874,0.5301742553710938
primary,0,101,1e-05,40,280,9.099841101253867e-06,0.3819431051877992,0.5297886530558268
primary,0,101,1e-05,41,287,9.054634122155991e-06,0.39169639348983765,0.5292528903845585
primary,0,101,1e-05,42,294,9.0084390595111e-06,0.46271806955337524,0.5290023630315607
primary,0,101,1e-05,43,301,8.961267311259668e-06,0.38410855191094534,0.5295395995631362
primary,0,101,1e-05,44,308,8.913130516324733e-06,0.5871872923203877,0.529846393700802
primary,0,101,1e-05,45,315,8.864040551740158e-06,0.4494443450655256,0.5300388625173857
primary,0,101,1e-05,46,322,8.814009529720155e-06,0.37205294792407323,0.5306836330529415
primary,0,101,1e-05,47,329,8.763049794670776e-06,0.3710412652497845,0.5312529188213926
primary,0,101,1e-05,48,336,8.711173920144118e-06,0.43205887930733816,0.5316815520777847
primary,0,101,1e-05,49,343,8.658394705735988e-06,0.4015568196773529,0.5322480635209517
primary,0,101,1e-05,50,350,8.604725173927786e-06,0.3846300808446748,0.5321387666644473
primary,0,101,1e-05,51,357,8.550178566873412e-06,0.3769813736102411,0.5317713130604137
primary,0,101,1e-05,52,364,8.494768343131955e-06,0.3790379977706055,0.5311385068026456
primary,0,101,1e-05,53,371,8.43850817434701e-06,0.40454517943518503,0.5307977849786932
primary,0,101,1e-05,54,378,8.381411941873379e-06,0.3703409441347633,0.5309482632261334
primary,0,101,1e-05,55,385,8.323493733352078e-06,0.5915658218520028,0.5308890487208511
primary,0,101,1e-05,56,392,8.26476783923441e-06,0.4116996207407543,0.5311244906801166
primary,0,101,1e-05,57,399,8.205248749256014e-06,0.3723099924224828,0.5307916294444691
primary,0,101,1e-05,58,406,8.144951148861743e-06,0.3709114662768635,0.5307829307787346
primary,0,101,1e-05,59,413,8.083889915582235e-06,0.6668567061424255,0.5307343222878196
primary,0,101,1e-05,60,420,8.022080115363127e-06,0.3821845091879368,0.5310354521780303
primary,0,101,1e-05,61,427,7.959536998847744e-06,0.5886650809219905,0.5305497140595408
primary,0,101,1e-05,62,434,7.89627599761423e-06,0.37745017811123815,0.5308497457793264
primary,0,101,1e-05,63,441,7.832312720368048e-06,0.3749097301125793,0.5304744604862097
primary,0,101,1e-05,64,448,7.767662949090754e-06,0.36910702873553547,0.5302311579386393
primary,0,101,1e-05,65,455,7.702342635146033e-06,0.3770821931372796,0.5303528525612571
primary,0,101,1e-05,66,462,7.636367895343947e-06,0.37860908625381334,0.5298437638716265
primary,0,101,1e-05,67,469,7.5697550079643376e-06,0.5401602302278791,0.5294962218313506
primary,0,101,1e-05,68,476,7.502520408740418e-06,0.38766106005225864,0.5293154860987808
primary,0,101,1e-05,69,483,7.43468068680349e-06,0.9001291564532689,0.5291151277946703
primary,0,101,1e-05,70,490,7.366252580589839e-06,0.3913774596793311,0.529518647627397
primary,0,101,1e-05,71,497,7.297252973710756e-06,0.4108685680798122,0.5298865925181996
primary,0,101,1e-05,72,504,7.227698890786779e-06,0.37682584220809595,0.5303873004335345
primary,0,101,0.0001,1,7,0.0001,0.4089824190097196,0.5408762729529178
primary,0,101,0.0001,2,14,9.99938933078422e-05,0.37917183712124825,0.5311394026785186
primary,0,101,0.0001,3,21,9.997557473810373e-05,0.4042949804237911,0.5294222109245531
primary,0,101,0.0001,4,28,9.994504881061753e-05,0.3800405627116561,0.5275579799305309
primary,0,101,0.0001,5,35,9.990232305719945e-05,0.3714990486124797,0.5360844930013021
primary,0,101,0.0001,6,42,9.984740801978984e-05,0.4075159728527069,0.5380670085097804
primary,0,101,0.0001,7,49,9.978031724785247e-05,0.3893322486962591,0.5371174667820786
primary,0,101,0.0001,8,56,9.97010672950314e-05,0.38011477461883,0.5287883642948035
primary,0,101,0.0001,9,63,9.960967771506667e-05,0.38088725454040934,0.5324477860421846
primary,0,101,0.0001,10,70,9.95061710569696e-05,0.3778638722641127,0.5322894183072177
primary,0,101,0.0001,11,77,9.939057285945933e-05,0.40880408031599863,0.5264445507165157
primary,0,101,0.0001,12,84,9.926291164466132e-05,0.37256390569798115,0.5236803979584665
primary,0,101,0.0001,13,91,9.91232189110701e-05,0.4788952852998461,0.526656757701527
primary,0,101,0.0001,14,98,9.897152912577741e-05,0.3807596042752266,0.5347050175522313
primary,0,101,0.0001,15,105,9.8807879715968e-05,0.4029785969427654,0.5278809576323538
primary,0,101,0.0001,16,112,9.8632311059685e-05,0.37028185397918734,0.5248597173979788
primary,0,101,0.0001,17,119,9.844486647586725e-05,0.5739326860223498,0.5227946657122988
primary,0,101,0.0001,18,126,9.824559221366101e-05,0.36977715151650564,0.5261980692545573
primary,0,101,0.0001,19,133,9.803453744100869e-05,0.4075672796794346,0.5227754477298621
primary,0,101,0.0001,20,140,9.781175423251735e-05,0.7666817775794438,0.5270888877637459
primary,0,101,0.0001,21,147,9.757729755661011e-05,0.3644081135945661,0.5263487497965494
primary,0,101,0.0001,22,154,9.73312252619635e-05,0.5304187451090131,0.5186525691639293
primary,0,101,0.0001,23,161,9.707359806323417e-05,0.35579398214550956,0.5157568382494377
primary,0,101,0.0001,24,168,9.680447952607845e-05,0.38246800005435944,0.5216880278153853
primary,0,101,0.0001,25,175,9.652393605146844e-05,0.4008191717522485,0.5224583654692678
primary,0,101,0.0001,26,182,9.623203685930869e-05,0.36420449667743277,0.5133488394997336
primary,0,101,0.0001,27,189,9.592885397135707e-05,0.3766020286296095,0.514587113351533
primary,0,101,0.0001,28,196,9.561446219345454e-05,0.36827401843454155,0.5095263683434689
primary,0,101,0.0001,29,203,9.528893909706797e-05,0.4165894644601004,0.5125799179077148
primary,0,101,0.0001,30,210,9.495236500015047e-05,0.3831205666065216,0.5047927336259321
primary,0,101,0.0001,31,217,9.460482294732421e-05,0.3571472660239254,0.5020292166507605
primary,0,101,0.0001,32,224,9.424639868939033e-05,0.35284220048820963,0.5054657676003196
