scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed,config_hash,fusion_bundle_id
primary,0,0.0001,1.0000000000000002e-06,45,315,8.864040551740158e-05,0.47416366230357776,75,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H119_run/checkpoints/primary_k0_lr1e-04_seed101.pt,86093c36e8a3a8cb,101,c2a6df7910e3f2986716848fe2640a3c435007a14689fac83ec39db18a4eef04,FS_HIC_SOURCE_SAP24_SCM24
primary,1,0.0001,1.0000000000000002e-06,52,312,8.494768343131955e-05,0.4743677486072887,82,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H119_run/checkpoints/primary_k1_lr1e-04_seed101.pt,86093c36e8a3a8cb,101,c2a6df7910e3f2986716848fe2640a3c435007a14689fac83ec39db18a4eef04,FS_HIC_SOURCE_SAP24_SCM24
primary,2,0.0001,1.0000000000000002e-06,29,203,9.528893909706797e-05,0.46388620138168335,59,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H119_run/checkpoints/primary_k2_lr1e-04_seed101.pt,86093c36e8a3a8cb,101,c2a6df7910e3f2986716848fe2640a3c435007a14689fac83ec39db18a4eef04,FS_HIC_SOURCE_SAP24_SCM24
primary,3,0.0001,1.0000000000000002e-06,23,161,9.707359806323417e-05,0.5322312712669373,53,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H119_run/checkpoints/primary_k3_lr1e-04_seed101.pt,86093c36e8a3a8cb,101,c2a6df7910e3f2986716848fe2640a3c435007a14689fac83ec39db18a4eef04,FS_HIC_SOURCE_SAP24_SCM24
primary,4,0.001,1e-05,13,91,0.000991232189110701,0.4264618158340454,43,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H119_run/checkpoints/primary_k4_lr1e-03_seed101.pt,86093c36e8a3a8cb,101,c2a6df7910e3f2986716848fe2640a3c435007a14689fac83ec39db18a4eef04,FS_HIC_SOURCE_SAP24_SCM24
shadow,0,0.0001,1.0000000000000002e-06,41,287,9.05463412215599e-05,0.5014424468531753,71,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H119_run/checkpoints/shadow_k0_lr1e-04_seed101.pt,86093c36e8a3a8cb,101,c2a6df7910e3f2986716848fe2640a3c435007a14689fac83ec39db18a4eef04,FS_HIC_SOURCE_SAP24_SCM24
shadow,1,0.001,1e-05,7,49,0.0009978031724785245,0.4753134846687317,37,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H119_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,86093c36e8a3a8cb,101,c2a6df7910e3f2986716848fe2640a3c435007a14689fac83ec39db18a4eef04,FS_HIC_SOURCE_SAP24_SCM24
shadow,2,0.001,1e-05,10,70,0.000995061710569696,0.4648827314376831,40,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H119_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,86093c36e8a3a8cb,101,c2a6df7910e3f2986716848fe2640a3c435007a14689fac83ec39db18a4eef04,FS_HIC_SOURCE_SAP24_SCM24
shadow,3,0.0001,1.0000000000000002e-06,24,168,9.680447952607845e-05,0.5252702019431374,54,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H119_run/checkpoints/shadow_k3_lr1e-04_seed101.pt,86093c36e8a3a8cb,101,c2a6df7910e3f2986716848fe2640a3c435007a14689fac83ec39db18a4eef04,FS_HIC_SOURCE_SAP24_SCM24
shadow,4,0.0001,1.0000000000000002e-06,63,441,7.832312720368048e-05,0.38556334376335144,93,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H119_run/checkpoints/shadow_k4_lr1e-04_seed101.pt,86093c36e8a3a8cb,101,c2a6df7910e3f2986716848fe2640a3c435007a14689fac83ec39db18a4eef04,FS_HIC_SOURCE_SAP24_SCM24
