candidate_id,is_baseline,mae_cv_public_spearman,mae_public_private_spearman,mae_cv_private_spearman,mae_cv_public_kendall,mae_public_private_kendall,mae_cv_private_kendall,pear_cv_public_spearman,pear_public_private_spearman,pear_cv_private_spearman,spr_cv_public_spearman,spr_public_private_spearman,spr_cv_private_spearman,top2_cv_public,top2_public_private,top2_cv_private,top3_cv_public,top3_public_private,top3_cv_private,cv_winner_public_rank,cv_winner_private_rank,public_winner_private_rank,mae_triple_min,mae_triple_mean,delta_mae_cv_public,delta_mae_public_private,delta_mae_cv_private,delta_pear_cv_public,delta_pear_public_private,delta_pear_cv_private,hic_class,pass_hic_safety
CAND_11283,False,0.2571428571428572,0.6571428571428573,0.6,0.2,0.4666666666666666,0.4666666666666666,-0.09999999999999999,0.6,0.3,0.3,0.49999999999999994,0.6,0.5,0.5,0.5,0.6666666666666666,1.0,0.6666666666666666,2,1,3,0.2571428571428572,0.5047619047619047,0.0,-0.11428571428571421,0.11428571428571421,-0.39999999999999997,0.0,-0.19999999999999996,HIC_GOOD,True
CAND_12207,False,0.3714285714285715,0.48571428571428577,0.5428571428571429,0.3333333333333333,0.3333333333333333,0.4666666666666666,0.3,0.6,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,4,0.3714285714285715,0.46666666666666673,0.11428571428571432,-0.2857142857142857,0.05714285714285716,0.0,0.0,0.0,HIC_CONCERNING,False
CAND_04974,False,0.7142857142857143,0.7714285714285715,0.2571428571428572,0.6,0.6,0.2,0.7,0.7,0.19999999999999998,0.09999999999999999,-0.3,0.49999999999999994,0.5,0.5,0.0,0.6666666666666666,1.0,0.6666666666666666,1,3,3,0.2571428571428572,0.580952380952381,0.45714285714285713,0.0,-0.2285714285714286,0.39999999999999997,0.09999999999999998,-0.29999999999999993,HIC_EXCELLENT,True
CAND_01965,False,0.14285714285714288,0.08571428571428573,0.08571428571428573,0.06666666666666665,-0.06666666666666665,0.06666666666666665,-0.09999999999999999,0.7999999999999999,0.49999999999999994,0.39999999999999997,0.7,0.8999999999999998,0.5,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,2,3,4,0.08571428571428573,0.10476190476190478,-0.1142857142857143,-0.6857142857142857,-0.4,-0.39999999999999997,0.19999999999999996,0.0,HIC_CONCERNING,False
CAND_00144,False,0.48571428571428577,0.8285714285714287,0.48571428571428577,0.3333333333333333,0.7333333333333333,0.3333333333333333,0.6,0.49999999999999994,-0.09999999999999999,0.8999999999999998,0.7,0.39999999999999997,0.5,0.5,0.5,0.6666666666666666,1.0,0.6666666666666666,1,2,2,0.48571428571428577,0.6000000000000001,0.2285714285714286,0.05714285714285727,0.0,0.3,-0.10000000000000003,-0.6,HIC_EXCELLENT,False
CAND_12528,False,0.48571428571428577,0.7714285714285715,0.6,0.3333333333333333,0.6,0.4666666666666666,-0.09999999999999999,0.6,0.7,0.0,0.19999999999999998,0.8999999999999998,0.5,0.5,0.5,0.6666666666666666,1.0,0.6666666666666666,2,1,3,0.48571428571428577,0.6190476190476191,0.2285714285714286,0.0,0.11428571428571421,-0.39999999999999997,0.0,0.2,HIC_EXCELLENT,True
CAND_07084,False,0.48571428571428577,0.7714285714285715,0.2571428571428572,0.3333333333333333,0.6,0.2,-0.09999999999999999,0.6,0.7,0.0,0.6,0.7,0.5,0.5,0.5,0.6666666666666666,1.0,0.6666666666666666,2,2,3,0.2571428571428572,0.5047619047619047,0.2285714285714286,0.0,-0.2285714285714286,-0.39999999999999997,0.0,0.2,HIC_EXCELLENT,True
CAND_13110,False,0.14285714285714288,0.7714285714285715,0.6,0.06666666666666665,0.6,0.4666666666666666,-0.09999999999999999,0.7999999999999999,0.49999999999999994,0.0,0.3,0.7,0.0,0.5,0.5,0.6666666666666666,1.0,0.6666666666666666,3,1,3,0.14285714285714288,0.5047619047619047,-0.1142857142857143,0.0,0.11428571428571421,-0.39999999999999997,0.19999999999999996,0.0,HIC_EXCELLENT,True
CURRENT_BASELINE_SPLIT,True,0.2571428571428572,0.7714285714285715,0.48571428571428577,0.2,0.6,0.3333333333333333,0.3,0.6,0.49999999999999994,-0.09999999999999999,-0.19999999999999998,0.49999999999999994,0.5,0.5,0.5,0.6666666666666666,1.0,0.6666666666666666,2,2,3,0.2571428571428572,0.5047619047619049,0.0,0.0,0.0,0.0,0.0,0.0,HIC_EXCELLENT,True
