candidate_id,public_hash,private_hash,is_baseline,balance_score,mae_cv_public_spearman,mae_public_private_spearman,mae_cv_private_spearman,mae_cv_public_kendall,mae_public_private_kendall,mae_cv_private_kendall,pear_cv_public_spearman,pear_public_private_spearman,pear_cv_private_spearman,spr_cv_public_spearman,spr_public_private_spearman,spr_cv_private_spearman,top2_cv_public,top2_public_private,top2_cv_private,top3_cv_public,top3_public_private,top3_cv_private,cv_winner_public_rank,cv_winner_private_rank,public_winner_private_rank,mae_triple_min,mae_triple_mean,worst_lofo_family_mae_pp,median_lofo_family_mae_pp,lofo_family_mae_pp_sd,worst_lomo_mae_pp,median_lomo_mae_pp,lomo_mae_pp_sd,subset_simple_domain_mae_pp,subset_plm_ensemble_mae_pp,subset_simple_plm_ensemble_mae_pp,subset_mae_pp_median,subset_mae_pp_sd,mae_public_private_median,mae_public_private_p05,mae_public_private_p_lt0,final_mae_cv_public_median,final_mae_cv_public_p05,final_mae_cv_public_p95,final_mae_cv_public_p_lt0,final_mae_public_private_median,final_mae_public_private_p05,final_mae_public_private_p95,final_mae_public_private_p_lt0,final_mae_cv_private_median,final_mae_cv_private_p05,final_mae_cv_private_p95,final_mae_cv_private_p_lt0,final_pear_cv_public_median,final_pear_cv_public_p05,final_pear_cv_public_p95,final_pear_cv_public_p_lt0,final_pear_public_private_median,final_pear_public_private_p05,final_pear_public_private_p95,final_pear_public_private_p_lt0,final_pear_cv_private_median,final_pear_cv_private_p05,final_pear_cv_private_p95,final_pear_cv_private_p_lt0
CURRENT_BASELINE_SPLIT,0213b43aafa11c8dc3488a0137cdd2b2e68be33c100d90bff70a3acf27c0a3ac,bfbcdfddc32b623f8a0e4976b2e08b966cb28f78b0c8beed368237ef6c2aa7f6,True,6.359873661338483,0.0,0.19999999999999998,0.6,0.0,0.19999999999999998,0.39999999999999997,0.0,0.39999999999999997,0.7999999999999999,0.0,0.39999999999999997,0.7999999999999999,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,4,1,2,0.0,0.26666666666666666,-0.19999999999999998,0.0,0.35777087639996635,-0.19999999999999998,0.0,0.3577708763999663,0.5,,0.19999999999999998,0.35,0.15000000000000002,-0.09999999999999999,-0.7999999999999999,0.508,-0.19999999999999998,-0.7,0.7,0.6038,-0.09999999999999999,-0.7999999999999999,0.7,0.5408,0.7,0.3,0.9999999999999999,0.022,0.0,-0.7999999999999999,0.7999999999999999,0.452,0.19999999999999998,-0.7999999999999999,0.7999999999999999,0.352,0.7999999999999999,0.6000000000000001,1.0,0.003
CAND_00144,edd66eaf7d671ed6d774d284dce815284bfe4d908b4e2f89e4abe5bcfbd12025,186b62e0b0c2d2f8c7f5da068cd17f27d8ca5ee658b752b5458f0278c0c77608,False,4.157144129496241,0.7,0.7999999999999999,0.7999999999999999,0.6,0.6,0.6,0.7999999999999999,0.7999999999999999,0.6000000000000001,0.6000000000000001,0.7999999999999999,0.7999999999999999,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1,2,2,0.7,0.7666666666666666,0.6000000000000001,0.7999999999999999,0.07999999999999995,0.6000000000000001,0.7999999999999999,0.07999999999999995,0.5,,0.7999999999999999,0.6499999999999999,0.14999999999999997,0.39999999999999997,-0.6,0.23,0.6,-0.19999999999999998,0.8999999999999998,0.1378,0.39999999999999997,-0.6,0.8999999999999998,0.2372,0.49999999999999994,-0.6,0.8999999999999998,0.2506,0.7999999999999999,-0.19999999999999998,1.0,0.0548,0.7999999999999999,-0.39999999999999997,1.0,0.1154,0.6000000000000001,-0.39999999999999997,1.0,0.082
CAND_01965,afc6e42b6876f7f1cd99185122b36b958e504f5b9480f7026f77d445ab0f7b72,227db2da9a956b7eaa64f331d9918d34ffca4b8fea751a1f2fe79211b29e4ded,False,4.087368924672051,0.7,0.7999999999999999,0.7999999999999999,0.6,0.6,0.6,0.7999999999999999,0.7999999999999999,0.6000000000000001,0.0,0.39999999999999997,0.7999999999999999,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1,2,2,0.7,0.7666666666666666,0.6000000000000001,0.7999999999999999,0.07999999999999995,0.6000000000000001,0.7999999999999999,0.07999999999999995,0.5,,0.7999999999999999,0.6499999999999999,0.14999999999999997,0.3,-0.6049999999999996,0.294,0.39999999999999997,-0.3,0.8999999999999998,0.2434,0.3,-0.6,0.8999999999999998,0.2754,0.6,-0.3,0.8999999999999998,0.1256,0.6000000000000001,-0.39999999999999997,1.0,0.1816,0.39999999999999997,-0.39999999999999997,1.0,0.2558,0.6000000000000001,0.0,1.0,0.0112
CAND_04974,56ef2e83084bd67b46a9699f19c27ba363487ee67bed7bac0868b7402537afb8,67614d0342e40b27ade31a303f8a2457e624517501c72f616ee5d82a6796cd2e,False,4.072046058032389,0.7,0.7999999999999999,0.7999999999999999,0.6,0.6,0.6,0.7999999999999999,0.7999999999999999,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1,2,2,0.7,0.7666666666666666,0.6000000000000001,0.7999999999999999,0.07999999999999995,0.6000000000000001,0.7999999999999999,0.07999999999999995,0.5,,0.7999999999999999,0.6499999999999999,0.14999999999999997,0.3,-0.49999999999999994,0.213,0.49999999999999994,-0.49999999999999994,0.8999999999999998,0.24,0.39999999999999997,-0.49999999999999994,0.8999999999999998,0.2212,0.6,-0.3,0.8999999999999998,0.134,0.6000000000000001,-0.39999999999999997,1.0,0.2042,0.6000000000000001,-0.39999999999999997,1.0,0.161,0.6000000000000001,0.0,1.0,0.0296
CAND_07084,50d4309de2d92db49270e32368ddbb4eadb8f27e3fc426a0509ae8c03a91894c,57f25c5dd11ea701eecaaaddb20d4840e255760cc9299edfb2c14966d415909b,False,4.208853160539281,0.7999999999999999,0.7999999999999999,0.7,0.6,0.6,0.6,0.6000000000000001,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.6000000000000001,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,2,1,2,0.7,0.7666666666666666,0.6000000000000001,0.7999999999999999,0.07999999999999995,0.6000000000000001,0.7999999999999999,0.07999999999999995,0.5,,0.7999999999999999,0.6499999999999999,0.14999999999999997,0.39999999999999997,-0.49999999999999994,0.212,0.6,-0.19999999999999998,0.8999999999999998,0.106,0.39999999999999997,-0.49999999999999994,0.8999999999999998,0.2106,0.39999999999999997,-0.49999999999999994,0.8999999999999998,0.2816,0.7999999999999999,0.0,1.0,0.0162,0.6000000000000001,-0.39999999999999997,1.0,0.1498,0.6000000000000001,-0.39999999999999997,1.0,0.1646
CAND_11283,9c25a78c6b3214e1ec876c47609aea68db460a79636f324864b3ffb4cd8a2233,e865bae27e0121c8b0a9d83e6c2ef8c6f47184789caee0a8a110c85e7bae4429,False,4.305628982110731,0.7999999999999999,0.7999999999999999,0.7,0.6,0.6,0.6,0.7999999999999999,1.0,0.7999999999999999,0.6000000000000001,1.0,0.6000000000000001,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,2,1,2,0.7,0.7666666666666666,0.6000000000000001,0.7999999999999999,0.07999999999999995,0.6000000000000001,0.7999999999999999,0.07999999999999995,0.5,,0.7999999999999999,0.6499999999999999,0.14999999999999997,0.39999999999999997,-0.5049999999999997,0.215,0.6,-0.3,0.8999999999999998,0.1578,0.39999999999999997,-0.49999999999999994,0.8999999999999998,0.2196,0.6,-0.3,0.8999999999999998,0.2144,0.6000000000000001,-0.19999999999999998,1.0,0.0804,0.7999999999999999,-0.39999999999999997,1.0,0.1244,0.6000000000000001,-0.39999999999999997,1.0,0.0898
CAND_12207,4fee162d55860af5aa32193940741d24c455183b32f14c2f4ff84d3722315610,66cc4727d06d404428a9aca3da7f59f49bbea33123af6101f5a584766997b8e1,False,3.953749102305454,0.7,0.7999999999999999,0.7999999999999999,0.6,0.6,0.6,0.7999999999999999,0.7999999999999999,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1,2,2,0.7,0.7666666666666666,0.6000000000000001,0.7999999999999999,0.07999999999999995,0.6000000000000001,0.7999999999999999,0.07999999999999995,0.5,,0.7999999999999999,0.6499999999999999,0.14999999999999997,0.49999999999999994,-0.49999999999999994,0.222,0.6,-0.3,0.8999999999999998,0.1596,0.49999999999999994,-0.49999999999999994,0.8999999999999998,0.2126,0.49999999999999994,-0.49999999999999994,0.8999999999999998,0.2176,0.7999999999999999,0.0,1.0,0.049,0.6000000000000001,-0.39999999999999997,1.0,0.102,0.6000000000000001,-0.39999999999999997,1.0,0.0782
CAND_12528,4d24d59575c0a0a04d2586f1a4aa223048812f0405fb3d3e4bd1b14727c28a10,c69191fad854fd1672e276c0a176bd89fbe70323f9430285aba763a5c6c089a4,False,4.169413401694555,0.7,0.7999999999999999,0.7999999999999999,0.6,0.6,0.6,0.7999999999999999,0.7999999999999999,0.6000000000000001,0.7999999999999999,0.7999999999999999,0.6000000000000001,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1,2,2,0.7,0.7666666666666666,0.6000000000000001,0.7999999999999999,0.07999999999999995,0.6000000000000001,0.7999999999999999,0.07999999999999995,0.5,,0.7999999999999999,0.6499999999999999,0.14999999999999997,0.49999999999999994,-0.6,0.186,0.49999999999999994,-0.6,0.8999999999999998,0.271,0.39999999999999997,-0.49999999999999994,0.8999999999999998,0.215,0.6,-0.3,0.8999999999999998,0.1078,0.7999999999999999,-0.19999999999999998,1.0,0.0546,0.6000000000000001,-0.39999999999999997,1.0,0.149,0.6000000000000001,0.0,1.0,0.0404
CAND_13110,840083040a08cad72a67751a39ea19fff75253c942b45b4dd363ca00c8997fb0,9ca7d6feb22bedbc768b80071b6f1936ec36ba62c052e153932ea26f9b527e1a,False,4.291319091305289,0.7999999999999999,0.7999999999999999,0.7,0.6,0.6,0.6,0.6000000000000001,0.7999999999999999,0.7999999999999999,0.6000000000000001,0.7999999999999999,0.7999999999999999,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,2,1,2,0.7,0.7666666666666666,0.6000000000000001,0.7999999999999999,0.07999999999999995,0.6000000000000001,0.7999999999999999,0.07999999999999995,0.5,,0.7999999999999999,0.6499999999999999,0.14999999999999997,0.39999999999999997,-0.5049999999999997,0.236,0.39999999999999997,-0.6,0.8999999999999998,0.281,0.39999999999999997,-0.6,0.8999999999999998,0.237,0.7,-0.19999999999999998,0.9999999999999999,0.1126,0.6000000000000001,-0.39999999999999997,1.0,0.0896,0.6000000000000001,-0.39999999999999997,1.0,0.1252,0.7999999999999999,-0.19999999999999998,1.0,0.0738
