mae_cv_public_spearman,mae_public_private_spearman,mae_cv_private_spearman,mae_cv_public_kendall,mae_public_private_kendall,mae_cv_private_kendall,pear_cv_public_spearman,pear_public_private_spearman,pear_cv_private_spearman,pear_cv_public_kendall,pear_public_private_kendall,pear_cv_private_kendall,candidate_id,target,public_mae_best,public_mae_worst,public_mae_range,private_mae_best,private_mae_worst,private_mae_range,public_mae_median_pairwise_absdiff,private_mae_median_pairwise_absdiff,public_top1_private_rank,public_top2_private_ranks,public_top3_private_ranks,worst_private_rank_among_public_top3,public_top2_intersect_private_top2,public_top3_intersect_private_top3
0.7,0.7999999999999999,0.7999999999999999,0.6,0.6,0.6,0.7999999999999999,0.7999999999999999,0.6000000000000001,0.6666666666666669,0.6666666666666669,0.3333333333333334,CAND_04974,TmApp,3.3688332862932264,3.740740740740741,0.3719074544475145,3.326839687199808,3.814814814814815,0.48797512761500705,0.21702197325441652,0.2084235928133109,2,"2,1","2,1,4",4,2,2
0.7142857142857143,0.7714285714285715,0.2571428571428572,0.6,0.6,0.2,0.7,0.7,0.19999999999999998,0.6,0.6,0.19999999999999998,CAND_04974,HIC,0.4492834169447458,0.5980511200849524,0.14876770314020665,0.4719748613909339,0.6537386908712087,0.1817638294802748,0.0555202558874216,0.08580211619443667,3,"3,1","3,1,2",3,1,3
0.7,0.7999999999999999,0.7999999999999999,0.6,0.6,0.6,0.7999999999999999,0.7999999999999999,0.6000000000000001,0.6666666666666669,0.6666666666666669,0.3333333333333334,CAND_12528,TmApp,3.481246978921044,3.7839506172839505,0.3027036383629067,3.2439685538730796,3.771604938271605,0.5276363843985252,0.18251645554426754,0.2078002292485155,2,"2,1","2,1,4",4,2,2
0.48571428571428577,0.7714285714285715,0.6,0.3333333333333333,0.6,0.4666666666666666,-0.09999999999999999,0.6,0.7,0.0,0.39999999999999997,0.6,CAND_12528,HIC,0.5031072596812927,0.669532127226486,0.16642486754519337,0.4312598336544275,0.5822576837296752,0.15099785007524774,0.06840267385025667,0.07140820547951454,3,"3,1","3,1,2",3,1,3
0.7,0.7999999999999999,0.7999999999999999,0.6,0.6,0.6,0.7999999999999999,0.7999999999999999,0.6000000000000001,0.6666666666666669,0.6666666666666669,0.3333333333333334,CAND_12207,TmApp,3.471230621399469,3.932098765432099,0.4608681440326299,3.239653857539575,3.623456790123457,0.3838029325838819,0.21654025329412008,0.1598769972365568,2,"2,1","2,1,4",4,2,2
0.3714285714285715,0.48571428571428577,0.5428571428571429,0.3333333333333333,0.3333333333333333,0.4666666666666666,0.3,0.6,0.49999999999999994,0.19999999999999998,0.39999999999999997,0.39999999999999997,CAND_12207,HIC,0.4699299212245659,0.6215505739663437,0.15162065274177783,0.46696517507682656,0.6302392369898174,0.16327406191299088,0.07273421868644114,0.07810434161723595,4,"4,2","4,2,1",4,1,2
0.0,0.19999999999999998,0.6,0.0,0.19999999999999998,0.39999999999999997,0.0,0.39999999999999997,0.7999999999999999,0.0,0.3333333333333334,0.6666666666666669,CURRENT_BASELINE_SPLIT,TmApp,3.3530050541305796,3.691358024691358,0.3383529705607784,3.2660431755147874,3.905533601113159,0.6394904255983715,0.25014201315483575,0.46929233192983166,2,"2,3","2,3,5",5,1,2
0.2571428571428572,0.7714285714285715,0.48571428571428577,0.2,0.6,0.3333333333333333,0.3,0.6,0.49999999999999994,0.19999999999999998,0.39999999999999997,0.39999999999999997,CURRENT_BASELINE_SPLIT,HIC,0.45777473150928977,0.5759591801192622,0.1181844486099724,0.4481510413472638,0.675830630836899,0.22767958948963518,0.043939532569345185,0.07252684883967431,3,"3,2","3,2,1",3,1,3
