scheme,fold,seed,initial_lr,epoch,optimizer_step,learning_rate,train_loss,val_mae
primary,0,101,1e-05,1,7,1e-05,0.3761776973759489,0.5401564511385831
primary,0,101,1e-05,2,14,9.99938933078422e-06,0.38312638817088945,0.5386936592333245
primary,0,101,1e-05,3,21,9.997557473810373e-06,0.3896399566105434,0.5371815941550515
primary,0,101,1e-05,4,28,9.994504881061752e-06,0.3807594846667988,0.5361827503551136
primary,0,101,1e-05,5,35,9.990232305719944e-06,0.3747798229700753,0.5358094880075166
primary,0,101,1e-05,6,42,9.984740801978984e-06,0.3982366770505905,0.5353958823464133
primary,0,101,1e-05,7,49,9.978031724785247e-06,0.3774228509781616,0.535535783478708
primary,0,101,1e-05,8,56,9.97010672950314e-06,0.3975848300116403,0.5352166493733724
primary,0,101,1e-05,9,63,9.960967771506666e-06,0.3853646995765822,0.5360537731286251
primary,0,101,1e-05,10,70,9.950617105696961e-06,0.38160926795431543,0.5366571888779149
primary,0,101,1e-05,11,77,9.939057285945933e-06,0.4299487556729998,0.5363488630814985
primary,0,101,1e-05,12,84,9.926291164466131e-06,0.3760545349546841,0.5355810974583481
primary,0,101,1e-05,13,91,9.91232189110701e-06,0.49824316586766926,0.5352726560650449
primary,0,101,1e-05,14,98,9.897152912577742e-06,0.3790214428944247,0.5356178283691406
primary,0,101,1e-05,15,105,9.8807879715968e-06,0.4124989467007773,0.5353004282171075
primary,0,101,1e-05,16,112,9.8632311059685e-06,0.37870253689054933,0.5353027979532877
primary,0,101,1e-05,17,119,9.844486647586724e-06,0.5826022624969482,0.5350583683360707
primary,0,101,1e-05,18,126,9.824559221366101e-06,0.3845905773341656,0.5351934432983398
primary,0,101,1e-05,19,133,9.803453744100868e-06,0.4251083220754351,0.5350624431263317
primary,0,101,1e-05,20,140,9.781175423251734e-06,0.7739168235233852,0.5354353008848248
primary,0,101,1e-05,21,147,9.757729755661012e-06,0.36992656391313566,0.5359613534175989
primary,0,101,1e-05,22,154,9.73312252619635e-06,0.5503821926457542,0.5364779848040957
primary,0,101,1e-05,23,161,9.707359806323418e-06,0.37750786769070793,0.5362388726436731
