scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed,config_hash,fusion_bundle_id
primary,0,0.001,1e-05,67,469,0.0007569755007964338,0.41018881942286634,97,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H096_run/checkpoints/primary_k0_lr1e-03_seed101.pt,548558e39b29c240,101,899fccc7b423cccec45c7f08b1a098cb374de4acebfa4934a060095326378f52,FS_HIC_SURFACE_PLUS_STATIC_SAP_KD_CHAIN9
primary,1,0.001,1e-05,11,66,0.0009939057285945933,0.4370412826538086,41,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H096_run/checkpoints/primary_k1_lr1e-03_seed101.pt,548558e39b29c240,101,899fccc7b423cccec45c7f08b1a098cb374de4acebfa4934a060095326378f52,FS_HIC_SURFACE_PLUS_STATIC_SAP_KD_CHAIN9
primary,2,0.0001,1.0000000000000002e-06,46,322,8.814009529720155e-05,0.4005732536315918,76,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H096_run/checkpoints/primary_k2_lr1e-04_seed101.pt,548558e39b29c240,101,899fccc7b423cccec45c7f08b1a098cb374de4acebfa4934a060095326378f52,FS_HIC_SURFACE_PLUS_STATIC_SAP_KD_CHAIN9
primary,3,0.01,0.0001,3,21,0.009997557473810372,0.5033236145973206,33,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H096_run/checkpoints/primary_k3_lr1e-02_seed101.pt,548558e39b29c240,101,899fccc7b423cccec45c7f08b1a098cb374de4acebfa4934a060095326378f52,FS_HIC_SURFACE_PLUS_STATIC_SAP_KD_CHAIN9
primary,4,0.01,0.0001,20,140,0.009781175423251734,0.3312598168849945,50,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H096_run/checkpoints/primary_k4_lr1e-02_seed101.pt,548558e39b29c240,101,899fccc7b423cccec45c7f08b1a098cb374de4acebfa4934a060095326378f52,FS_HIC_SURFACE_PLUS_STATIC_SAP_KD_CHAIN9
shadow,0,0.01,0.0001,12,84,0.00992629116446613,0.41348246372107306,42,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H096_run/checkpoints/shadow_k0_lr1e-02_seed101.pt,548558e39b29c240,101,899fccc7b423cccec45c7f08b1a098cb374de4acebfa4934a060095326378f52,FS_HIC_SURFACE_PLUS_STATIC_SAP_KD_CHAIN9
shadow,1,0.01,0.0001,11,77,0.009939057285945933,0.47994041442871094,41,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H096_run/checkpoints/shadow_k1_lr1e-02_seed101.pt,548558e39b29c240,101,899fccc7b423cccec45c7f08b1a098cb374de4acebfa4934a060095326378f52,FS_HIC_SURFACE_PLUS_STATIC_SAP_KD_CHAIN9
shadow,2,0.0001,1.0000000000000002e-06,35,245,9.310673033669521e-05,0.4325123429298401,65,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H096_run/checkpoints/shadow_k2_lr1e-04_seed101.pt,548558e39b29c240,101,899fccc7b423cccec45c7f08b1a098cb374de4acebfa4934a060095326378f52,FS_HIC_SURFACE_PLUS_STATIC_SAP_KD_CHAIN9
shadow,3,0.01,0.0001,64,448,0.007767662949090753,0.3574666976928711,94,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H096_run/checkpoints/shadow_k3_lr1e-02_seed101.pt,548558e39b29c240,101,899fccc7b423cccec45c7f08b1a098cb374de4acebfa4934a060095326378f52,FS_HIC_SURFACE_PLUS_STATIC_SAP_KD_CHAIN9
shadow,4,0.001,1e-05,64,448,0.0007767662949090753,0.371867299079895,94,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H096_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,548558e39b29c240,101,899fccc7b423cccec45c7f08b1a098cb374de4acebfa4934a060095326378f52,FS_HIC_SURFACE_PLUS_STATIC_SAP_KD_CHAIN9
