id,generator,extraction_status,error,corr_H_absPhi,corr_H_phi,area_frac_highH_highAbsPhi,area_frac_highH_positivePhi,area_frac_highH_negativePhi,largest_highH_highAbsPhi_patch_area_fraction,largest_highH_positivePhi_patch_area_fraction,largest_highH_negativePhi_patch_area_fraction,CDR_area_frac_highH_highAbsPhi,phi_finite_frac
ADI-47236,esmfold,SUCCESS,,0.018225826078499433,-0.10286960091935793,0.0362515213692873,0.09518680543258637,0.10504883442749668,0.0036654681208639637,0.0031247243753123304,0.005088928084847754,0.08092426148758548,1.0
ADI-47237,esmfold,SUCCESS,,-0.01931673862574327,-0.15393757559089527,0.03133820284098462,0.09154520094678716,0.10867455195138578,0.0021818642885287768,0.003222650807649908,0.0034573022181929747,0.034283993781556714,1.0
ADI-47238,esmfold,SUCCESS,,-0.05106497911192698,0.005405323300820527,0.03873806479170185,0.14051674876918785,0.0597122306301665,0.0028551293270035194,0.002955816380486738,0.0029427155968895303,0.09064151647560033,1.0
ADI-47239,esmfold,SUCCESS,,-0.18879254110595958,-0.11680406193833719,0.030866183207594013,0.11749224515129923,0.08233214257350945,0.003160921259987017,0.003160921259987017,0.0029588031934378346,0.04830930892650581,1.0
ADI-47240,esmfold,SUCCESS,,-0.02526843139752846,-0.01411716074114047,0.023783343617623055,0.12690470043484597,0.07260797752952329,0.0024791181846581744,0.00903759105286423,0.0032197738641097204,0.04613637808652242,1.0
ADI-47241,esmfold,SUCCESS,,-0.08200152615451914,-0.2029012441733759,0.04450168320971342,0.10086018265220499,0.09770751628587926,0.0030881891877277893,0.004947287731787378,0.0030237899039422408,0.0951737125350468,1.0
ADI-47243,esmfold,SUCCESS,,-0.1054174935521022,-0.1722117487131326,0.03125524891234689,0.10695041469431164,0.09250913308391608,0.0030252741644455333,0.003057610042518965,0.003135639170402597,0.08913398330035034,1.0
ADI-47244,esmfold,SUCCESS,,-0.04805251180748721,-0.012821450447622776,0.029421377242355728,0.1395861552218656,0.061700868623064,0.004084074082639591,0.005084590697002308,0.005083434885558516,0.031750383832904454,1.0
ADI-47246,esmfold,SUCCESS,,-0.03551243078606544,-0.017709165183239887,0.038795585429351416,0.11546726880488,0.08447212284805297,0.0021030663532212997,0.005221796105015926,0.0031275669308478498,0.1483728680125418,1.0
ADI-47247,esmfold,SUCCESS,,0.04811348926269002,0.09561900357155002,0.0320160755057787,0.1473946487136201,0.05384520614061784,0.0013982315918536958,0.003994874852231172,0.004271745039516005,0.06869321873292336,1.0
ADI-47248,esmfold,SUCCESS,,-0.10726757411774766,-0.04408254364816233,0.02689927431985278,0.11983913268015646,0.0805891799183156,0.0022733977821739037,0.004313081623856069,0.00419885949202488,0.054275562874714765,1.0
ADI-47249,esmfold,SUCCESS,,-0.12705788384903416,-0.10733080916508657,0.02717385370878334,0.10608911014564147,0.09375649263232516,0.0021270418019827763,0.0032583943490685358,0.002145606337173543,0.04809887388974521,1.0
ADI-47250,esmfold,SUCCESS,,-0.20407965920393117,-0.21216944699001813,0.021724197876518803,0.11175938650964899,0.08898587462296188,0.002837531065398129,0.005357715678081427,0.00389599534362195,0.03787593991858366,1.0
ADI-47251,esmfold,SUCCESS,,-0.1052123744132282,-0.09139215536928887,0.03427481297984712,0.13045681908956247,0.07044484739023081,0.0032558032181688344,0.004205298252033526,0.003248306825311054,0.11066723818266916,1.0
ADI-47252,esmfold,SUCCESS,,-0.1358840388045226,-0.1076224571481958,0.026100559954562938,0.10322685379536055,0.0986464462810932,0.00218466918638455,0.003139879169476266,0.006375744657948821,0.05470990347278012,1.0
ADI-47253,esmfold,SUCCESS,,0.021397419757651224,-0.04496445605824854,0.0454802461884421,0.12846147013654619,0.06975043608873908,0.0022188393707643084,0.004232967251540029,0.004614048396600579,0.11097727120645651,1.0
ADI-47254,esmfold,SUCCESS,,0.007227291079915609,-0.058192609111176255,0.03752252892740202,0.1205625853724006,0.08000390883926992,0.0031384260991031425,0.0032788619614965535,0.0032501218060101236,0.08315176069963921,1.0
ADI-47255,esmfold,SUCCESS,,-0.11546719958219376,-0.12629459909443227,0.0349907183317786,0.12282046077729876,0.07614855785755802,0.004038250716296971,0.004038250716296971,0.003068371496294936,0.055247296048444354,1.0
ADI-47256,esmfold,SUCCESS,,0.04257076873806635,0.0068801390872271755,0.04132952298467984,0.11574902894555252,0.08143697446461566,0.0021247529293757913,0.0030977259288404767,0.0030162065880343517,0.07533179562584849,1.0
ADI-47257,esmfold,SUCCESS,,-0.019545531288980122,-0.18059767837044213,0.029432573645141392,0.0713758052440255,0.12785836010548407,0.002293796781053492,0.0022576675352730946,0.004402455814559038,0.04444711152839752,1.0
ADI-47258,esmfold,SUCCESS,,-0.0043202480149467145,-0.10549008972037768,0.046467064154412395,0.08642092163536406,0.11374063482614513,0.0030600751947537012,0.0030600751947537012,0.00308467652604686,0.09517657352107632,1.0
ADI-47259,esmfold,SUCCESS,,-0.07521315154169551,-0.11283532397986165,0.032361713083072764,0.11504150930584658,0.08364628271137026,0.0021084335873208736,0.003990882905922148,0.0072202018207471255,0.058613394041935045,1.0
ADI-47260,esmfold,SUCCESS,,0.09794554431483153,0.07201374334189617,0.045700738212945666,0.10479481447946479,0.09410703070165681,0.0029810866368854823,0.003080570121998401,0.003134303232365313,0.11859846186104069,1.0
ADI-47261,esmfold,SUCCESS,,-0.056696182375731784,0.0001454017773381452,0.04500162947505214,0.11271394509852845,0.08735082234732232,0.003201410553995943,0.0031940051969314223,0.0033738634641260774,0.13898830765959275,1.0
ADI-47262,esmfold,SUCCESS,,-0.19502363731093636,-0.22088028811000412,0.02608621069074685,0.12230246459972995,0.07815058690025901,0.00311755045295756,0.004161247436630037,0.0032708461806211626,0.08694540904915687,1.0
ADI-47263,esmfold,SUCCESS,,-0.03107285257105587,-0.20168086453891598,0.031314888989869435,0.09910290141711506,0.10101677145819804,0.002103079044892037,0.003144764566391959,0.004273579276638013,0.105743307352524,1.0
ADI-47264,esmfold,SUCCESS,,0.07533470587210865,-0.09479953346541192,0.030665555039616346,0.0769402166256878,0.1237236829474595,0.0031555687131895687,0.005524512620858119,0.004245667894731036,0.07056137771058567,1.0
ADI-47265,esmfold,SUCCESS,,-0.09621061700103271,-0.03619105815415625,0.03672125490759535,0.1292609581320928,0.0688365283216608,0.002106837928181794,0.004095726707605974,0.00504328664547029,0.07925933704592868,1.0
ADI-47267,esmfold,SUCCESS,,-0.08399858955737581,-0.05734424685333344,0.027873975012529598,0.1269619648359402,0.071411400623068,0.002220930287032295,0.005719029269597642,0.003658151594964731,0.08863307761897705,1.0
ADI-47278,esmfold,SUCCESS,,-0.017407275333960557,-0.002669438602335413,0.04363453793504817,0.16256083695742418,0.03887945793130313,0.0022899551971995273,0.004461949846269181,0.0022205529235530177,0.13711144663158545,1.0
ADI-47279,esmfold,SUCCESS,,0.056431645744400724,-0.07874458796747112,0.04571755105199887,0.10828687190617312,0.09285788112802948,0.0031167595566290443,0.0031167595566290443,0.004431677073024217,0.10466417199711454,1.0
ADI-47280,esmfold,SUCCESS,,-0.11658297400078213,-0.03670922945140224,0.033648558683827476,0.15596634747092653,0.043483627286200484,0.0032456104853861674,0.0044962405314030625,0.004396010139957685,0.08767998166638083,1.0
ADI-47281,esmfold,SUCCESS,,-0.059694867166541904,-0.10886356549354334,0.03786049070120235,0.13104855857642445,0.06878866644662689,0.0020452834952790658,0.004275393580166439,0.0029579266892380456,0.06634755203818084,1.0
ADI-47282,esmfold,SUCCESS,,-0.0993836106299113,-0.13451695527996,0.03658872373276266,0.10336120463833932,0.09719158399755405,0.002249768723219669,0.004261457030650312,0.0032202561572998952,0.12143445329053398,1.0
ADI-47283,esmfold,SUCCESS,,-0.05862879527562845,-0.048896977827002606,0.031091652968013063,0.12600316505649062,0.07485131986407689,0.0020768643254211842,0.005149797068863355,0.00392686805671898,0.06872522002296919,1.0
ADI-47284,esmfold,SUCCESS,,-0.07632556800884331,-0.1952218327840395,0.04152183767531529,0.06671434856970877,0.13340995875321526,0.0022587770349182757,0.0033349585650625413,0.009990777326803677,0.059922509787921435,1.0
ADI-47285,esmfold,SUCCESS,,-0.07188940117213559,-0.24478013858395983,0.030247323090954997,0.11811536630096792,0.08159450412922545,0.0021848708450772332,0.0032623273288915856,0.003238451027375571,0.0656017114485971,1.0
ADI-47286,esmfold,SUCCESS,,0.12038678867611047,0.20071919841650473,0.038707911844340706,0.14047950624432962,0.05885659963932989,0.0032673142734165146,0.007277159174890045,0.005250497536661856,0.10641730583262993,1.0
ADI-47287,esmfold,SUCCESS,,0.1169350126288523,0.16407060323367714,0.04835767040673413,0.14028072543871817,0.058897096463182474,0.004764421885347748,0.008674824380555897,0.0030037982738882196,0.13379287139987167,1.0
ADI-47288,esmfold,SUCCESS,,-0.17058088908431093,-0.11731784894661643,0.027081663451227634,0.14155349189164965,0.05997125173848571,0.0023018748181501637,0.003552265064073005,0.003275835712988681,0.058904694347018574,1.0
ADI-47289,esmfold,SUCCESS,,-0.03412159504460971,-0.04233627634567733,0.03067450159196683,0.143017095208542,0.0579041383846478,0.002301031454386684,0.005408227485184009,0.0032877676957831802,0.07829076237561985,1.0
ADI-47290,esmfold,SUCCESS,,-0.04391794326352203,-0.1973377632051868,0.03104715153976813,0.12321751896725675,0.07652932478199408,0.0022023664913308504,0.003186714327537271,0.0041473749615394346,0.04393417149201647,1.0
ADI-47291,esmfold,SUCCESS,,-0.18059321031356568,-0.09601734955561338,0.026178565490143278,0.14587055923422307,0.05471121851461301,0.0022613857923586144,0.007606520019027573,0.003098667720048677,0.04037565141088061,1.0
ADI-47292,esmfold,SUCCESS,,-0.005270307053280334,-0.0240872446174437,0.03300591864437615,0.17127311014780977,0.028661566062013456,0.004474666799215411,0.004474666799215411,0.002144243599780258,0.08179634019465763,1.0
ADI-47293,esmfold,SUCCESS,,-0.20406301110241448,-0.17805805474804792,0.02434267128091901,0.15000423567721125,0.04963663483477842,0.00316367861640436,0.00433008726726788,0.00222328852370162,0.07514885856572982,1.0
ADI-47294,esmfold,SUCCESS,,-0.011926424737554498,0.012120473885463362,0.042668416172458055,0.14164561835541115,0.058305893815018134,0.0021602065587365852,0.006211090933287018,0.0032154432237021828,0.1187009889460994,1.0
ADI-47295,esmfold,SUCCESS,,0.01996848865164391,-0.08922713027076803,0.04189408996645882,0.12460122354404798,0.07540200946485237,0.0021251151629582037,0.00529306362381914,0.003234768318586918,0.07798071466761082,1.0
ADI-47296,esmfold,SUCCESS,,-0.16780768355394196,-0.1920658792039772,0.02452819900827546,0.13816889140464958,0.06142916129982385,0.002576339550247272,0.0032483283037735345,0.0032131377858447005,0.05526441320946525,1.0
ADI-47297,esmfold,SUCCESS,,-0.09296788619124574,-0.1547508678511262,0.03043309776616211,0.10508350086596324,0.0950127469155359,0.0021558707671569147,0.0032727329753681647,0.004273758878649671,0.053316332719450715,1.0
ADI-47298,esmfold,SUCCESS,,-0.060914760760882994,-0.006124517396642483,0.03287891365050389,0.11408413903603268,0.0843997113037649,0.004404628333445112,0.004404628333445112,0.0073777646938693354,0.11552638610332684,1.0
ADI-47299,esmfold,SUCCESS,,-0.10892024224573332,-0.019175815123786185,0.03351773592689058,0.13618562731516412,0.06295575128677532,0.0030024182835684953,0.004130570338754559,0.0030672958420875237,0.07591246244748669,1.0
ADI-47300,esmfold,SUCCESS,,-0.036593659513194335,-0.10042054681897578,0.03943972293085879,0.1546014087932571,0.04678095720610655,0.0022272663219070035,0.005220033775626878,0.003173961364231733,0.09255424835857139,1.0
ADI-47301,esmfold,SUCCESS,,-0.05484972454173583,-0.10399835782158687,0.03540992376840751,0.13787648083641776,0.06271320620170007,0.003917530451210362,0.0056488718830578835,0.003363725873132534,0.09120748959032542,1.0
ADI-47302,esmfold,SUCCESS,,-0.25439971215762014,-0.16158842960519748,0.016071884389386226,0.14123680747338616,0.05855684148918595,0.0022615707112430025,0.004232457867503861,0.002191518179917623,0.02312878674382696,1.0
ADI-47303,esmfold,SUCCESS,,-0.18796568526958204,-0.1000818210947278,0.024508488148157415,0.1322271944684417,0.0698484544158297,0.002207923601013877,0.003454726073101398,0.0037255595261385215,0.044518903864432,1.0
ADI-47304,esmfold,SUCCESS,,-0.12761255993478654,-0.10203322557496919,0.03258692889372674,0.13821227987479492,0.06297228755956366,0.002949219569838177,0.004057049124347854,0.0029524434566614837,0.1061473298424457,1.0
ADI-47305,esmfold,SUCCESS,,-0.1656688140803418,-0.15296715643943773,0.028613198130796543,0.13959326897449467,0.060430519583788526,0.002150813467872071,0.005091702850102502,0.004519706948336847,0.08886772979120204,1.0
ADI-47306,esmfold,SUCCESS,,-0.05540298536044269,-0.02102170757426071,0.03097309316101392,0.1333578124819916,0.06713377827417974,0.0021960766230867935,0.005293712666619492,0.0029647858734417726,0.08195855110007573,1.0
ADI-47307,esmfold,SUCCESS,,-0.2806409871050764,-0.2503505710341373,0.0191892772400239,0.11420993022069612,0.08470851638199299,0.002084117826554241,0.00292463114438189,0.002972503201249034,0.04857988254696612,1.0
ADI-47308,esmfold,SUCCESS,,-0.10511418708206838,-0.07810615864070204,0.028228328875544165,0.1444447219987642,0.05605525903508029,0.002158449449369512,0.005287084525181951,0.0031098279590372315,0.03813349582689923,1.0
ADI-47309,esmfold,SUCCESS,,-0.20249885682631652,-0.1539160456669441,0.022819231903525736,0.12401890337972434,0.07510224919260475,0.0031064108075061795,0.003203803381177342,0.003073150400682643,0.0425711593309116,1.0
ADI-47310,esmfold,SUCCESS,,-0.02111352551913116,-0.009712696244501298,0.042054132291674005,0.1583255374287691,0.04124513941408851,0.004252900539492375,0.004252900539492375,0.002187329496812648,0.0987985212790702,1.0
ADI-47311,esmfold,SUCCESS,,-0.06594936483279264,-0.18350236117132776,0.03955528033126735,0.14115511227773578,0.059745450557321444,0.0022655123064128316,0.005578455400878682,0.0022655123064128316,0.056342071998925866,1.0
ADI-47312,esmfold,SUCCESS,,-0.15943552892662372,-0.12149533114534941,0.029000387813183058,0.1381221870110965,0.06079943395983391,0.003266599374360453,0.00441728171106339,0.004194682939450133,0.09709344292433916,1.0
ADI-47313,esmfold,SUCCESS,,-0.06143370153573356,-0.025819660548650696,0.03337105721821427,0.13133804168722538,0.06915859667257843,0.002170861859390714,0.006586104448016853,0.004219877583145986,0.11265693886513799,1.0
ADI-47316,esmfold,SUCCESS,,-0.003909204709649322,-0.07213843258923042,0.044131086652897944,0.13412403880930548,0.06672024082608614,0.003024000487029241,0.007339858003545516,0.003024000487029241,0.07585715264417858,1.0
ADI-47317,esmfold,SUCCESS,,-0.07582817253454559,-0.15147869917728338,0.0346369846103833,0.11008489984276684,0.09015060096295745,0.0030772597564923455,0.004344912217884013,0.0032992945339774924,0.064699960283505,1.0
ADI-37123,abodybuilder2,SUCCESS,,-0.1551469125914291,-0.17489350773486348,0.027647773658206188,0.13692177808077668,0.062474777360445294,0.0024868202380317573,0.005034750505242206,0.004882946415426845,0.07959132650889969,1.0
ADI-37124,abodybuilder2,SUCCESS,,-0.04270553562128956,-0.07518958256908302,0.04294043295310455,0.08039492805482631,0.11857992448684475,0.0024431533787573874,0.004865358774692448,0.004793933851470572,0.07689447887397398,1.0
ADI-37125,abodybuilder2,SUCCESS,,0.00012297993730808374,-0.017402366365550676,0.040833050943672226,0.12909685140074453,0.07114164914090611,0.0034970854557261634,0.004853391142428483,0.0025080324473545457,0.12971161020165067,1.0
ADI-38498,abodybuilder2,SUCCESS,,-0.13678904823931587,-0.199655850042639,0.04442269206444199,0.06450179108533434,0.1357522008360645,0.0024862249157310253,0.0035452478128777747,0.005934551196647314,0.05180969688030532,1.0
ADI-38499,abodybuilder2,SUCCESS,,-0.002508110819124173,-0.1790424868622421,0.05442638591043307,0.06547936689175876,0.13387181985742477,0.0026179750031699433,0.0024892020802677714,0.006177922713686985,0.12518574529848214,1.0
ADI-38500,abodybuilder2,SUCCESS,,-0.05982568641118151,-0.23876641161120593,0.03859272207356531,0.04849007949127278,0.149752355911086,0.0025845035935221864,0.004862441649239815,0.005010553042882925,0.04732420600393577,1.0
ADI-38501,abodybuilder2,SUCCESS,,-0.21575175644420766,-0.19818210038035883,0.024679181014727415,0.08842675407248911,0.11023809586130508,0.002468659179699834,0.005142519257450156,0.0071034590446726375,0.05971367290927648,1.0
ADI-38502,abodybuilder2,SUCCESS,,0.008177414757469414,0.008753110664225044,0.033353255137602934,0.11902552778629158,0.08067176456340869,0.004007465879827727,0.0053347957379574745,0.006661333842259323,0.09301313605313781,1.0
ADI-38503,abodybuilder2,SUCCESS,,-0.10856816641113626,-0.033587664401634645,0.0386727855415703,0.13540209795399455,0.06387790847635853,0.002599533789517532,0.006155007749691776,0.0064145632695404705,0.09756235645089704,1.0
ADI-45368,abodybuilder2,SUCCESS,,-0.10605131764862313,-0.01172507479869098,0.029140108013582713,0.12831436993742742,0.07187343157833187,0.0066487953793619055,0.0066487953793619055,0.0051145428550831975,0.045570008038032024,1.0
ADI-45370,abodybuilder2,SUCCESS,,0.017006469908438775,-0.07976604683006892,0.04188168399028876,0.08099169739180652,0.1205968144597977,0.002623250645472555,0.005263862623088176,0.005330978370724996,0.0746265979126833,1.0
ADI-45373,abodybuilder2,SUCCESS,,-0.13084907447726318,-0.010789707577678255,0.025654113770751993,0.1340123475814105,0.06654867099935016,0.00246510992885325,0.0048538751823792034,0.00371077936198257,0.06781031975154707,1.0
ADI-45375,abodybuilder2,SUCCESS,,-0.029843442785273438,-0.17351687125517554,0.04850330471862515,0.04588958525874549,0.1548901851895053,0.0035590867236339405,0.00235461714502782,0.005060412920338788,0.053457931918113766,1.0
ADI-45378,abodybuilder2,SUCCESS,,-0.06333504269391439,-0.16504505992038032,0.04591360125128925,0.07330365427465303,0.1272842291797374,0.004844888034061927,0.004985929273418967,0.00605117182328897,0.12665280175644436,1.0
ADI-45379,abodybuilder2,SUCCESS,,0.06183109430912065,-0.1996553994568971,0.04718638224129506,0.07007065682459675,0.13231557712869285,0.0025582715998932084,0.0051300676186511,0.0039975614499782606,0.10218645475916119,1.0
ADI-45382,abodybuilder2,SUCCESS,,-0.060811186274478984,-0.0593007594522418,0.03140893551915233,0.1082760571915018,0.09035797482941517,0.002611166551398634,0.0035134261793952908,0.005950506944304634,0.06026258925998867,1.0
ADI-45383,abodybuilder2,SUCCESS,,-0.05416772968011267,-0.24050357528497207,0.044519816494182955,0.10707135831078227,0.09240371714803952,0.003512062478789135,0.003665580563254747,0.0046019125164067365,0.12443484225983405,1.0
ADI-45388,abodybuilder2,SUCCESS,,-0.049065317819688405,-0.0656985086410296,0.0392410429562562,0.12149991165332431,0.07762505890343221,0.002723571370442004,0.005027487269745072,0.0036338215462437527,0.05789775874155947,1.0
ADI-45389,abodybuilder2,SUCCESS,,-0.05103186776232282,-0.0892125225189328,0.04524061976008528,0.09404278474342158,0.10523972274667136,0.0025593952902798417,0.0038490989387422506,0.004994360342774355,0.06858676836326545,1.0
ADI-45390,abodybuilder2,SUCCESS,,0.11123732044403324,-0.1546551222612649,0.04440831514419676,0.08319548659068536,0.11717178415643816,0.004037935623904195,0.00552405426004384,0.006898765046335807,0.08594253333818881,1.0
ADI-45391,abodybuilder2,SUCCESS,,-0.1774013380893015,-0.2369264933900931,0.030988923609718604,0.08647348312195154,0.11469734835571163,0.0027057695393251343,0.0048984731867202135,0.003599076798441761,0.06677303795652344,1.0
ADI-45393,abodybuilder2,SUCCESS,,-0.1409352665347133,-0.1533693985666259,0.026330124217419842,0.10955924725288527,0.0887966274431493,0.002526444402033483,0.003919947581270197,0.0038863164964860566,0.04185194457920941,1.0
ADI-45395,abodybuilder2,SUCCESS,,-0.1791190650545101,-0.1666588956862732,0.03165604268236477,0.13523702999456558,0.06347621466325068,0.0027572410399224257,0.006034185791476873,0.0038927486538419234,0.0606142930705124,1.0
ADI-45397,abodybuilder2,SUCCESS,,-0.0045813841558590895,-0.12040138358099464,0.048589136461974616,0.0845192474031553,0.11570795801557521,0.0026733480317758574,0.0037254070606489212,0.006239313339159106,0.0432925245020244,1.0
ADI-45402,abodybuilder2,SUCCESS,,-0.011491699377280964,-0.08990603177533552,0.043364422505523276,0.1152343649139605,0.08625431007495378,0.004402593242196852,0.003617235432055197,0.005647123900616625,0.09788569636764627,1.0
ADI-45404,abodybuilder2,SUCCESS,,0.10391920767728922,-0.09749408529126158,0.048236637722819976,0.0831093771690379,0.11578090342614301,0.003555201398041861,0.0036464645970059207,0.003555201398041861,0.16086491699306246,1.0
ADI-45405,abodybuilder2,SUCCESS,,0.04266281594231216,-0.2971051685479392,0.044408747492645756,0.0852714308217153,0.11509040708659128,0.004293531704118173,0.004887432439119341,0.004974839214744587,0.10105307988459833,1.0
ADI-45406,abodybuilder2,SUCCESS,,-0.07219046988592266,-0.18135060709475193,0.031618535579182476,0.0900657585852311,0.1103360469003228,0.0023835451582242466,0.0049136394405978065,0.00603847203774829,0.08259415041462846,1.0
ADI-45407,abodybuilder2,SUCCESS,,0.06353601886294319,0.016674190847669985,0.04779764442725859,0.1269089497940994,0.07245786285655625,0.002449484686363129,0.005980749469071188,0.003703964988672004,0.09630551152610012,1.0
ADI-45408,abodybuilder2,SUCCESS,,-0.022115181952231996,-0.024226936042441343,0.04817294081220154,0.09316265423840961,0.10737219261354283,0.002473497991183891,0.004734919700502687,0.005216111431453085,0.13289287457861143,1.0
ADI-45409,abodybuilder2,SUCCESS,,-0.1588789213205594,-0.10531014482929225,0.02831365958878332,0.0726087537865146,0.12775638569900125,0.0026583076549904507,0.005029927002083335,0.00266006576203921,0.04762619568641069,1.0
ADI-45410,abodybuilder2,SUCCESS,,-0.049446901045663016,-0.17046155463059398,0.02699293201445326,0.07033097320231775,0.13029714845784693,0.002482686166920484,0.002653033330325163,0.003845889487489762,0.05480908854098045,1.0
ADI-45411,abodybuilder2,SUCCESS,,-0.07480927809291481,-0.17511743097448165,0.043293143274521675,0.07585440907285436,0.1267496623739946,0.0030916246572510577,0.005240631068485985,0.005367682619443588,0.09304896500182352,1.0
ADI-45422,abodybuilder2,SUCCESS,,-0.08318729821678263,-0.08999707231488295,0.026054215015359317,0.10455264260153133,0.09496268415986052,0.0023190964988297168,0.003817396104624692,0.0039713647768282005,0.056465505787403406,1.0
ADI-45425,abodybuilder2,SUCCESS,,-0.1348960216611587,-0.17507358010560134,0.035686010148777626,0.11108988715725418,0.08814462598985054,0.0033399011784557894,0.007308575936196179,0.0047952975448693055,0.0731172982564357,1.0
ADI-45428,abodybuilder2,SUCCESS,,-0.07729636391778123,-0.15207786040495716,0.03974093353896139,0.12282726719536242,0.07768217007117174,0.0035545033086744524,0.0037215361323151425,0.007175251492294193,0.09023019006171612,1.0
ADI-45429,abodybuilder2,SUCCESS,,-0.13698350252339617,-0.11676809377624027,0.034813649748368335,0.11931901670531266,0.081964992588896,0.002516236636074807,0.004761408097532575,0.004830649078455733,0.11063526043811278,1.0
ADI-45430,abodybuilder2,SUCCESS,,-0.04110397755812097,-0.11366566075646589,0.02906849898824975,0.08126727230404104,0.12085917187876269,0.0024705664079387613,0.006196472980717573,0.004964509857062362,0.05735343154027098,1.0
ADI-45433,abodybuilder2,SUCCESS,,-0.10982435206084931,-0.04498023178880983,0.038574410404160334,0.1075615070345811,0.09199440040180241,0.0026327623028561294,0.0038751640371477054,0.0038295093526081927,0.07171846456745352,1.0
ADI-45435,abodybuilder2,SUCCESS,,-0.14780457684537662,-0.06214616029312658,0.036516542886081624,0.10006855528673848,0.09974718587824104,0.0024209642013486724,0.004783586873563654,0.0036707042985301493,0.08249153479271507,1.0
ADI-45438,abodybuilder2,SUCCESS,,-0.0729620397880948,-0.11929956826915283,0.03322789187774943,0.08736802297342082,0.11078847347347395,0.0023287372340755866,0.0035275321342397446,0.005811046063937117,0.059299869364811485,1.0
ADI-45439,abodybuilder2,SUCCESS,,-0.0787162902867579,-0.1707984407525577,0.030407919100586645,0.08341532244659317,0.1163238581798953,0.002546295547072841,0.002495752631171702,0.0036989172207138234,0.057513826324508854,1.0
ADI-45440,abodybuilder2,SUCCESS,,-0.01118062033573035,-0.0792510267246901,0.043574647190875816,0.06314396071690942,0.13679110236300138,0.0037712518295351266,0.0037712518295351266,0.004981701434589922,0.06849947256339961,1.0
ADI-45442,abodybuilder2,SUCCESS,,-0.09943335005546934,-0.08089466323608757,0.03399003036582366,0.1250786791070782,0.07577614167137316,0.0025876239860338477,0.006082808527172173,0.0026869114931363726,0.08771400936513304,1.0
ADI-45447,abodybuilder2,SUCCESS,,-0.09344844215906649,-0.0527839859369239,0.031657003873577554,0.0969202019314831,0.1028946724995511,0.0024226831901980467,0.0036040728207569948,0.005991058712527719,0.09803761077108389,1.0
ADI-45448,abodybuilder2,SUCCESS,,-0.10046244551687253,-0.17765176251212553,0.029155802674878058,0.09322165131325029,0.10606977575016555,0.002353902239860846,0.003681809432150468,0.006122380986254511,0.02700712434636649,1.0
ADI-45450,abodybuilder2,SUCCESS,,-0.03101199621349591,-0.17516855845435061,0.03977731541316585,0.09657293430820757,0.10473783260460029,0.0024790005431726573,0.0036266992941091473,0.004858381975460457,0.09798769584862328,1.0
ADI-45451,abodybuilder2,SUCCESS,,-0.05361194273670251,-0.16927918658423846,0.04647680118765445,0.054627350134764587,0.14537308099515647,0.002561974140412338,0.0035563761758284533,0.005984392200065015,0.13748272179444154,1.0
ADI-45452,abodybuilder2,SUCCESS,,-0.23879815412082367,-0.17670632797036606,0.02472777748251396,0.12029209569418925,0.08019314695331926,0.002289181631416549,0.004760868895499674,0.0036141855866830943,0.06581846792619865,1.0
ADI-45453,abodybuilder2,SUCCESS,,-0.046402113883508095,-0.07216689578785805,0.022488083624935578,0.08646101565496933,0.11480633371847909,0.002639477889655719,0.005305000841556293,0.005360737770465855,0.060324628779097264,1.0
ADI-45454,abodybuilder2,SUCCESS,,-0.06344163930583818,-0.10437795746183462,0.045235895336972066,0.11011054102285367,0.08917001985021432,0.002427174754735692,0.004953331654029086,0.0036742108931012898,0.09180453632307169,1.0
ADI-45455,abodybuilder2,SUCCESS,,0.009962075026399796,-0.0501239255248785,0.052317392316117796,0.08948542215749346,0.11216306867058651,0.0038160362564391443,0.005135006407694914,0.003870464136839294,0.12323654766102565,1.0
ADI-45456,abodybuilder2,SUCCESS,,-0.1156976797601429,-0.12386129238142825,0.03386161687840688,0.07541930191664807,0.12576861202328554,0.004855143423565804,0.005052781084639181,0.004855143423565804,0.12294152899670618,1.0
ADI-45459,abodybuilder2,SUCCESS,,-0.13249393786220884,-0.1323330674299983,0.03139345867103419,0.0894279833209972,0.1105664426933542,0.0014992917057013546,0.007666123013161429,0.005234444542514116,0.02797833239833131,1.0
ADI-45460,abodybuilder2,SUCCESS,,0.04701100344881534,-0.14548189698225544,0.051932227353199,0.06960421735389169,0.12900546310337394,0.002653950366680857,0.0053235108460307524,0.006494257625860246,0.10601445136326142,1.0
ADI-45461,abodybuilder2,SUCCESS,,-0.017524092914049296,-0.09876277550029446,0.03131742111432792,0.12315842729598574,0.07894433248550743,0.0024495627275423087,0.003870308095544434,0.0025882661551113965,0.06194941809028549,1.0
ADI-45463,abodybuilder2,SUCCESS,,0.1293105980141409,0.06254641006022907,0.052546445020436254,0.0915154817193317,0.10659010887617877,0.00283977514787415,0.00632315193259233,0.005864422101234668,0.08340746950560757,1.0
ADI-45464,abodybuilder2,SUCCESS,,-0.060412954484446564,-0.19386811731312933,0.03404943529381478,0.0929714382583416,0.10728248209791352,0.0025341545282757086,0.004003978812053905,0.00521406213532515,0.08761372009223695,1.0
ADI-45465,abodybuilder2,SUCCESS,,-0.03753985837166725,-0.07181109229097515,0.03540551297802887,0.0796062845654125,0.12077335253592163,0.002489643306601269,0.0038213280221597785,0.006274127526080158,0.049215622751932676,1.0
