scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.0001,1.0000000000000002e-06,33,231,9.387718066217124e-05,2.8967183430989585,63,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T136_run/checkpoints/primary_k0_lr1e-04_seed101.pt,24607c3c45a09f95,101
primary,1,0.001,1e-05,14,84,0.0009897152912577741,3.120427449544271,44,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T136_run/checkpoints/primary_k1_lr1e-03_seed101.pt,24607c3c45a09f95,101
primary,2,0.001,1e-05,10,70,0.000995061710569696,3.4597442150115967,40,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T136_run/checkpoints/primary_k2_lr1e-03_seed101.pt,24607c3c45a09f95,101
primary,3,0.001,1e-05,25,175,0.0009652393605146844,2.5282790660858154,55,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T136_run/checkpoints/primary_k3_lr1e-03_seed101.pt,24607c3c45a09f95,101
primary,4,0.0001,1.0000000000000002e-06,87,609,6.129809044912887e-05,2.8553366661071777,117,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T136_run/checkpoints/primary_k4_lr1e-04_seed101.pt,24607c3c45a09f95,101
shadow,0,0.001,1e-05,17,119,0.0009844486647586723,2.4879617402047822,47,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T136_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,24607c3c45a09f95,101
shadow,1,0.001,1e-05,6,42,0.0009984740801978985,3.299098253250122,36,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T136_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,24607c3c45a09f95,101
shadow,2,0.001,1e-05,54,378,0.0008381411941873378,2.8748581409454346,84,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T136_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,24607c3c45a09f95,101
shadow,3,0.0001,1.0000000000000002e-06,14,98,9.897152912577741e-05,3.4710917617335464,44,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T136_run/checkpoints/shadow_k3_lr1e-04_seed101.pt,24607c3c45a09f95,101
shadow,4,0.001,1e-05,58,406,0.0008144951148861742,2.9754011631011963,88,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T136_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,24607c3c45a09f95,101
