scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.001,1e-05,23,161,0.0009707359806323416,2.7009527033025567,53,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T122_run/checkpoints/primary_k0_lr1e-03_seed101.pt,5ab9c53eb35c587c,101
primary,1,0.001,1e-05,36,216,0.0009270568813552756,3.4479192097981772,66,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T122_run/checkpoints/primary_k1_lr1e-03_seed101.pt,5ab9c53eb35c587c,101
primary,2,0.001,1e-05,18,126,0.00098245592213661,3.1648712158203125,48,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T122_run/checkpoints/primary_k2_lr1e-03_seed101.pt,5ab9c53eb35c587c,101
primary,3,0.0001,1.0000000000000002e-06,71,497,7.297252973710757e-05,2.2590746879577637,101,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T122_run/checkpoints/primary_k3_lr1e-04_seed101.pt,5ab9c53eb35c587c,101
primary,4,0.001,1e-05,42,294,0.0009008439059511099,2.4989304542541504,72,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T122_run/checkpoints/primary_k4_lr1e-03_seed101.pt,5ab9c53eb35c587c,101
shadow,0,0.001,1e-05,28,196,0.0009561446219345453,2.4339738325639204,58,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T122_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,5ab9c53eb35c587c,101
shadow,1,0.001,1e-05,26,182,0.000962320368593087,2.729423761367798,56,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T122_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,5ab9c53eb35c587c,101
shadow,2,0.001,1e-05,68,476,0.0007502520408740418,2.7568302154541016,98,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T122_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,5ab9c53eb35c587c,101
shadow,3,0.01,0.0001,9,63,0.009960967771506667,3.498364304051255,39,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T122_run/checkpoints/shadow_k3_lr1e-02_seed101.pt,5ab9c53eb35c587c,101
shadow,4,0.001,1e-05,20,140,0.0009781175423251734,2.7093868255615234,50,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T122_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,5ab9c53eb35c587c,101
