scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.0001,1.0000000000000002e-06,78,546,6.799700476707323e-05,2.9213416359641333,108,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T137_run/checkpoints/primary_k0_lr1e-04_seed101.pt,f9fc0f6f9cd4b421,101
primary,1,0.001,1e-05,38,228,0.0009187246438772938,3.2747319539388022,68,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T137_run/checkpoints/primary_k1_lr1e-03_seed101.pt,f9fc0f6f9cd4b421,101
primary,2,0.001,1e-05,26,182,0.000962320368593087,3.494131088256836,56,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T137_run/checkpoints/primary_k2_lr1e-03_seed101.pt,f9fc0f6f9cd4b421,101
primary,3,0.001,1e-05,15,105,0.00098807879715968,2.509814739227295,45,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T137_run/checkpoints/primary_k3_lr1e-03_seed101.pt,f9fc0f6f9cd4b421,101
primary,4,0.001,1e-05,44,308,0.0008913130516324732,2.77143657207489,74,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T137_run/checkpoints/primary_k4_lr1e-03_seed101.pt,f9fc0f6f9cd4b421,101
shadow,0,0.0001,1.0000000000000002e-06,75,525,7.015882058642164e-05,2.6020232691909326,105,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T137_run/checkpoints/shadow_k0_lr1e-04_seed101.pt,f9fc0f6f9cd4b421,101
shadow,1,0.0001,1.0000000000000002e-06,93,651,5.6703995061433075e-05,3.226989269256592,123,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T137_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,f9fc0f6f9cd4b421,101
shadow,2,0.0001,1.0000000000000002e-06,38,266,9.187246438772939e-05,2.9861512184143066,68,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T137_run/checkpoints/shadow_k2_lr1e-04_seed101.pt,f9fc0f6f9cd4b421,101
shadow,3,0.0001,1.0000000000000002e-06,22,154,9.73312252619635e-05,3.436727350408381,52,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T137_run/checkpoints/shadow_k3_lr1e-04_seed101.pt,f9fc0f6f9cd4b421,101
shadow,4,0.001,1e-05,28,196,0.0009561446219345453,3.1551311016082764,58,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T137_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,f9fc0f6f9cd4b421,101
