scheme,fold,seed,initial_lr,epoch,optimizer_step,learning_rate,train_loss,val_mae
primary,0,101,1e-05,1,7,1e-05,0.39693447202444077,0.5705208055900804
primary,0,101,1e-05,2,14,9.99938933078422e-06,0.3879840922142778,0.5645495039044004
primary,0,101,1e-05,3,21,9.997557473810373e-06,0.43819281458854675,0.5586130546801018
primary,0,101,1e-05,4,28,9.994504881061752e-06,0.39946024119853973,0.5530623233679569
primary,0,101,1e-05,5,35,9.990232305719944e-06,0.36687901586161126,0.5495430339466442
primary,0,101,1e-05,6,42,9.984740801978984e-06,0.4151855387857982,0.547089114333644
primary,0,101,1e-05,7,49,9.978031724785247e-06,0.37318073878330843,0.5458854328502308
primary,0,101,1e-05,8,56,9.97010672950314e-06,0.38553815335035324,0.544233090949781
primary,0,101,1e-05,9,63,9.960967771506666e-06,0.39853060245513916,0.5439156618985262
primary,0,101,1e-05,10,70,9.950617105696961e-06,0.38283286270286354,0.5433660565000592
primary,0,101,1e-05,11,77,9.939057285945933e-06,0.40578223764896393,0.5415996204723011
primary,0,101,1e-05,12,84,9.926291164466131e-06,0.37662345290716204,0.5401400652798739
primary,0,101,1e-05,13,91,9.91232189110701e-06,0.494718747479575,0.5396607138893821
primary,0,101,1e-05,14,98,9.897152912577742e-06,0.3850308825661029,0.5407272396665631
primary,0,101,1e-05,15,105,9.8807879715968e-06,0.41254913806915283,0.5402239308212743
primary,0,101,1e-05,16,112,9.8632311059685e-06,0.3795222235411139,0.5395803451538086
primary,0,101,1e-05,17,119,9.844486647586724e-06,0.5748287950243268,0.5394147526134144
primary,0,101,1e-05,18,126,9.824559221366101e-06,0.3895713378276144,0.5391364820075758
primary,0,101,1e-05,19,133,9.803453744100868e-06,0.4604980306965964,0.5383240381876627
primary,0,101,1e-05,20,140,9.781175423251734e-06,0.7751538519348417,0.5389098543109316
primary,0,101,1e-05,21,147,9.757729755661012e-06,0.3770370174731527,0.5402889540701201
primary,0,101,1e-05,22,154,9.73312252619635e-06,0.5537608563899994,0.5416296178644354
primary,0,101,1e-05,23,161,9.707359806323418e-06,0.3746967762708664,0.5417772639881481
primary,0,101,1e-05,24,168,9.680447952607845e-06,0.3930648224694388,0.5419112407799923
primary,0,101,1e-05,25,175,9.652393605146845e-06,0.4216420905930655,0.5417836507161459
primary,0,101,1e-05,26,182,9.62320368593087e-06,0.37340719329534167,0.5405616471261689
primary,0,101,1e-05,27,189,9.592885397135707e-06,0.4401480108499527,0.5392969304865057
primary,0,101,1e-05,28,196,9.561446219345455e-06,0.3749130575784615,0.5387605609315814
primary,0,101,1e-05,29,203,9.528893909706798e-06,0.3975026181765965,0.5387791720303622
primary,0,101,1e-05,30,210,9.495236500015048e-06,0.41414584858076914,0.5378072623050574
primary,0,101,1e-05,31,217,9.460482294732422e-06,0.38345401494630743,0.5367002776174834
primary,0,101,1e-05,32,224,9.424639868939035e-06,0.38236824910356,0.535753279021292
primary,0,101,1e-05,33,231,9.387718066217125e-06,0.5019129493406841,0.5355782075361772
primary,0,101,1e-05,34,238,9.349725996469047e-06,0.3956583993775504,0.5362559520837032
primary,0,101,1e-05,35,245,9.310673033669522e-06,0.3994836998837335,0.5356397339791963
primary,0,101,1e-05,36,252,9.270568813552757e-06,0.3867543898522854,0.5360216082948627
primary,0,101,1e-05,37,259,9.229423231234975e-06,0.3766276504112674,0.5358320871988932
