scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed,config_hash,fusion_bundle_id
primary,0,0.001,1e-05,16,112,0.00098632311059685,0.509658466685902,46,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H124_run/checkpoints/primary_k0_lr1e-03_seed101.pt,09611d91e43057e5,101,defbdc3e51961a462be80fc9a6c91f30de5e408391f0be1ccab14598f45eaa8e,FS_HIC_SOURCE_SAP24_SCM24
primary,1,0.0001,1.0000000000000002e-06,8,48,9.97010672950314e-05,0.5046064203435724,38,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H124_run/checkpoints/primary_k1_lr1e-04_seed101.pt,09611d91e43057e5,101,defbdc3e51961a462be80fc9a6c91f30de5e408391f0be1ccab14598f45eaa8e,FS_HIC_SOURCE_SAP24_SCM24
primary,2,0.001,1e-05,43,301,0.0008961267311259666,0.363640159368515,73,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H124_run/checkpoints/primary_k2_lr1e-03_seed101.pt,09611d91e43057e5,101,defbdc3e51961a462be80fc9a6c91f30de5e408391f0be1ccab14598f45eaa8e,FS_HIC_SOURCE_SAP24_SCM24
primary,3,0.001,1e-05,24,168,0.0009680447952607845,0.49617668986320496,54,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H124_run/checkpoints/primary_k3_lr1e-03_seed101.pt,09611d91e43057e5,101,defbdc3e51961a462be80fc9a6c91f30de5e408391f0be1ccab14598f45eaa8e,FS_HIC_SOURCE_SAP24_SCM24
primary,4,0.001,1e-05,32,224,0.0009424639868939033,0.4148336946964264,62,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H124_run/checkpoints/primary_k4_lr1e-03_seed101.pt,09611d91e43057e5,101,defbdc3e51961a462be80fc9a6c91f30de5e408391f0be1ccab14598f45eaa8e,FS_HIC_SOURCE_SAP24_SCM24
shadow,0,0.0001,1.0000000000000002e-06,2,14,9.99938933078422e-05,0.5013925667965051,32,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H124_run/checkpoints/shadow_k0_lr1e-04_seed101.pt,09611d91e43057e5,101,defbdc3e51961a462be80fc9a6c91f30de5e408391f0be1ccab14598f45eaa8e,FS_HIC_SOURCE_SAP24_SCM24
shadow,1,0.0001,1.0000000000000002e-06,48,336,8.711173920144117e-05,0.4378809630870819,78,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H124_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,09611d91e43057e5,101,defbdc3e51961a462be80fc9a6c91f30de5e408391f0be1ccab14598f45eaa8e,FS_HIC_SOURCE_SAP24_SCM24
shadow,2,0.001,1e-05,11,77,0.0009939057285945933,0.4688137471675873,41,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H124_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,09611d91e43057e5,101,defbdc3e51961a462be80fc9a6c91f30de5e408391f0be1ccab14598f45eaa8e,FS_HIC_SOURCE_SAP24_SCM24
shadow,3,0.01,0.0001,27,189,0.009592885397135707,0.5375864144527551,57,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H124_run/checkpoints/shadow_k3_lr1e-02_seed101.pt,09611d91e43057e5,101,defbdc3e51961a462be80fc9a6c91f30de5e408391f0be1ccab14598f45eaa8e,FS_HIC_SOURCE_SAP24_SCM24
shadow,4,0.0001,1.0000000000000002e-06,100,700,5.127751220693513e-05,0.3691052496433258,130,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H124_run/checkpoints/shadow_k4_lr1e-04_seed101.pt,09611d91e43057e5,101,defbdc3e51961a462be80fc9a6c91f30de5e408391f0be1ccab14598f45eaa8e,FS_HIC_SOURCE_SAP24_SCM24
