family,generator,mode,split,MAE,Pearson,Spearman,delta_vs_ref,boot_lo,boot_hi,p_improve,ref,resid_train_corr_mean,n_features
FENNIX_BIO1S,ESMFold,PLM_PLUS,CV,3.184583691728203,0.4084434776624796,0.5471409259514923,0.15607095848728347,-0.15357829754995264,0.5450726764141781,0.1906,PLM_ONLY,,22
FENNIX_BIO1S,ESMFold,PLM_PLUS,Public,3.4977723301992176,0.42752750099918896,0.38028358134750095,0.04764921756994367,-0.1286460843289056,0.22599118285265,0.2999,PLM_ONLY,,22
FENNIX_BIO1S,ESMFold,PLM_PLUS,Private,3.6959852924312924,0.303680975586774,0.44677000448647,0.4248966753920844,0.04013142546332748,0.973968840179397,0.0127,PLM_ONLY,,22
FENNIX_BIO1S,ESMFold_SHADOW,PLM_PLUS,Shadow,2.837722859462752,0.5573101164740429,0.5872238634687547,-0.19322246224606987,-0.35620837964530616,-0.028326830942432726,0.9892,PLM_ONLY,,22
FENNIX_BIO1S,ABB2,PLM_PLUS,CV,2.8591839595653044,0.5465758090753453,0.519537025263393,-0.16932877367561527,-0.3461807341648655,0.009366003361907717,0.9685,PLM_ONLY,,22
FENNIX_BIO1S,ABB2,PLM_PLUS,Public,3.5481095877414575,0.3311913672982114,0.3500973218515524,0.0979864751121835,-0.10203007658155921,0.30157671359518434,0.1737,PLM_ONLY,,22
FENNIX_BIO1S,ABB2,PLM_PLUS,Private,3.769335450999582,0.34132152310640973,0.36662342043898183,0.49824683396037406,0.23413733273009732,0.758297500556579,0.0001,PLM_ONLY,,22
FENNIX_BIO1S,ABB2_SHADOW,PLM_PLUS,Shadow,2.840451500161239,0.5499545032498605,0.512462651656822,-0.19049382154758288,-0.38192320226594445,-0.004066420842950262,0.9772,PLM_ONLY,,22
