scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed,config_hash,fusion_bundle_id
primary,0,0.0001,1.0000000000000002e-06,55,385,8.323493733352077e-05,0.45868931394634826,85,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H123_run/checkpoints/primary_k0_lr1e-04_seed101.pt,13c4b6ca0daa3117,101,d1d7158178f493c7859b0fb24df2e9e76038848629fb1c132ceb90372dbf1f8f,FS_HIC_SOURCE_SCM24
primary,1,0.001,1e-05,12,72,0.000992629116446613,0.501487905328924,42,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H123_run/checkpoints/primary_k1_lr1e-03_seed101.pt,13c4b6ca0daa3117,101,d1d7158178f493c7859b0fb24df2e9e76038848629fb1c132ceb90372dbf1f8f,FS_HIC_SOURCE_SCM24
primary,2,0.001,1e-05,23,161,0.0009707359806323416,0.37481889128685,53,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H123_run/checkpoints/primary_k2_lr1e-03_seed101.pt,13c4b6ca0daa3117,101,d1d7158178f493c7859b0fb24df2e9e76038848629fb1c132ceb90372dbf1f8f,FS_HIC_SOURCE_SCM24
primary,3,0.0001,1.0000000000000002e-06,131,917,2.8027470262892437e-05,0.4437297284603119,161,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H123_run/checkpoints/primary_k3_lr1e-04_seed101.pt,13c4b6ca0daa3117,101,d1d7158178f493c7859b0fb24df2e9e76038848629fb1c132ceb90372dbf1f8f,FS_HIC_SOURCE_SCM24
primary,4,0.001,1e-05,11,77,0.0009939057285945933,0.44109025597572327,41,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H123_run/checkpoints/primary_k4_lr1e-03_seed101.pt,13c4b6ca0daa3117,101,d1d7158178f493c7859b0fb24df2e9e76038848629fb1c132ceb90372dbf1f8f,FS_HIC_SOURCE_SCM24
shadow,0,0.001,1e-05,22,154,0.0009733122526196349,0.4236406557487719,52,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H123_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,13c4b6ca0daa3117,101,d1d7158178f493c7859b0fb24df2e9e76038848629fb1c132ceb90372dbf1f8f,FS_HIC_SOURCE_SCM24
shadow,1,0.001,1e-05,14,98,0.0009897152912577741,0.4279214143753052,44,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H123_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,13c4b6ca0daa3117,101,d1d7158178f493c7859b0fb24df2e9e76038848629fb1c132ceb90372dbf1f8f,FS_HIC_SOURCE_SCM24
shadow,2,0.0001,1.0000000000000002e-06,52,364,8.494768343131955e-05,0.43518856167793274,82,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H123_run/checkpoints/shadow_k2_lr1e-04_seed101.pt,13c4b6ca0daa3117,101,d1d7158178f493c7859b0fb24df2e9e76038848629fb1c132ceb90372dbf1f8f,FS_HIC_SOURCE_SCM24
shadow,3,0.001,1e-05,28,196,0.0009561446219345453,0.49944030877315637,58,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H123_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,13c4b6ca0daa3117,101,d1d7158178f493c7859b0fb24df2e9e76038848629fb1c132ceb90372dbf1f8f,FS_HIC_SOURCE_SCM24
shadow,4,0.0001,1.0000000000000002e-06,58,406,8.144951148861742e-05,0.37261804938316345,88,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H123_run/checkpoints/shadow_k4_lr1e-04_seed101.pt,13c4b6ca0daa3117,101,d1d7158178f493c7859b0fb24df2e9e76038848629fb1c132ceb90372dbf1f8f,FS_HIC_SOURCE_SCM24
