scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.001,1e-05,7,49,0.000991232189110701,2.7167520234079072,100,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T074_run/checkpoints/primary_k0_lr1e-03_seed101.pt,1e0cea8ee76ae170,101
primary,1,0.001,1e-05,5,30,0.0009960967771506667,3.273595174153646,100,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T074_run/checkpoints/primary_k1_lr1e-03_seed101.pt,1e0cea8ee76ae170,101
primary,2,0.001,1e-05,16,112,0.0009460482294732421,3.0653271675109863,100,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T074_run/checkpoints/primary_k2_lr1e-03_seed101.pt,1e0cea8ee76ae170,101
primary,3,0.0001,1.0000000000000002e-06,19,133,9.229423231234974e-05,2.6344552040100098,100,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T074_run/checkpoints/primary_k3_lr1e-04_seed101.pt,1e0cea8ee76ae170,101
primary,4,0.001,1e-05,52,364,0.0004894516742563265,3.208056688308716,100,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T074_run/checkpoints/primary_k4_lr1e-03_seed101.pt,1e0cea8ee76ae170,101
shadow,0,0.001,1e-05,7,49,0.000991232189110701,2.6020893906102036,100,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T074_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,1e0cea8ee76ae170,101
shadow,1,0.001,1e-05,13,91,0.0009652393605146844,3.3041601181030273,100,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T074_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,1e0cea8ee76ae170,101
shadow,2,0.001,1e-05,19,133,0.0009229423231234975,3.212157726287842,100,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T074_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,1e0cea8ee76ae170,101
shadow,3,0.001,1e-05,11,77,0.0009757729755661011,3.376394560842803,100,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T074_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,1e0cea8ee76ae170,101
shadow,4,0.001,1e-05,15,105,0.0009528893909706797,2.999157428741455,100,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T074_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,1e0cea8ee76ae170,101
