experiment_code,scheme,fold,seed,initial_lr,eta_min,epoch,optimizer_step,train_loss,val_loss,val_mae,learning_rate,best_val_mae_so_far,best_epoch_so_far,epochs_since_improvement,is_best,stopped_early,numerical_failure
EXP-T075,primary,0,101,1e-05,1.0000000000000001e-07,1,7,0.5160510582583291,0.5489588181177775,3.3987644079959756,1e-05,3.3987644079959756,1,0,True,False,False
EXP-T075,primary,0,101,1e-05,1.0000000000000001e-07,2,14,0.5906285558428083,0.5297219753265381,3.3751264629941997,9.99938933078422e-06,3.3751264629941997,2,0,True,False,False
EXP-T075,primary,0,101,1e-05,1.0000000000000001e-07,3,21,0.5258295919213977,0.5154973864555359,3.360029278379498,9.997557473810373e-06,3.360029278379498,3,0,True,False,False
EXP-T075,primary,0,101,1e-05,1.0000000000000001e-07,4,28,0.5410152141536985,0.5105148454507192,3.356043728915128,9.994504881061752e-06,3.356043728915128,4,0,True,False,False
EXP-T075,primary,0,101,1e-05,1.0000000000000001e-07,5,35,0.4817975450839315,0.5052242477734884,3.3519710193980825,9.990232305719944e-06,3.3519710193980825,5,0,True,False,False
EXP-T075,primary,0,101,1e-05,1.0000000000000001e-07,6,42,0.4967738815716335,0.4992989997069041,3.347820859966856,9.984740801978984e-06,3.347820859966856,6,0,True,False,False
EXP-T075,primary,0,101,1e-05,1.0000000000000001e-07,7,49,0.5370499534266335,0.497819721698761,3.3456786184599907,9.978031724785247e-06,3.3456786184599907,7,0,True,False,False
EXP-T075,primary,0,101,1e-05,1.0000000000000001e-07,8,56,0.4766392282077244,0.49475125471750897,3.342901287656842,9.97010672950314e-06,3.342901287656842,8,0,True,False,False
EXP-T075,primary,0,101,1e-05,1.0000000000000001e-07,9,63,0.5627841183117458,0.4931652545928955,3.340394222375118,9.960967771506666e-06,3.340394222375118,9,0,True,False,False
EXP-T075,primary,0,101,1e-05,1.0000000000000001e-07,10,70,0.4975651606385197,0.49483664830525714,3.3393096923828125,9.950617105696961e-06,3.3393096923828125,10,0,True,False,False
EXP-T075,primary,0,101,1e-05,1.0000000000000001e-07,11,77,0.4842388299959047,0.4972910483678182,3.338716680353338,9.939057285945933e-06,3.338716680353338,11,0,True,False,False
EXP-T075,primary,0,101,1e-05,1.0000000000000001e-07,12,84,0.5073645753519875,0.500427782535553,3.338568485144413,9.926291164466131e-06,3.338568485144413,12,0,True,False,False
EXP-T075,primary,0,101,1e-05,1.0000000000000001e-07,13,91,0.5549456860337939,0.5016358097394308,3.3378374504320547,9.91232189110701e-06,3.3378374504320547,13,0,True,False,False
EXP-T075,primary,0,101,1e-05,1.0000000000000001e-07,14,98,0.5114131995609829,0.5001303752263387,3.3357285008285986,9.897152912577742e-06,3.3357285008285986,14,0,True,False,False
EXP-T075,primary,0,101,1e-05,1.0000000000000001e-07,15,105,0.5405895795140948,0.49893524249394733,3.333943222508286,9.8807879715968e-06,3.333943222508286,15,0,True,False,False
EXP-T075,primary,0,101,1e-05,1.0000000000000001e-07,16,112,0.4765138083270618,0.5030550758043925,3.3342828461618135,9.8632311059685e-06,3.333943222508286,15,1,False,False,False
EXP-T075,primary,0,101,1e-05,1.0000000000000001e-07,17,119,0.69996777176857,0.5025119582811991,3.332366249778054,9.844486647586724e-06,3.332366249778054,17,0,True,False,False
