scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.001,1e-05,12,84,0.000992629116446613,2.837760000517874,42,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T107_run/checkpoints/primary_k0_lr1e-03_seed101.pt,8c1eeca1c36aaf78,101
primary,1,0.001,1e-05,23,138,0.0009707359806323416,3.3382103659889917,53,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T107_run/checkpoints/primary_k1_lr1e-03_seed101.pt,8c1eeca1c36aaf78,101
primary,2,0.0001,1.0000000000000002e-06,53,371,8.438508174347009e-05,3.333444356918335,83,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T107_run/checkpoints/primary_k2_lr1e-04_seed101.pt,8c1eeca1c36aaf78,101
primary,3,0.001,1e-05,16,112,0.00098632311059685,2.7301881313323975,46,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T107_run/checkpoints/primary_k3_lr1e-03_seed101.pt,8c1eeca1c36aaf78,101
primary,4,0.001,1e-05,41,287,0.000905463412215599,2.6437151432037354,71,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T107_run/checkpoints/primary_k4_lr1e-03_seed101.pt,8c1eeca1c36aaf78,101
shadow,0,0.001,1e-05,18,126,0.00098245592213661,2.5668718742601797,48,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T107_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,8c1eeca1c36aaf78,101
shadow,1,0.0001,1.0000000000000002e-06,37,259,9.229423231234974e-05,3.341235876083374,67,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T107_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,8c1eeca1c36aaf78,101
shadow,2,0.001,1e-05,12,84,0.000992629116446613,2.959171772003174,42,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T107_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,8c1eeca1c36aaf78,101
shadow,3,0.001,1e-05,8,56,0.000997010672950314,3.4056405732125947,38,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T107_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,8c1eeca1c36aaf78,101
shadow,4,0.001,1e-05,14,98,0.0009897152912577741,2.951108694076538,44,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T107_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,8c1eeca1c36aaf78,101
