experiment_code,scheme,fold,seed,initial_lr,eta_min,epoch,optimizer_step,train_loss,val_loss,val_mae,learning_rate,best_val_mae_so_far,best_epoch_so_far,epochs_since_improvement,is_best,stopped_early,numerical_failure
EXP-H067,primary,0,101,1e-05,1.0000000000000001e-07,1,7,0.4031584469734558,0.3212480762740597,0.5784764501398261,1e-05,0.5784764501398261,1,0,True,False,False
EXP-H067,primary,0,101,1e-05,1.0000000000000001e-07,2,14,0.412426695227623,0.31595978528639534,0.569152139374704,9.99938933078422e-06,0.569152139374704,2,0,True,False,False
EXP-H067,primary,0,101,1e-05,1.0000000000000001e-07,3,21,0.4277382067271641,0.3127430098053689,0.562246121262059,9.997557473810373e-06,0.562246121262059,3,0,True,False,False
EXP-H067,primary,0,101,1e-05,1.0000000000000001e-07,4,28,0.3891709987074137,0.31097103174154955,0.5562302569765033,9.994504881061752e-06,0.5562302569765033,4,0,True,False,False
EXP-H067,primary,0,101,1e-05,1.0000000000000001e-07,5,35,0.38994586946708815,0.3102007689885795,0.5509233976421932,9.990232305719944e-06,0.5509233976421932,5,0,True,False,False
EXP-H067,primary,0,101,1e-05,1.0000000000000001e-07,6,42,0.4207384820495333,0.310149977914989,0.5475815205429537,9.984740801978984e-06,0.5475815205429537,6,0,True,False,False
EXP-H067,primary,0,101,1e-05,1.0000000000000001e-07,7,49,0.40603976270982195,0.3102621582026283,0.5463627536658083,9.978031724785247e-06,0.5463627536658083,7,0,True,False,False
EXP-H067,primary,0,101,1e-05,1.0000000000000001e-07,8,56,0.4074255568640573,0.31057025492191315,0.5445070190429686,9.97010672950314e-06,0.5445070190429686,8,0,True,False,False
EXP-H067,primary,0,101,1e-05,1.0000000000000001e-07,9,63,0.39312543547047035,0.3104585548862815,0.5449854456583657,9.960967771506666e-06,0.5445070190429686,8,1,False,False,False
EXP-H067,primary,0,101,1e-05,1.0000000000000001e-07,10,70,0.3794065053973879,0.3104244979719321,0.5450598322550454,9.950617105696961e-06,0.5445070190429686,8,2,False,False,False
EXP-H067,primary,0,101,1e-05,1.0000000000000001e-07,11,77,0.4124591989176614,0.3105357885360718,0.5444093974720347,9.939057285945933e-06,0.5444093974720347,11,0,True,False,False
EXP-H067,primary,0,101,1e-05,1.0000000000000001e-07,12,84,0.37090302178902285,0.31085109027723473,0.543080206668738,9.926291164466131e-06,0.543080206668738,12,0,True,False,False
EXP-H067,primary,0,101,1e-05,1.0000000000000001e-07,13,91,0.4474631484065737,0.3109338842332363,0.5427438775264853,9.91232189110701e-06,0.5427438775264853,13,0,True,False,False
EXP-H067,primary,0,101,1e-05,1.0000000000000001e-07,14,98,0.38210077663617475,0.31074614574511844,0.5433641126228099,9.897152912577742e-06,0.5427438775264853,13,1,False,False,False
EXP-H067,primary,0,101,1e-05,1.0000000000000001e-07,15,105,0.3974497179899897,0.3110987202574809,0.5421385544285628,9.8807879715968e-06,0.5421385544285628,15,0,True,False,False
