scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.0001,1.0000000000000002e-06,28,196,9.561446219345454e-05,2.702276750044389,58,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T132_run/checkpoints/primary_k0_lr1e-04_seed101.pt,e9a73367d0c0891b,101
primary,1,0.0001,1.0000000000000002e-06,14,84,9.897152912577741e-05,3.4083940910570547,44,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T132_run/checkpoints/primary_k1_lr1e-04_seed101.pt,e9a73367d0c0891b,101
primary,2,0.001,1e-05,24,168,0.0009680447952607845,3.021641731262207,54,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T132_run/checkpoints/primary_k2_lr1e-03_seed101.pt,e9a73367d0c0891b,101
primary,3,0.0001,1.0000000000000002e-06,17,119,9.844486647586725e-05,2.6033780574798584,47,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T132_run/checkpoints/primary_k3_lr1e-04_seed101.pt,e9a73367d0c0891b,101
primary,4,0.001,1e-05,64,448,0.0007767662949090753,2.783747911453247,94,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T132_run/checkpoints/primary_k4_lr1e-03_seed101.pt,e9a73367d0c0891b,101
shadow,0,0.001,1e-05,23,161,0.0009707359806323416,2.540559017296993,53,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T132_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,e9a73367d0c0891b,101
shadow,1,0.0001,1.0000000000000002e-06,25,175,9.652393605146844e-05,3.2776660919189453,55,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T132_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,e9a73367d0c0891b,101
shadow,2,0.001,1e-05,29,203,0.0009528893909706797,3.0662057399749756,59,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T132_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,e9a73367d0c0891b,101
shadow,3,0.001,1e-05,13,91,0.000991232189110701,3.2368302778764204,43,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T132_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,e9a73367d0c0891b,101
shadow,4,0.001,1e-05,17,119,0.0009844486647586723,3.0574629306793213,47,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T132_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,e9a73367d0c0891b,101
