scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed,config_hash,fusion_bundle_id
primary,0,0.01,0.0001,32,224,0.009424639868939034,0.348181608951453,62,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H113_run/checkpoints/primary_k0_lr1e-02_seed101.pt,a0b5b56578d83617,101,0d87daa6b33bd4569d89b0ca6b92480bbf2f9ff47d565e6085a2c731f3bcec26,FS_HIC_SURFACE_PLUS_HSP_EIS_R8_PROMOTED
primary,1,0.0001,1.0000000000000002e-06,67,402,7.569755007964338e-05,0.4351691043738163,97,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H113_run/checkpoints/primary_k1_lr1e-04_seed101.pt,a0b5b56578d83617,101,0d87daa6b33bd4569d89b0ca6b92480bbf2f9ff47d565e6085a2c731f3bcec26,FS_HIC_SURFACE_PLUS_HSP_EIS_R8_PROMOTED
primary,2,0.001,1e-05,56,392,0.000826476783923441,0.3287409543991089,86,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H113_run/checkpoints/primary_k2_lr1e-03_seed101.pt,a0b5b56578d83617,101,0d87daa6b33bd4569d89b0ca6b92480bbf2f9ff47d565e6085a2c731f3bcec26,FS_HIC_SURFACE_PLUS_HSP_EIS_R8_PROMOTED
primary,3,0.001,1e-05,52,364,0.0008494768343131955,0.4551534950733185,82,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H113_run/checkpoints/primary_k3_lr1e-03_seed101.pt,a0b5b56578d83617,101,0d87daa6b33bd4569d89b0ca6b92480bbf2f9ff47d565e6085a2c731f3bcec26,FS_HIC_SURFACE_PLUS_HSP_EIS_R8_PROMOTED
primary,4,0.01,0.0001,6,42,0.009984740801978984,0.3846137523651123,36,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H113_run/checkpoints/primary_k4_lr1e-02_seed101.pt,a0b5b56578d83617,101,0d87daa6b33bd4569d89b0ca6b92480bbf2f9ff47d565e6085a2c731f3bcec26,FS_HIC_SURFACE_PLUS_HSP_EIS_R8_PROMOTED
shadow,0,0.01,0.0001,56,392,0.008264767839234409,0.4000030286384351,86,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H113_run/checkpoints/shadow_k0_lr1e-02_seed101.pt,a0b5b56578d83617,101,0d87daa6b33bd4569d89b0ca6b92480bbf2f9ff47d565e6085a2c731f3bcec26,FS_HIC_SURFACE_PLUS_HSP_EIS_R8_PROMOTED
shadow,1,0.0001,1.0000000000000002e-06,41,287,9.05463412215599e-05,0.4735158383846283,71,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H113_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,a0b5b56578d83617,101,0d87daa6b33bd4569d89b0ca6b92480bbf2f9ff47d565e6085a2c731f3bcec26,FS_HIC_SURFACE_PLUS_HSP_EIS_R8_PROMOTED
shadow,2,0.01,0.0001,7,49,0.009978031724785246,0.42836907505989075,37,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H113_run/checkpoints/shadow_k2_lr1e-02_seed101.pt,a0b5b56578d83617,101,0d87daa6b33bd4569d89b0ca6b92480bbf2f9ff47d565e6085a2c731f3bcec26,FS_HIC_SURFACE_PLUS_HSP_EIS_R8_PROMOTED
shadow,3,0.001,1e-05,18,126,0.00098245592213661,0.34926795959472656,48,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H113_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,a0b5b56578d83617,101,0d87daa6b33bd4569d89b0ca6b92480bbf2f9ff47d565e6085a2c731f3bcec26,FS_HIC_SURFACE_PLUS_HSP_EIS_R8_PROMOTED
shadow,4,0.01,0.0001,42,294,0.0090084390595111,0.3748980760574341,72,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H113_run/checkpoints/shadow_k4_lr1e-02_seed101.pt,a0b5b56578d83617,101,0d87daa6b33bd4569d89b0ca6b92480bbf2f9ff47d565e6085a2c731f3bcec26,FS_HIC_SURFACE_PLUS_HSP_EIS_R8_PROMOTED
