scheme,fold,seed,initial_lr,epoch,optimizer_step,learning_rate,train_loss,val_mae
primary,0,101,1e-05,1,7,1e-05,0.3836770472781999,0.5466599030928179
primary,0,101,1e-05,2,14,9.99938933078422e-06,0.38832645756857737,0.5463163491451379
primary,0,101,1e-05,3,21,9.997557473810373e-06,0.4241586753300258,0.5456805084690903
primary,0,101,1e-05,4,28,9.994504881061752e-06,0.3836378506717405,0.5451583284320254
primary,0,101,1e-05,5,35,9.990232305719944e-06,0.3763435079412635,0.5451285911328865
primary,0,101,1e-05,6,42,9.984740801978984e-06,0.4170694798231125,0.5450922648111979
primary,0,101,1e-05,7,49,9.978031724785247e-06,0.37709370830582756,0.5454388531771573
primary,0,101,1e-05,8,56,9.97010672950314e-06,0.39124140782015665,0.5450770349213572
primary,0,101,1e-05,9,63,9.960967771506666e-06,0.4102826395205089,0.5454026135531339
primary,0,101,1e-05,10,70,9.950617105696961e-06,0.3820324811552252,0.5455589294433594
primary,0,101,1e-05,11,77,9.939057285945933e-06,0.39738758759839193,0.544953086159446
primary,0,101,1e-05,12,84,9.926291164466131e-06,0.3796700199267694,0.5439417867949514
primary,0,101,1e-05,13,91,9.91232189110701e-06,0.5006227046251297,0.5430683656172319
primary,0,101,1e-05,14,98,9.897152912577742e-06,0.37583167212350027,0.5430943171183268
primary,0,101,1e-05,15,105,9.8807879715968e-06,0.4161622566836221,0.5425099459561434
primary,0,101,1e-05,16,112,9.8632311059685e-06,0.3777029437525406,0.5420243523337624
primary,0,101,1e-05,17,119,9.844486647586724e-06,0.6202268345015389,0.5418001521717418
primary,0,101,1e-05,18,126,9.824559221366101e-06,0.385892564696925,0.5416391257083777
primary,0,101,1e-05,19,133,9.803453744100868e-06,0.43632459214755465,0.5411266847090288
primary,0,101,1e-05,20,140,9.781175423251734e-06,0.7889341073376792,0.541066025242661
primary,0,101,1e-05,21,147,9.757729755661012e-06,0.3773214628121683,0.5412262714270389
primary,0,101,1e-05,22,154,9.73312252619635e-06,0.5619870807443347,0.5408752036817146
primary,0,101,1e-05,23,161,9.707359806323418e-06,0.3803422199562192,0.540552890661991
primary,0,101,1e-05,24,168,9.680447952607845e-06,0.41403473700795856,0.5410272713863489
primary,0,101,1e-05,25,175,9.652393605146845e-06,0.41345647403172087,0.541227658589681
primary,0,101,1e-05,26,182,9.62320368593087e-06,0.37311305118990795,0.5403820673624674
primary,0,101,1e-05,27,189,9.592885397135707e-06,0.3802017335380827,0.5399998751553622
primary,0,101,1e-05,28,196,9.561446219345455e-06,0.3780325784214905,0.5397742878306996
primary,0,101,1e-05,29,203,9.528893909706798e-06,0.4469380932194846,0.5392005226828835
primary,0,101,1e-05,30,210,9.495236500015048e-06,0.41351764116968426,0.5385454062259558
primary,0,101,1e-05,31,217,9.460482294732422e-06,0.3909453440989767,0.5378215096213601
primary,0,101,1e-05,32,224,9.424639868939035e-06,0.3768987309040962,0.5374381903446082
primary,0,101,1e-05,33,231,9.387718066217125e-06,0.4957834311894008,0.5377277605461351
primary,0,101,1e-05,34,238,9.349725996469047e-06,0.3910489061049053,0.5384635058316317
primary,0,101,1e-05,35,245,9.310673033669522e-06,0.3896223391805376,0.5380379647919626
primary,0,101,1e-05,36,252,9.270568813552757e-06,0.38112140340464457,0.5378884113196171
primary,0,101,1e-05,37,259,9.229423231234975e-06,0.379710639161723,0.5374134526108251
primary,0,101,1e-05,38,266,9.18724643877294e-06,0.3972942999431065,0.5376585469101415
primary,0,101,1e-05,39,273,9.144048842659081e-06,0.43973406723567415,0.5370822097315933
primary,0,101,1e-05,40,280,9.099841101253867e-06,0.3848164454102516,0.5364764820445668
primary,0,101,1e-05,41,287,9.054634122155991e-06,0.38754331852708546,0.5359120224461411
primary,0,101,1e-05,42,294,9.0084390595111e-06,0.4521412593977792,0.5353740634340228
primary,0,101,1e-05,43,301,8.961267311259668e-06,0.38086417956011637,0.5355319109829989
primary,0,101,1e-05,44,308,8.913130516324733e-06,0.5958873097385678,0.5355820511326645
primary,0,101,1e-05,45,315,8.864040551740158e-06,0.42268833943775724,0.5356408899480646
primary,0,101,1e-05,46,322,8.814009529720155e-06,0.36910947651735376,0.5358240532152581
primary,0,101,1e-05,47,329,8.763049794670776e-06,0.37735840816042454,0.5361033352938566
primary,0,101,1e-05,48,336,8.711173920144118e-06,0.4399189991610391,0.536321784510757
primary,0,101,1e-05,49,343,8.658394705735988e-06,0.385350480143513,0.5365547989353989
primary,0,101,1e-05,50,350,8.604725173927786e-06,0.3912111148238182,0.5361060518206973
primary,0,101,1e-05,51,357,8.550178566873412e-06,0.3692246344040281,0.5354974053122781
primary,0,101,1e-05,52,364,8.494768343131955e-06,0.3746730432446514,0.5349110690030184
primary,0,101,1e-05,53,371,8.43850817434701e-06,0.39439590168850763,0.5345274029356061
