contrast,representation,scheme,parent,real_code,cv_parent,cv_real,delta_real_minus_parent
SECONDARY_REAL_vs_SEQONLY_PARENT,ablang1,primary,EXP-H187,EXP-H341,0.5386881117644133,0.4756654593856246,-0.06302265237878873
SECONDARY_REAL_vs_SEQONLY_PARENT,ablang1,shadow,EXP-H187,EXP-H341,0.5063478662467298,0.5166966467492374,0.010348780502507648
SECONDARY_REAL_vs_SEQONLY_PARENT,ablang1,mean,EXP-H187,EXP-H341,0.5225179890055716,0.496181053067431,-0.02633693593814057
SECONDARY_REAL_vs_SEQONLY_PARENT,ablingua,primary,EXP-H167,EXP-H343,0.4957099548622414,0.47927375840552056,-0.016436196456720842
SECONDARY_REAL_vs_SEQONLY_PARENT,ablingua,shadow,EXP-H167,EXP-H343,0.5264911660559384,0.4697127017268428,-0.05677846432909556
SECONDARY_REAL_vs_SEQONLY_PARENT,ablingua,mean,EXP-H167,EXP-H343,0.5111005604590899,0.4744932300661817,-0.0366073303929082
