pair_id,representation,promoted_id,hsp_family,backbone,arch,no_surface,with_surface,match_class,yaml_extra_diffs,known_inevitable_diffs,cv_primary_no,cv_primary_surf,delta_cv_primary,cv_shadow_no,cv_shadow_surf,delta_cv_shadow,delta_cv_mean,delta_public,delta_private,delta_test_overall,pub_priv_gap_no,pub_priv_gap_surf,delta_pub_priv_gap,recomputed_test_no,recomputed_test_surf,registry_test_delta_check,high_n,high_mae_no,high_mae_surf,delta_high_mae,high_signed_no,high_signed_surf,delta_high_signed,delta_nonhigh_mae,improve_test,improve_public,improve_private,improve_primary,improve_shadow,improve_cv_mean,boot_primary_mean,boot_primary_ci_lo,boot_primary_ci_hi,boot_shadow_mean,boot_shadow_ci_lo,boot_shadow_ci_hi,boot_test_mean,boot_test_ci_lo,boot_test_ci_hi,boot_test_frac_improve,provenance
Scratch_P1_BM_R5,Scratch,P1,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0,EXP-H071,ARCH-2,EXP-H102,EXP-H103,NEAR_MATCH_WITH_DIFFERENCES,,fusion_bundle_id (HSP-only vs SURFACE+HSP) | aux_dim 3 → 38 (F1_SURFACE35 + HSP3) | late-fusion AuxMLP input width / parameter count | fold-wise selected LR / early-stop epoch (same lr_grid protocol) | config_hash / init_hash,0.4776913112593286,0.4409347164483718,-0.03675659481095683,0.4615745178505226,0.4892801464693046,0.027705628618782008,-0.004525483096087413,-0.0737259641105747,-0.013320063838252294,-0.04352301397441338,0.048988570036711476,0.011417330235610923,-0.03757123980110055,0.45110439903353466,0.4075813850591212,5.551115123125783e-17,7,2.297685395377023,1.8089835019792828,-0.4887018933977403,-2.297685395377023,-1.5837497068132669,0.7139356885637562,-0.023418161355295508,True,True,True,True,False,True,-0.036756594810956826,-0.09924972380296689,0.024806592915381814,0.02770562861878193,-0.03038867385299119,0.08932555220215406,-0.043523013974413445,-0.08924763008047035,0.0007131380928888493,0.5061728395061729,retrospective_historical
Scratch_P2_FP_R5,Scratch,P2,HSP_FP_MINMAX_SIDECHAIN_SASA_ABS_CLOSEST_SC_R5p0,EXP-H071,ARCH-2,EXP-H104,EXP-H105,NEAR_MATCH_WITH_DIFFERENCES,,fusion_bundle_id (HSP-only vs SURFACE+HSP) | aux_dim 3 → 38 (F1_SURFACE35 + HSP3) | late-fusion AuxMLP input width / parameter count | fold-wise selected LR / early-stop epoch (same lr_grid protocol) | config_hash / init_hash,0.5030931984701273,0.461215431307569,-0.041877767162558366,0.4946273319103099,0.4854651138399854,-0.009162218070324468,-0.02551999261644139,-0.025955688947512934,-0.0321549319985473,-0.029055310473030116,0.016990386209370156,0.010791143158335792,-0.006199243051034364,0.438034984353148,0.4089796738801179,0.0,7,2.5097738985334126,1.972641499110631,-0.5371323994227817,-2.5097738985334126,-1.972641499110631,0.5371323994227817,-0.0061098935527186815,True,True,True,True,True,True,-0.041877767162558505,-0.10368080979570958,0.0183051874537526,-0.009162218070324697,-0.08274494320551565,0.06399837449156197,-0.02905531047303008,-0.07765469698493872,0.017268732027359592,0.5061728395061729,retrospective_historical
Scratch_P3_EIS_R8,Scratch,P3,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R8p0,EXP-H071,ARCH-2,EXP-H106,EXP-H107,NEAR_MATCH_WITH_DIFFERENCES,,fusion_bundle_id (HSP-only vs SURFACE+HSP) | aux_dim 3 → 38 (F1_SURFACE35 + HSP3) | late-fusion AuxMLP input width / parameter count | fold-wise selected LR / early-stop epoch (same lr_grid protocol) | config_hash / init_hash,0.4724984294750072,0.4511917989754381,-0.0213066304995691,0.4808270004178271,0.4440665744263448,-0.036760425991482326,-0.029033528245525797,-0.09819216542185089,-0.0508083589341905,-0.0745002621780208,0.04282645717667938,0.004557349310981007,-0.03826910786569837,0.4681196334744678,0.393619371296447,0.0,7,2.5986113041469032,1.8761784591674802,-0.7224328449794231,-2.5986113041469032,-1.8761784591674802,0.7224328449794231,-0.04523879069666714,True,True,True,True,True,True,-0.021306630499569056,-0.07204684296360736,0.02972082349753659,-0.03676042599148226,-0.09159746026404118,0.01917692079190857,-0.0745002621780208,-0.11968222889252672,-0.031929289942611884,0.5987654320987654,retrospective_historical
ESM2_P1_BM_R5,ESM2,P1,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0,EXP-H061,ARCH-4,EXP-H108,EXP-H109,NEAR_MATCH_WITH_DIFFERENCES,,fusion_bundle_id (HSP-only vs SURFACE+HSP) | aux_dim 3 → 38 (F1_SURFACE35 + HSP3) | late-fusion AuxMLP input width / parameter count | fold-wise selected LR / early-stop epoch (same lr_grid protocol) | config_hash / init_hash,0.4598795530531142,0.4600910251287766,0.0002114720756624111,0.4533387031555175,0.4542262043423123,0.0008875011867948146,0.0005494866312286684,-0.0517371863847898,-0.023781605661651273,-0.03775939602322059,0.024893008573555586,0.0030625721495829428,-0.021830436423972643,0.439033578660753,0.4012741826375326,2.220446049250313e-16,7,2.1079880207606725,1.795486385890415,-0.3125016348702574,-2.1079880207606725,-1.795486385890415,0.3125016348702574,-0.025351682010773535,True,True,True,False,False,False,0.0002114720756626071,-0.0608791850808223,0.06250364645381035,0.0008875011867945734,-0.06310859298470593,0.06610940486177955,-0.03775939602322046,-0.08398746574425403,0.008815520622112154,0.5555555555555556,retrospective_historical
ESM2_P2_FP_R5,ESM2,P2,HSP_FP_MINMAX_SIDECHAIN_SASA_ABS_CLOSEST_SC_R5p0,EXP-H061,ARCH-4,EXP-H110,EXP-H111,NEAR_MATCH_WITH_DIFFERENCES,,fusion_bundle_id (HSP-only vs SURFACE+HSP) | aux_dim 3 → 38 (F1_SURFACE35 + HSP3) | late-fusion AuxMLP input width / parameter count | fold-wise selected LR / early-stop epoch (same lr_grid protocol) | config_hash / init_hash,0.4593489172664689,0.4636177169423043,0.0042687996758353774,0.470324082315704,0.5009940052267946,0.030669922911090608,0.017469361293463104,-0.008997183717327273,-0.011997781259042384,-0.010497482488184828,0.01783084954155828,0.01483025199984317,-0.003000597541715111,0.41709928846947947,0.4066018059812946,5.551115123125783e-17,7,2.482465516226632,2.126380174909319,-0.35608534131731284,-2.482465516226632,-2.126380174909319,0.35608534131731284,0.005109711136356332,True,True,True,False,False,False,0.004268799675835576,-0.05156885117778055,0.05800608812143791,0.030669922911090483,-0.032889364136589994,0.09911481706595707,-0.010497482488184945,-0.04955447639653728,0.028259657355885256,0.47530864197530864,retrospective_historical
ESM2_P3_EIS_R8,ESM2,P3,HSP_EIS_RAW_SIDECHAIN_SASA_ABS_CENTROID_R8p0,EXP-H061,ARCH-4,EXP-H112,EXP-H113,NEAR_MATCH_WITH_DIFFERENCES,,fusion_bundle_id (HSP-only vs SURFACE+HSP) | aux_dim 3 → 38 (F1_SURFACE35 + HSP3) | late-fusion AuxMLP input width / parameter count | fold-wise selected LR / early-stop epoch (same lr_grid protocol) | config_hash / init_hash,0.4846343316914123,0.4618328562136048,-0.022801475477807476,0.4748153643196011,0.4933696299423405,0.01855426562273943,-0.002123604927533995,-0.07160033878279326,-0.032627155351049986,-0.05211374706692151,0.024386138727635676,0.014587044704107599,-0.009799094023528077,0.4497657126909419,0.39765196562402033,2.7755575615628914e-16,7,2.5312560119628906,1.8472090214320591,-0.6840469905308315,-2.5312560119628906,-1.8472090214320591,0.6840469905308315,-0.023574826394357817,True,True,True,True,False,True,-0.022801475477807302,-0.07460550679807292,0.027992489123638546,0.018554265622739236,-0.04310520903622674,0.08179559925691554,-0.05211374706692151,-0.09934501819257387,-0.007518320332044326,0.5740740740740741,retrospective_historical
