scheme,fold,seed,initial_lr,epoch,optimizer_step,learning_rate,train_loss,val_mae
primary,0,101,1e-05,1,7,1e-05,0.4474905197109495,0.5836417458274148
primary,0,101,1e-05,2,14,9.99938933078422e-06,0.42929905014378683,0.5698273398659446
primary,0,101,1e-05,3,21,9.997557473810373e-06,0.4707674128668649,0.5598205508607806
primary,0,101,1e-05,4,28,9.994504881061752e-06,0.39576755623732296,0.5512825936982126
primary,0,101,1e-05,5,35,9.990232305719944e-06,0.4102592872721808,0.5458239064072118
primary,0,101,1e-05,6,42,9.984740801978984e-06,0.3936030151588576,0.541556387236624
primary,0,101,1e-05,7,49,9.978031724785247e-06,0.3824494739695053,0.539043108622233
primary,0,101,1e-05,8,56,9.97010672950314e-06,0.391897364257602,0.5377980434533322
primary,0,101,1e-05,9,63,9.960967771506666e-06,0.4069757206099374,0.5375917608087714
primary,0,101,1e-05,10,70,9.950617105696961e-06,0.37699439004063606,0.5374570326371626
primary,0,101,1e-05,11,77,9.939057285945933e-06,0.4651878646441868,0.5364484786987305
primary,0,101,1e-05,12,84,9.926291164466131e-06,0.391273036200021,0.5354796900893702
primary,0,101,1e-05,13,91,9.91232189110701e-06,0.5312762962920325,0.5350548426310221
primary,0,101,1e-05,14,98,9.897152912577742e-06,0.37154136172362734,0.5358911861072887
primary,0,101,1e-05,15,105,9.8807879715968e-06,0.4176985685314451,0.5348092570449366
primary,0,101,1e-05,16,112,9.8632311059685e-06,0.38149380683898926,0.5339878833655155
primary,0,101,1e-05,17,119,9.844486647586724e-06,0.5924379272120339,0.5336057778560754
primary,0,101,1e-05,18,126,9.824559221366101e-06,0.38593426380767987,0.5341749769268613
primary,0,101,1e-05,19,133,9.803453744100868e-06,0.4631604126521519,0.5346492131551107
primary,0,101,1e-05,20,140,9.781175423251734e-06,0.7421727521078927,0.5363215533169833
primary,0,101,1e-05,21,147,9.757729755661012e-06,0.37745214466537746,0.5377120393695254
primary,0,101,1e-05,22,154,9.73312252619635e-06,0.5577133553368705,0.5369637807210287
primary,0,101,1e-05,23,161,9.707359806323418e-06,0.3782293183654214,0.5357400431777491
primary,0,101,1e-05,24,168,9.680447952607845e-06,0.41457768423216684,0.5354778405391809
primary,0,101,1e-05,25,175,9.652393605146845e-06,0.3981237858533859,0.5357289747758345
primary,0,101,1e-05,26,182,9.62320368593087e-06,0.39985533830310616,0.5340642351092715
primary,0,101,1e-05,27,189,9.592885397135707e-06,0.3932104174579893,0.5330472425981001
primary,0,101,1e-05,28,196,9.561446219345455e-06,0.3677898429866348,0.5329736362804066
primary,0,101,1e-05,29,203,9.528893909706798e-06,0.4058342363153185,0.5331859588623047
primary,0,101,1e-05,30,210,9.495236500015048e-06,0.44384487186159405,0.5329778555667761
primary,0,101,1e-05,31,217,9.460482294732422e-06,0.4038938545023224,0.5330586577906753
primary,0,101,1e-05,32,224,9.424639868939035e-06,0.4063915525163923,0.5335749134872899
primary,0,101,1e-05,33,231,9.387718066217125e-06,0.47876482776233126,0.5339778264363607
primary,0,101,1e-05,34,238,9.349725996469047e-06,0.3860015007002013,0.5351849180279356
primary,0,101,1e-05,35,245,9.310673033669522e-06,0.42915880041463034,0.5342837824965968
primary,0,101,1e-05,36,252,9.270568813552757e-06,0.38321321244750706,0.5344314864187529
primary,0,101,1e-05,37,259,9.229423231234975e-06,0.38589807473389165,0.5335441069169478
primary,0,101,1e-05,38,266,9.18724643877294e-06,0.41288634070328306,0.5328050671201764
primary,0,101,1e-05,39,273,9.144048842659081e-06,0.44884063942091806,0.5317679607506954
primary,0,101,1e-05,40,280,9.099841101253867e-06,0.3943080226225512,0.5307736541285659
primary,0,101,1e-05,41,287,9.054634122155991e-06,0.3936251902154514,0.5304956725149443
primary,0,101,1e-05,42,294,9.0084390595111e-06,0.42897836225373404,0.5310277071866122
primary,0,101,1e-05,43,301,8.961267311259668e-06,0.38714019102709635,0.531968405752471
primary,0,101,1e-05,44,308,8.913130516324733e-06,0.5988380057471139,0.5328345443263198
primary,0,101,1e-05,45,315,8.864040551740158e-06,0.4334863019841058,0.5332403760967832
primary,0,101,1e-05,46,322,8.814009529720155e-06,0.3987236384834562,0.5331407026811079
primary,0,101,1e-05,47,329,8.763049794670776e-06,0.3735622463614813,0.5336616978500829
primary,0,101,1e-05,48,336,8.711173920144118e-06,0.4017701063837324,0.5352602871981534
primary,0,101,1e-05,49,343,8.658394705735988e-06,0.4034838793533189,0.537079059716427
primary,0,101,1e-05,50,350,8.604725173927786e-06,0.4234256318637303,0.5370411150383226
primary,0,101,1e-05,51,357,8.550178566873412e-06,0.3896239974669048,0.5366330291285659
primary,0,101,1e-05,52,364,8.494768343131955e-06,0.38423792695227477,0.5353886864402078
primary,0,101,1e-05,53,371,8.43850817434701e-06,0.40363929527146475,0.5355773694587477
primary,0,101,1e-05,54,378,8.381411941873379e-06,0.36748382901506765,0.5357438000765714
primary,0,101,1e-05,55,385,8.323493733352078e-06,0.5835796679769244,0.535339153174198
primary,0,101,1e-05,56,392,8.26476783923441e-06,0.42583611607551575,0.5359477996826172
primary,0,101,1e-05,57,399,8.205248749256014e-06,0.3885014238102095,0.5359475106904001
primary,0,101,1e-05,58,406,8.144951148861743e-06,0.3851102607856904,0.536866823832194
primary,0,101,1e-05,59,413,8.083889915582235e-06,0.6528325719492776,0.5366840940533262
primary,0,101,1e-05,60,420,8.022080115363127e-06,0.4187481999397278,0.5365424878669508
primary,0,101,1e-05,61,427,7.959536998847744e-06,0.5894750569547925,0.5345322580048533
primary,0,101,1e-05,62,434,7.89627599761423e-06,0.40992017090320587,0.534266963149562
primary,0,101,1e-05,63,441,7.832312720368048e-06,0.37002286075481344,0.5332080667669122
primary,0,101,1e-05,64,448,7.767662949090754e-06,0.38896477528448614,0.5323497598821466
primary,0,101,1e-05,65,455,7.702342635146033e-06,0.3791465022202049,0.5320575598514441
primary,0,101,1e-05,66,462,7.636367895343947e-06,0.382222119585744,0.5314141764785304
primary,0,101,1e-05,67,469,7.5697550079643376e-06,0.5560783509697232,0.5313817226525509
primary,0,101,1e-05,68,476,7.502520408740418e-06,0.3903841759477343,0.5314049576268052
primary,0,101,1e-05,69,483,7.43468068680349e-06,0.9203397312334606,0.5313986864956942
primary,0,101,1e-05,70,490,7.366252580589839e-06,0.377394648534911,0.5320197596694484
primary,0,101,1e-05,71,497,7.297252973710756e-06,0.38554519202028004,0.5325407548384233
primary,0,101,0.0001,1,7,0.0001,0.40306275843509604,0.5264054789687648
primary,0,101,0.0001,2,14,9.99938933078422e-05,0.4058726376720837,0.5264220382228042
primary,0,101,0.0001,3,21,9.997557473810373e-05,0.39170434113059727,0.5320191238865708
primary,0,101,0.0001,4,28,9.994504881061753e-05,0.3857366389461926,0.5290047327677408
primary,0,101,0.0001,5,35,9.990232305719945e-05,0.3870321816897818,0.5272398283987334
primary,0,101,0.0001,6,42,9.984740801978984e-05,0.42096173550401417,0.5313454541293058
primary,0,101,0.0001,7,49,9.978031724785247e-05,0.37361602385395337,0.5429473934751569
primary,0,101,0.0001,8,56,9.97010672950314e-05,0.39320400037935804,0.541114633733576
primary,0,101,0.0001,9,63,9.960967771506667e-05,0.3735388235322067,0.5454111966219816
primary,0,101,0.0001,10,70,9.95061710569696e-05,0.3850546862397875,0.538016752763228
primary,0,101,0.0001,11,77,9.939057285945933e-05,0.4344178353037153,0.5244665145874023
primary,0,101,0.0001,12,84,9.926291164466132e-05,0.3941418672246592,0.5235390518650864
primary,0,101,0.0001,13,91,9.91232189110701e-05,0.5008574085576194,0.5371244025952888
primary,0,101,0.0001,14,98,9.897152912577741e-05,0.4104844502040318,0.5506171891183564
primary,0,101,0.0001,15,105,9.8807879715968e-05,0.41119303022112164,0.5299455469304865
primary,0,101,0.0001,16,112,9.8632311059685e-05,0.37478452315554023,0.5229421384406813
primary,0,101,0.0001,17,119,9.844486647586725e-05,0.5944840908050537,0.5263878215443004
primary,0,101,0.0001,18,126,9.824559221366101e-05,0.3698204000081335,0.5375463312322443
primary,0,101,0.0001,19,133,9.803453744100869e-05,0.42695348603384836,0.5300484570589933
primary,0,101,0.0001,20,140,9.781175423251735e-05,0.7431023738213948,0.5319067637125651
primary,0,101,0.0001,21,147,9.757729755661011e-05,0.3671341225770967,0.5302382960464015
primary,0,101,0.0001,22,154,9.73312252619635e-05,0.5045745074748993,0.5289448246811376
primary,0,101,0.0001,23,161,9.707359806323417e-05,0.3641920617249395,0.5228507591016365
primary,0,101,0.0001,24,168,9.680447952607845e-05,0.3943943381309509,0.5204194386800131
primary,0,101,0.0001,25,175,9.652393605146844e-05,0.45994127222469877,0.5244631044792406
primary,0,101,0.0001,26,182,9.623203685930869e-05,0.3684953283518553,0.5179846503517844
primary,0,101,0.0001,27,189,9.592885397135707e-05,0.4135551410061972,0.516934770526308
primary,0,101,0.0001,28,196,9.561446219345454e-05,0.364585440871971,0.5187688885313092
primary,0,101,0.0001,29,203,9.528893909706797e-05,0.3823529694761549,0.5147901303840406
primary,0,101,0.0001,30,210,9.495236500015047e-05,0.40777022923742023,0.5097526203502308
primary,0,101,0.0001,31,217,9.460482294732421e-05,0.350588235637198,0.5084164648345022
primary,0,101,0.0001,32,224,9.424639868939033e-05,0.3479064417603825,0.5128489407626066
primary,0,101,0.0001,33,231,9.387718066217124e-05,0.4188373578446252,0.5074482253103545
primary,0,101,0.0001,34,238,9.349725996469047e-05,0.35537436391626087,0.5128953818118933
primary,0,101,0.0001,35,245,9.310673033669521e-05,0.3681868953364236,0.49590382431492663
primary,0,101,0.0001,36,252,9.270568813552756e-05,0.3596326799264976,0.4974073063243519
primary,0,101,0.0001,37,259,9.229423231234974e-05,0.3417492590711585,0.5048892570264412
primary,0,101,0.0001,38,266,9.187246438772939e-05,0.3920462727546692,0.5044831073645389
primary,0,101,0.0001,39,273,9.14404884265908e-05,0.35369823447295595,0.4892211104884292
primary,0,101,0.0001,40,280,9.099841101253866e-05,0.34010711312294006,0.4912728974313447
primary,0,101,0.0001,41,287,9.05463412215599e-05,0.34630616647856577,0.49824942964496033
primary,0,101,0.0001,42,294,9.0084390595111e-05,0.3436099759169987,0.49378684072783496
primary,0,101,0.0001,43,301,8.961267311259666e-05,0.3721074547086443,0.5037713773322828
primary,0,101,0.0001,44,308,8.913130516324733e-05,0.5461529833929879,0.48465532245058
primary,0,101,0.0001,45,315,8.864040551740158e-05,0.34203214730535236,0.489281769954797
primary,0,101,0.0001,46,322,8.814009529720155e-05,0.33363507581608637,0.5053604299371893
primary,0,101,0.0001,47,329,8.763049794670775e-05,0.3341313811418201,0.4887365861372514
primary,0,101,0.0001,48,336,8.711173920144117e-05,0.31938521191477776,0.5125116001475941
primary,0,101,0.0001,49,343,8.658394705735987e-05,0.32274673134088516,0.5155253265843247
primary,0,101,0.0001,50,350,8.604725173927785e-05,0.3408693330628531,0.49186408880985144
primary,0,101,0.0001,51,357,8.55017856687341e-05,0.37755915841885973,0.49232344193892047
primary,0,101,0.0001,52,364,8.494768343131955e-05,0.3023002365870135,0.49868144411029236
primary,0,101,0.0001,53,371,8.438508174347009e-05,0.3620785410915102,0.5102863311767578
primary,0,101,0.0001,54,378,8.381411941873378e-05,0.33507978916168213,0.5140212665904652
primary,0,101,0.0001,55,385,8.323493733352077e-05,0.5474453940987587,0.49516779003721295
primary,0,101,0.0001,56,392,8.26476783923441e-05,0.3261583724192211,0.5272361003991329
primary,0,101,0.0001,57,399,8.205248749256015e-05,0.29724931184734615,0.5179240486838601
primary,0,101,0.0001,58,406,8.144951148861742e-05,0.2752859187977655,0.5141642021410393
primary,0,101,0.0001,59,413,8.083889915582235e-05,0.47400908172130585,0.5079062490752249
primary,0,101,0.0001,60,420,8.022080115363127e-05,0.35178399298872265,0.5159734379161488
