scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.0001,1.0000000000000002e-06,105,735,4.739186928329899e-05,2.7648907285748106,135,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T090_run/checkpoints/primary_k0_lr1e-04_seed101.pt,0d84ab04a06e7c54,101
primary,1,0.001,1e-05,26,156,0.000962320368593087,3.266688028971354,56,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T090_run/checkpoints/primary_k1_lr1e-03_seed101.pt,0d84ab04a06e7c54,101
primary,2,0.0001,1.0000000000000002e-06,83,581,6.431005974894185e-05,3.369217872619629,113,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T090_run/checkpoints/primary_k2_lr1e-04_seed101.pt,0d84ab04a06e7c54,101
primary,3,0.0001,1.0000000000000002e-06,104,728,4.816823068987269e-05,2.5821266174316406,134,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T090_run/checkpoints/primary_k3_lr1e-04_seed101.pt,0d84ab04a06e7c54,101
primary,4,0.001,1e-05,61,427,0.0007959536998847743,2.794901132583618,91,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T090_run/checkpoints/primary_k4_lr1e-03_seed101.pt,0d84ab04a06e7c54,101
shadow,0,0.001,1e-05,19,133,0.0009803453744100868,2.5406366984049478,49,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T090_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,0d84ab04a06e7c54,101
shadow,1,0.001,1e-05,32,224,0.0009424639868939033,3.1246836185455322,62,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T090_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,0d84ab04a06e7c54,101
shadow,2,0.001,1e-05,16,112,0.00098632311059685,2.8812263011932373,46,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T090_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,0d84ab04a06e7c54,101
shadow,3,0.001,1e-05,12,84,0.000992629116446613,3.424354322028883,42,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T090_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,0d84ab04a06e7c54,101
shadow,4,0.001,1e-05,43,301,0.0008961267311259666,2.736189365386963,73,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T090_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,0d84ab04a06e7c54,101
