experiment_code,scheme,fold,seed,initial_lr,eta_min,epoch,optimizer_step,train_loss,val_loss,val_mae,learning_rate,best_val_mae_so_far,best_epoch_so_far,epochs_since_improvement,is_best,stopped_early,numerical_failure
EXP-T108,primary,0,101,1e-05,1.0000000000000001e-07,1,7,0.4883450897676604,0.47149622440338135,3.3623493078983193,1e-05,3.3623493078983193,1,0,True,False,False
EXP-T108,primary,0,101,1e-05,1.0000000000000001e-07,2,14,0.5555700957775116,0.4716646075248718,3.3619035663026753,9.99938933078422e-06,3.3619035663026753,2,0,True,False,False
EXP-T108,primary,0,101,1e-05,1.0000000000000001e-07,3,21,0.5367786714008876,0.4731787443161011,3.359406211159446,9.997557473810373e-06,3.359406211159446,3,0,True,False,False
EXP-T108,primary,0,101,1e-05,1.0000000000000001e-07,4,28,0.4787417916314943,0.4758247534434001,3.3550872802734375,9.994504881061752e-06,3.3550872802734375,4,0,True,False,False
EXP-T108,primary,0,101,1e-05,1.0000000000000001e-07,5,35,0.4784240445920399,0.4771874050299327,3.3528779925722065,9.990232305719944e-06,3.3528779925722065,5,0,True,False,False
EXP-T108,primary,0,101,1e-05,1.0000000000000001e-07,6,42,0.5633869767189026,0.4774165352185567,3.3524435794714726,9.984740801978984e-06,3.3524435794714726,6,0,True,False,False
EXP-T108,primary,0,101,1e-05,1.0000000000000001e-07,7,49,0.508489870599338,0.47762850920359295,3.3520873098662407,9.978031724785247e-06,3.3520873098662407,7,0,True,False,False
EXP-T108,primary,0,101,1e-05,1.0000000000000001e-07,8,56,0.48509672390563147,0.4778682788213094,3.3516658436168325,9.97010672950314e-06,3.3516658436168325,8,0,True,False,False
EXP-T108,primary,0,101,1e-05,1.0000000000000001e-07,9,63,0.54863954441888,0.47800107796986896,3.3513937285452178,9.960967771506666e-06,3.3513937285452178,9,0,True,False,False
EXP-T108,primary,0,101,1e-05,1.0000000000000001e-07,10,70,0.4714998868959291,0.4781136711438497,3.351163690740412,9.950617105696961e-06,3.351163690740412,10,0,True,False,False
EXP-T108,primary,0,101,1e-05,1.0000000000000001e-07,11,77,0.4979016014507839,0.47841302553812665,3.3506039706143467,9.939057285945933e-06,3.3506039706143467,11,0,True,False,False
EXP-T108,primary,0,101,1e-05,1.0000000000000001e-07,12,84,0.5322766516889844,0.4797559082508087,3.348493633848248,9.926291164466131e-06,3.348493633848248,12,0,True,False,False
