scheme,fold,seed,initial_lr,epoch,optimizer_step,learning_rate,train_loss,val_mae
primary,0,101,1e-05,1,7,1e-05,0.4148284164922578,0.5792320713852391
primary,0,101,1e-05,2,14,9.99938933078422e-06,0.40636624661939486,0.5700953512480764
primary,0,101,1e-05,3,21,9.997557473810373e-06,0.4325940672840391,0.5627705545136423
primary,0,101,1e-05,4,28,9.994504881061752e-06,0.3879186538979411,0.5559776768539891
primary,0,101,1e-05,5,35,9.990232305719944e-06,0.3820750170520374,0.5510112589055841
primary,0,101,1e-05,6,42,9.984740801978984e-06,0.3985952798809324,0.5479340119795366
primary,0,101,1e-05,7,49,9.978031724785247e-06,0.3676318043975958,0.5458644231160482
primary,0,101,1e-05,8,56,9.97010672950314e-06,0.42564336742673603,0.5435771364154238
primary,0,101,1e-05,9,63,9.960967771506666e-06,0.364524699082332,0.5431460178259647
primary,0,101,1e-05,10,70,9.950617105696961e-06,0.37331158401710646,0.5427177024610115
primary,0,101,1e-05,11,77,9.939057285945933e-06,0.4020681402512959,0.5415124315204043
primary,0,101,1e-05,12,84,9.926291164466131e-06,0.37347966325303006,0.5399611501982717
primary,0,101,1e-05,13,91,9.91232189110701e-06,0.4865765848330089,0.5393161484689424
primary,0,101,1e-05,14,98,9.897152912577742e-06,0.38110133366925375,0.5396094755692915
primary,0,101,1e-05,15,105,9.8807879715968e-06,0.39704532282693045,0.5388442241784298
primary,0,101,1e-05,16,112,9.8632311059685e-06,0.384298368490168,0.5384880701700846
primary,0,101,1e-05,17,119,9.844486647586724e-06,0.6146517183099475,0.5378026962280273
primary,0,101,1e-05,18,126,9.824559221366101e-06,0.39277062392128365,0.5379762071551699
primary,0,101,1e-05,19,133,9.803453744100868e-06,0.4304756947926113,0.538120529868386
primary,0,101,1e-05,20,140,9.781175423251734e-06,0.7570332501615796,0.5389478567874793
primary,0,101,1e-05,21,147,9.757729755661012e-06,0.3774491648988,0.5396484606193773
primary,0,101,1e-05,22,154,9.73312252619635e-06,0.5323018516813006,0.5401441111709132
primary,0,101,1e-05,23,161,9.707359806323418e-06,0.37348359849836144,0.5398912140817353
