scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.0001,1.0000000000000002e-06,1,7,0.0001,0.5295803386803828,31,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H225_run/checkpoints/primary_k0_lr1e-04_seed101.pt,6e4687c105fb1ac5,101
primary,1,0.001,1e-05,39,234,0.0009144048842659081,0.49036391287138986,69,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H225_run/checkpoints/primary_k1_lr1e-03_seed101.pt,6e4687c105fb1ac5,101
primary,2,0.001,1e-05,24,168,0.0009680447952607845,0.37637088155746456,54,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H225_run/checkpoints/primary_k2_lr1e-03_seed101.pt,6e4687c105fb1ac5,101
primary,3,0.001,1e-05,23,161,0.0009707359806323416,0.5207763819694519,53,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H225_run/checkpoints/primary_k3_lr1e-03_seed101.pt,6e4687c105fb1ac5,101
primary,4,0.001,1e-05,28,196,0.0009561446219345453,0.44245755863189706,58,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H225_run/checkpoints/primary_k4_lr1e-03_seed101.pt,6e4687c105fb1ac5,101
shadow,0,0.001,1e-05,41,287,0.000905463412215599,0.4690630037712328,71,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H225_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,6e4687c105fb1ac5,101
shadow,1,0.0001,1.0000000000000002e-06,53,371,8.438508174347009e-05,0.5158252916336059,83,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H225_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,6e4687c105fb1ac5,101
shadow,2,0.0001,1.0000000000000002e-06,37,259,9.229423231234974e-05,0.513979381799698,67,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H225_run/checkpoints/shadow_k2_lr1e-04_seed101.pt,6e4687c105fb1ac5,101
shadow,3,0.001,1e-05,25,175,0.0009652393605146844,0.4928826569065902,55,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H225_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,6e4687c105fb1ac5,101
shadow,4,0.001,1e-05,57,399,0.0008205248749256015,0.39170914340019225,87,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H225_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,6e4687c105fb1ac5,101
