scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,1e-05,1.0000000000000001e-07,200,1400,1.006106692157801e-07,2.8627344767252603,200,False,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T306_run/checkpoints/primary_k0_lr1e-05_seed101.pt,fa0471511187ccd1,101
primary,1,0.001,1e-05,5,30,0.0009990232305719944,3.3296640569513496,35,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T306_run/checkpoints/primary_k1_lr1e-03_seed101.pt,fa0471511187ccd1,101
primary,2,0.001,1e-05,23,161,0.0009707359806323416,3.1786060333251953,53,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T306_run/checkpoints/primary_k2_lr1e-03_seed101.pt,fa0471511187ccd1,101
primary,3,0.0001,1.0000000000000002e-06,13,91,9.91232189110701e-05,2.699829578399658,43,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T306_run/checkpoints/primary_k3_lr1e-04_seed101.pt,fa0471511187ccd1,101
primary,4,0.001,1e-05,56,392,0.000826476783923441,3.0319836139678955,86,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T306_run/checkpoints/primary_k4_lr1e-03_seed101.pt,fa0471511187ccd1,101
shadow,0,0.0001,1.0000000000000002e-06,11,77,9.939057285945933e-05,2.9394646846886836,41,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T306_run/checkpoints/shadow_k0_lr1e-04_seed101.pt,fa0471511187ccd1,101
shadow,1,0.0001,1.0000000000000002e-06,9,63,9.960967771506667e-05,3.154780387878418,39,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T306_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,fa0471511187ccd1,101
shadow,2,0.001,1e-05,38,266,0.0009187246438772938,2.76740825176239,68,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T306_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,fa0471511187ccd1,101
shadow,3,0.001,1e-05,10,70,0.000995061710569696,3.444946982643821,40,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T306_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,fa0471511187ccd1,101
shadow,4,0.001,1e-05,32,224,0.0009424639868939033,2.7125173807144165,62,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T306_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,fa0471511187ccd1,101
