scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.001,1e-05,47,329,0.0008763049794670775,2.815495577725497,77,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T279_run/checkpoints/primary_k0_lr1e-03_seed101.pt,3960e77f8e4dcab8,101
primary,1,0.001,1e-05,13,78,0.000991232189110701,3.4411551735617896,43,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T279_run/checkpoints/primary_k1_lr1e-03_seed101.pt,3960e77f8e4dcab8,101
primary,2,0.001,1e-05,34,238,0.0009349725996469047,3.4156596660614014,64,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T279_run/checkpoints/primary_k2_lr1e-03_seed101.pt,3960e77f8e4dcab8,101
primary,3,0.001,1e-05,21,147,0.0009757729755661011,2.7207071781158447,51,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T279_run/checkpoints/primary_k3_lr1e-03_seed101.pt,3960e77f8e4dcab8,101
primary,4,0.001,1e-05,41,287,0.000905463412215599,2.8165663480758667,71,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T279_run/checkpoints/primary_k4_lr1e-03_seed101.pt,3960e77f8e4dcab8,101
shadow,0,0.001,1e-05,37,259,0.0009229423231234975,2.7106559059836646,67,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T279_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,3960e77f8e4dcab8,101
shadow,1,0.0001,1.0000000000000002e-06,146,1022,1.8352321607655915e-05,3.144227981567383,176,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T279_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,3960e77f8e4dcab8,101
shadow,2,0.0001,1.0000000000000002e-06,100,700,5.127751220693513e-05,2.95920729637146,130,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T279_run/checkpoints/shadow_k2_lr1e-04_seed101.pt,3960e77f8e4dcab8,101
shadow,3,0.0001,1.0000000000000002e-06,40,280,9.099841101253866e-05,3.5349146525065103,70,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T279_run/checkpoints/shadow_k3_lr1e-04_seed101.pt,3960e77f8e4dcab8,101
shadow,4,0.001,1e-05,21,147,0.0009757729755661011,2.919938087463379,51,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T279_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,3960e77f8e4dcab8,101
