scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.01,0.0001,10,70,0.00995061710569696,0.5291800067786012,40,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H317_run/checkpoints/primary_k0_lr1e-02_seed101.pt,a68390db287cf3a0,101
primary,1,0.01,0.0001,10,60,0.00995061710569696,0.5339247281623609,40,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H317_run/checkpoints/primary_k1_lr1e-02_seed101.pt,a68390db287cf3a0,101
primary,2,0.001,1e-05,32,224,0.0009424639868939033,0.43730146956443783,62,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H317_run/checkpoints/primary_k2_lr1e-03_seed101.pt,a68390db287cf3a0,101
primary,3,0.001,1e-05,18,126,0.00098245592213661,0.4618281643390655,48,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H317_run/checkpoints/primary_k3_lr1e-03_seed101.pt,a68390db287cf3a0,101
primary,4,0.001,1e-05,20,140,0.0009781175423251734,0.45009322953224185,50,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H317_run/checkpoints/primary_k4_lr1e-03_seed101.pt,a68390db287cf3a0,101
shadow,0,0.001,1e-05,15,105,0.00098807879715968,0.4820262250033292,45,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H317_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,a68390db287cf3a0,101
shadow,1,0.0001,1.0000000000000002e-06,45,315,8.864040551740158e-05,0.47510506629943844,75,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H317_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,a68390db287cf3a0,101
shadow,2,0.001,1e-05,5,35,0.0009990232305719944,0.5125422980785372,35,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H317_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,a68390db287cf3a0,101
shadow,3,0.001,1e-05,61,427,0.0007959536998847743,0.4521571405584161,91,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H317_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,a68390db287cf3a0,101
shadow,4,0.001,1e-05,38,266,0.0009187246438772938,0.3997252664566039,68,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H317_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,a68390db287cf3a0,101
