scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.0001,1.0000000000000002e-06,21,147,9.757729755661011e-05,0.5276451284235174,51,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H306_run/checkpoints/primary_k0_lr1e-04_seed101.pt,242742585ab8f992,101
primary,1,0.01,0.0001,5,30,0.009990232305719944,0.5330785080880829,35,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H306_run/checkpoints/primary_k1_lr1e-02_seed101.pt,242742585ab8f992,101
primary,2,0.001,1e-05,90,630,0.0005901049046383077,0.4191517200469972,120,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H306_run/checkpoints/primary_k2_lr1e-03_seed101.pt,242742585ab8f992,101
primary,3,0.0001,1.0000000000000002e-06,26,182,9.623203685930869e-05,0.4616023280620575,56,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H306_run/checkpoints/primary_k3_lr1e-04_seed101.pt,242742585ab8f992,101
primary,4,0.0001,1.0000000000000002e-06,19,133,9.803453744100869e-05,0.4642505023479462,49,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H306_run/checkpoints/primary_k4_lr1e-04_seed101.pt,242742585ab8f992,101
shadow,0,0.001,1e-05,29,203,0.0009528893909706797,0.4313913097959576,59,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H306_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,242742585ab8f992,101
shadow,1,0.001,1e-05,17,119,0.0009844486647586723,0.4439071848392487,47,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H306_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,242742585ab8f992,101
shadow,2,0.0001,1.0000000000000002e-06,18,126,9.824559221366101e-05,0.48461467075347914,48,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H306_run/checkpoints/shadow_k2_lr1e-04_seed101.pt,242742585ab8f992,101
shadow,3,0.001,1e-05,30,210,0.0009495236500015047,0.3941394385135534,60,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H306_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,242742585ab8f992,101
shadow,4,0.0001,1.0000000000000002e-06,23,161,9.707359806323417e-05,0.41686247134208687,53,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H306_run/checkpoints/shadow_k4_lr1e-04_seed101.pt,242742585ab8f992,101
