experiment_code,scheme,fold,seed,initial_lr,eta_min,epoch,optimizer_step,train_loss,val_loss,val_mae,learning_rate,best_val_mae_so_far,best_epoch_so_far,epochs_since_improvement,is_best,stopped_early,numerical_failure
EXP-T116,primary,0,101,1e-05,1.0000000000000001e-07,1,7,0.5514400431088039,0.43806756536165875,3.5093154907226562,1e-05,3.5093154907226562,1,0,True,False,False
EXP-T116,primary,0,101,1e-05,1.0000000000000001e-07,2,14,0.5685196816921234,0.445939764380455,3.447789510091146,9.99938933078422e-06,3.447789510091146,2,0,True,False,False
EXP-T116,primary,0,101,1e-05,1.0000000000000001e-07,3,21,0.5788677079336983,0.4570977985858917,3.399952512798887,9.997557473810373e-06,3.399952512798887,3,0,True,False,False
EXP-T116,primary,0,101,1e-05,1.0000000000000001e-07,4,28,0.5053278851721968,0.4719294309616089,3.372926885431463,9.994504881061752e-06,3.372926885431463,4,0,True,False,False
EXP-T116,primary,0,101,1e-05,1.0000000000000001e-07,5,35,0.49013375490903854,0.4850877324740092,3.358836318507339,9.990232305719944e-06,3.358836318507339,5,0,True,False,False
EXP-T116,primary,0,101,1e-05,1.0000000000000001e-07,6,42,0.4973353828702654,0.49077606201171875,3.3613445397579307,9.984740801978984e-06,3.358836318507339,5,1,False,False,False
EXP-T116,primary,0,101,1e-05,1.0000000000000001e-07,7,49,0.5226624011993408,0.4953394333521525,3.3631510879054214,9.978031724785247e-06,3.358836318507339,5,2,False,False,False
EXP-T116,primary,0,101,1e-05,1.0000000000000001e-07,8,56,0.5307290426322392,0.4999336798985799,3.364935672644413,9.97010672950314e-06,3.358836318507339,5,3,False,False,False
EXP-T116,primary,0,101,1e-05,1.0000000000000001e-07,9,63,0.6013058083398002,0.5013500054677328,3.365232294256037,9.960967771506666e-06,3.358836318507339,5,4,False,False,False
EXP-T116,primary,0,101,1e-05,1.0000000000000001e-07,10,70,0.48468899234597174,0.5043677091598511,3.3663212169300425,9.950617105696961e-06,3.358836318507339,5,5,False,False,False
EXP-T116,primary,0,101,1e-05,1.0000000000000001e-07,11,77,0.5073604424084935,0.5117799838383993,3.3692666256066524,9.939057285945933e-06,3.358836318507339,5,6,False,False,False
EXP-T116,primary,0,101,1e-05,1.0000000000000001e-07,12,84,0.5335386906351361,0.5170677701632181,3.3721373586943657,9.926291164466131e-06,3.358836318507339,5,7,False,False,False
EXP-T116,primary,0,101,1e-05,1.0000000000000001e-07,13,91,0.5772929745061057,0.5181235869725546,3.373343496611624,9.91232189110701e-06,3.358836318507339,5,8,False,False,False
EXP-T116,primary,0,101,1e-05,1.0000000000000001e-07,14,98,0.5720603380884443,0.5174833337465922,3.372536630341501,9.897152912577742e-06,3.358836318507339,5,9,False,False,False
