scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.0001,1.0000000000000002e-06,2,14,9.99938933078422e-05,0.5306094489820073,32,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H206_run/checkpoints/primary_k0_lr1e-04_seed101.pt,02690a0b71d4477f,101
primary,1,0.01,0.0001,10,60,0.00995061710569696,0.526024513013435,40,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H206_run/checkpoints/primary_k1_lr1e-02_seed101.pt,02690a0b71d4477f,101
primary,2,0.001,1e-05,49,343,0.0008658394705735987,0.37932829761505127,79,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H206_run/checkpoints/primary_k2_lr1e-03_seed101.pt,02690a0b71d4477f,101
primary,3,0.001,1e-05,43,301,0.0008961267311259666,0.47095670056343075,73,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H206_run/checkpoints/primary_k3_lr1e-03_seed101.pt,02690a0b71d4477f,101
primary,4,0.0001,1.0000000000000002e-06,72,504,7.22769889078678e-05,0.4521827611923218,102,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H206_run/checkpoints/primary_k4_lr1e-04_seed101.pt,02690a0b71d4477f,101
shadow,0,0.001,1e-05,47,329,0.0008763049794670775,0.4850410410563151,77,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H206_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,02690a0b71d4477f,101
shadow,1,0.0001,1.0000000000000002e-06,57,399,8.205248749256015e-05,0.5160490169525147,87,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H206_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,02690a0b71d4477f,101
shadow,2,0.001,1e-05,44,308,0.0008913130516324732,0.4652167782783509,74,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H206_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,02690a0b71d4477f,101
shadow,3,0.0001,1.0000000000000002e-06,47,329,8.763049794670775e-05,0.5209692040645715,77,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H206_run/checkpoints/shadow_k3_lr1e-04_seed101.pt,02690a0b71d4477f,101
shadow,4,0.001,1e-05,23,161,0.0009707359806323416,0.4272669875621795,53,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H206_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,02690a0b71d4477f,101
