scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed,config_hash,fusion_bundle_id
primary,0,0.01,0.0001,42,294,0.0090084390595111,0.4630125508163915,72,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H087_run/checkpoints/primary_k0_lr1e-02_seed101.pt,10af730c4b6bf579,101,0eb5c7afd6267bf3ecad6d86a57dedc7ac8bffef16f20a451398f3e026a4be13,F2_SEQUENCE_TITRATION
primary,1,0.001,1e-05,8,48,0.000997010672950314,0.5019103830510919,38,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H087_run/checkpoints/primary_k1_lr1e-03_seed101.pt,10af730c4b6bf579,101,0eb5c7afd6267bf3ecad6d86a57dedc7ac8bffef16f20a451398f3e026a4be13,F2_SEQUENCE_TITRATION
primary,2,0.01,0.0001,31,217,0.00946048229473242,0.43911099433898926,61,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H087_run/checkpoints/primary_k2_lr1e-02_seed101.pt,10af730c4b6bf579,101,0eb5c7afd6267bf3ecad6d86a57dedc7ac8bffef16f20a451398f3e026a4be13,F2_SEQUENCE_TITRATION
primary,3,0.01,0.0001,12,84,0.00992629116446613,0.49521490931510925,42,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H087_run/checkpoints/primary_k3_lr1e-02_seed101.pt,10af730c4b6bf579,101,0eb5c7afd6267bf3ecad6d86a57dedc7ac8bffef16f20a451398f3e026a4be13,F2_SEQUENCE_TITRATION
primary,4,0.001,1e-05,26,182,0.000962320368593087,0.4034092128276825,56,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H087_run/checkpoints/primary_k4_lr1e-03_seed101.pt,10af730c4b6bf579,101,0eb5c7afd6267bf3ecad6d86a57dedc7ac8bffef16f20a451398f3e026a4be13,F2_SEQUENCE_TITRATION
shadow,0,0.01,0.0001,9,63,0.009960967771506667,0.4643140272660689,39,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H087_run/checkpoints/shadow_k0_lr1e-02_seed101.pt,10af730c4b6bf579,101,0eb5c7afd6267bf3ecad6d86a57dedc7ac8bffef16f20a451398f3e026a4be13,F2_SEQUENCE_TITRATION
shadow,1,0.001,1e-05,38,266,0.0009187246438772938,0.44119882583618164,68,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H087_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,10af730c4b6bf579,101,0eb5c7afd6267bf3ecad6d86a57dedc7ac8bffef16f20a451398f3e026a4be13,F2_SEQUENCE_TITRATION
shadow,2,0.001,1e-05,26,182,0.000962320368593087,0.3553326427936554,56,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H087_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,10af730c4b6bf579,101,0eb5c7afd6267bf3ecad6d86a57dedc7ac8bffef16f20a451398f3e026a4be13,F2_SEQUENCE_TITRATION
shadow,3,0.0001,1.0000000000000002e-06,2,14,9.99938933078422e-05,0.539174224391128,32,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H087_run/checkpoints/shadow_k3_lr1e-04_seed101.pt,10af730c4b6bf579,101,0eb5c7afd6267bf3ecad6d86a57dedc7ac8bffef16f20a451398f3e026a4be13,F2_SEQUENCE_TITRATION
shadow,4,0.0001,1.0000000000000002e-06,45,315,8.864040551740158e-05,0.4402034878730774,75,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H087_run/checkpoints/shadow_k4_lr1e-04_seed101.pt,10af730c4b6bf579,101,0eb5c7afd6267bf3ecad6d86a57dedc7ac8bffef16f20a451398f3e026a4be13,F2_SEQUENCE_TITRATION
