scheme,fold,seed,initial_lr,epoch,optimizer_step,learning_rate,train_loss,val_mae
primary,0,101,1e-05,1,7,1e-05,0.44208985354219166,0.597324429136334
primary,0,101,1e-05,2,14,9.99938933078422e-06,0.44392286028180805,0.5875841776529948
primary,0,101,1e-05,3,21,9.997557473810373e-06,0.4285288155078888,0.5778088136152788
primary,0,101,1e-05,4,28,9.994504881061752e-06,0.3875576185195574,0.5691010157267252
primary,0,101,1e-05,5,35,9.990232305719944e-06,0.3841379513697965,0.5624325492165305
primary,0,101,1e-05,6,42,9.984740801978984e-06,0.40658420962946756,0.5570131359678326
primary,0,101,1e-05,7,49,9.978031724785247e-06,0.3767987314079489,0.5528659820556641
primary,0,101,1e-05,8,56,9.97010672950314e-06,0.39106806527291027,0.5485759792905865
primary,0,101,1e-05,9,63,9.960967771506666e-06,0.39665620241846355,0.5470760807846532
primary,0,101,1e-05,10,70,9.950617105696961e-06,0.37800924479961395,0.5458704919526072
primary,0,101,1e-05,11,77,9.939057285945933e-06,0.4359030212674822,0.5439761479695638
primary,0,101,1e-05,12,84,9.926291164466131e-06,0.3759244206760611,0.5418428941206499
primary,0,101,1e-05,13,91,9.91232189110701e-06,0.46744185047490255,0.5399794434056138
primary,0,101,1e-05,14,98,9.897152912577742e-06,0.38517012872866224,0.5399482611453894
primary,0,101,1e-05,15,105,9.8807879715968e-06,0.4143900530678885,0.5382994160507665
primary,0,101,1e-05,16,112,9.8632311059685e-06,0.3843120517475264,0.5367859927090731
primary,0,101,1e-05,17,119,9.844486647586724e-06,0.5657753901822227,0.5355358123779297
primary,0,101,1e-05,18,126,9.824559221366101e-06,0.38528016422476086,0.5351382746840968
primary,0,101,1e-05,19,133,9.803453744100868e-06,0.41651162930897306,0.5346263538707386
primary,0,101,1e-05,20,140,9.781175423251734e-06,0.75586927149977,0.5350576169563063
primary,0,101,1e-05,21,147,9.757729755661012e-06,0.37358949303493966,0.5364584200309984
primary,0,101,1e-05,22,154,9.73312252619635e-06,0.5353762124265943,0.5379114151000977
primary,0,101,1e-05,23,161,9.707359806323418e-06,0.36732321484097546,0.5381411639126864
primary,0,101,1e-05,24,168,9.680447952607845e-06,0.4239210827010019,0.5379810044259736
primary,0,101,1e-05,25,175,9.652393605146845e-06,0.41504219600132536,0.5379453716856061
primary,0,101,1e-05,26,182,9.62320368593087e-06,0.37614436500838827,0.5364712512854374
primary,0,101,1e-05,27,189,9.592885397135707e-06,0.4233757470335279,0.5347894032796224
primary,0,101,1e-05,28,196,9.561446219345455e-06,0.3745569570788315,0.5340811989524148
primary,0,101,1e-05,29,203,9.528893909706798e-06,0.4012252262660435,0.5335705497048118
primary,0,101,1e-05,30,210,9.495236500015048e-06,0.4190194436482021,0.5330009171457002
primary,0,101,1e-05,31,217,9.460482294732422e-06,0.3676410459780267,0.5326579411824545
primary,0,101,1e-05,32,224,9.424639868939035e-06,0.37576450677189904,0.5323055151737097
primary,0,101,1e-05,33,231,9.387718066217125e-06,0.4846361449786595,0.5327277039036606
primary,0,101,1e-05,34,238,9.349725996469047e-06,0.37949719758970396,0.5335026654330167
primary,0,101,1e-05,35,245,9.310673033669522e-06,0.39070639652865274,0.5331618858106209
primary,0,101,1e-05,36,252,9.270568813552757e-06,0.37278506106563974,0.5335271719730261
primary,0,101,1e-05,37,259,9.229423231234975e-06,0.3738672717341355,0.5332749395659475
primary,0,101,1e-05,38,266,9.18724643877294e-06,0.4008516158376421,0.5331650069265654
primary,0,101,1e-05,39,273,9.144048842659081e-06,0.40966870316437315,0.532401316093676
primary,0,101,1e-05,40,280,9.099841101253867e-06,0.3870385172111647,0.5317235426469282
primary,0,101,1e-05,41,287,9.054634122155991e-06,0.39568578345435007,0.5308653224598278
primary,0,101,1e-05,42,294,9.0084390595111e-06,0.4882847453866686,0.5301552685824308
primary,0,101,1e-05,43,301,8.961267311259668e-06,0.4021078795194626,0.5303151679761482
primary,0,101,1e-05,44,308,8.913130516324733e-06,0.5712307947022575,0.5300881356904001
primary,0,101,1e-05,45,315,8.864040551740158e-06,0.45543520365442547,0.5301350391272343
primary,0,101,1e-05,46,322,8.814009529720155e-06,0.37150570672071936,0.5301494887380889
primary,0,101,1e-05,47,329,8.763049794670776e-06,0.3747217158254768,0.5301266872521603
primary,0,101,1e-05,48,336,8.711173920144118e-06,0.46678188868931364,0.530462409510757
primary,0,101,1e-05,49,343,8.658394705735988e-06,0.4239730792386191,0.5309523091171727
primary,0,101,1e-05,50,350,8.604725173927786e-06,0.3719610084912607,0.5307343222878196
primary,0,101,1e-05,51,357,8.550178566873412e-06,0.37558716089863864,0.5301798329208837
primary,0,101,1e-05,52,364,8.494768343131955e-06,0.3812997814800058,0.5293903061837861
primary,0,101,1e-05,53,371,8.43850817434701e-06,0.3902505487203598,0.5292793909708658
primary,0,101,1e-05,54,378,8.381411941873379e-06,0.37715108612818377,0.529657017100941
primary,0,101,1e-05,55,385,8.323493733352078e-06,0.5760332718491554,0.5295469977638938
primary,0,101,1e-05,56,392,8.26476783923441e-06,0.4186214974948338,0.5295077237215909
primary,0,101,1e-05,57,399,8.205248749256014e-06,0.36782662623694967,0.528980659716057
primary,0,101,1e-05,58,406,8.144951148861743e-06,0.3834533326859985,0.5296282045768969
primary,0,101,1e-05,59,413,8.083889915582235e-06,0.6473309312547956,0.5298551212657582
primary,0,101,1e-05,60,420,8.022080115363127e-06,0.38585567261491505,0.5300662011811228
primary,0,101,1e-05,61,427,7.959536998847744e-06,0.5547011154038566,0.5293048511851918
primary,0,101,1e-05,62,434,7.89627599761423e-06,0.37670281156897545,0.5293096773552172
primary,0,101,1e-05,63,441,7.832312720368048e-06,0.3761037012695202,0.5288095763235381
primary,0,101,1e-05,64,448,7.767662949090754e-06,0.35976526447172674,0.5286710334546638
primary,0,101,1e-05,65,455,7.702342635146033e-06,0.3808671273291111,0.5288269158565637
primary,0,101,1e-05,66,462,7.636367895343947e-06,0.3784571557106184,0.528422500147964
primary,0,101,1e-05,67,469,7.5697550079643376e-06,0.5407670310565403,0.5284035711577444
primary,0,101,1e-05,68,476,7.502520408740418e-06,0.40711401190076557,0.5282664732499556
primary,0,101,1e-05,69,483,7.43468068680349e-06,0.8728349762303489,0.5278270894830878
primary,0,101,1e-05,70,490,7.366252580589839e-06,0.3912664566721235,0.5279163880781694
primary,0,101,1e-05,71,497,7.297252973710756e-06,0.39511481991836,0.5280719814878522
primary,0,101,1e-05,72,504,7.227698890786779e-06,0.3662598104149635,0.5288301525693951
primary,0,101,1e-05,73,511,7.15760749324711e-06,0.3905437822852816,0.5293000250151663
primary,0,101,1e-05,74,518,7.086996075095289e-06,0.4098245756966727,0.5288102410056374
primary,0,101,1e-05,75,525,7.015882058642164e-06,0.4117136022874287,0.5282143101547704
primary,0,101,1e-05,76,532,6.9442829902071945e-06,0.36621838245939997,0.5281474662549568
primary,0,101,1e-05,77,539,6.8722165357891564e-06,0.6111523317439216,0.5278337941025243
primary,0,101,1e-05,78,546,6.799700476707323e-06,0.4039112499782017,0.5276786052819454
primary,0,101,1e-05,79,553,6.726752705214193e-06,0.41901493072509766,0.5273783134691643
primary,0,101,1e-05,80,560,6.65339122008084e-06,0.38889297736542566,0.5271758455218691
primary,0,101,1e-05,81,567,6.57963412215599e-06,0.37767347054822104,0.5271393169056285
primary,0,101,1e-05,82,574,6.505499609899905e-06,0.4563522296292441,0.526789462927616
primary,0,101,1e-05,83,581,6.431005974894185e-06,0.3918108748538153,0.5266930840232156
primary,0,101,1e-05,84,588,6.356171597328595e-06,0.40113129360335215,0.526497811982126
primary,0,101,1e-05,85,595,6.28101494146603e-06,0.4422925795827593,0.5262691035415187
primary,0,101,1e-05,86,602,6.205554551086732e-06,0.3710723045015974,0.5256234082308683
primary,0,101,1e-05,87,609,6.129809044912887e-06,0.46553429535457064,0.5254034273552172
primary,0,101,1e-05,88,616,6.053797112014738e-06,0.3811373455183847,0.5254696354721532
primary,0,101,1e-05,89,623,5.977537507199338e-06,0.3658753767875688,0.5257173018022017
primary,0,101,1e-05,90,630,5.901049046383077e-06,0.3912546719823565,0.5253734010638613
primary,0,101,1e-05,91,637,5.824350601949143e-06,0.3670091630358781,0.5249278617627693
primary,0,101,1e-05,92,644,5.7474610980910354e-06,0.3643012579388077,0.5245333006887725
primary,0,101,1e-05,93,651,5.6703995061433075e-06,0.3800668343901634,0.5243206891146573
primary,0,101,1e-05,94,658,5.5931848399006745e-06,0.6367509067058563,0.5239854003443862
primary,0,101,1e-05,95,665,5.515836150926646e-06,0.3774022470627512,0.5239705461444277
primary,0,101,1e-05,96,672,5.438372523852833e-06,0.3697228774960552,0.5237553336403586
primary,0,101,1e-05,97,679,5.360813071670101e-06,0.8194449778114047,0.5229684945308801
primary,0,101,1e-05,98,686,5.283176931012731e-06,0.36907985540372984,0.5228188254616477
primary,0,101,1e-05,99,693,5.205483257436735e-06,0.8261322804859706,0.5227578770030629
primary,0,101,1e-05,100,700,5.127751220693512e-06,0.37023467996290754,0.5229409246733694
primary,0,101,1e-05,101,707,5.05e-06,0.3661814353295735,0.5233137246334192
primary,0,101,1e-05,102,714,4.972248779306488e-06,0.3886418661900929,0.5232597697864879
primary,0,101,1e-05,103,721,4.8945167425632645e-06,0.3827749114217503,0.5232111323963512
primary,0,101,1e-05,104,728,4.816823068987269e-06,0.4037266820669174,0.5232093406446052
primary,0,101,1e-05,105,735,4.7391869283298985e-06,0.3729244285329644,0.5234408234104966
primary,0,101,1e-05,106,742,4.661627476147168e-06,0.36507281394941465,0.5232815886988784
primary,0,101,1e-05,107,749,4.584163849073354e-06,0.3680363286818777,0.5232535853530421
primary,0,101,1e-05,108,756,4.506815160099326e-06,0.7677481940814427,0.5229345379453717
primary,0,101,1e-05,109,763,4.429600493856694e-06,0.39374296367168427,0.5230075373794093
primary,0,101,1e-05,110,770,4.352538901908967e-06,0.39540054755551474,0.5228922294847893
primary,0,101,1e-05,111,777,4.275649398050858e-06,0.38748409173318316,0.5229694771044182
primary,0,101,1e-05,112,784,4.198950953616922e-06,0.38587119962487904,0.5229059566151012
primary,0,101,1e-05,113,791,4.122462492800663e-06,0.36364036213074413,0.5229177185983369
primary,0,101,1e-05,114,798,4.046202887985263e-06,0.37094287680728094,0.5226157506306967
primary,0,101,1e-05,115,805,3.970190955087116e-06,0.37649273233754293,0.5224826408155037
primary,0,101,1e-05,116,812,3.894445448913268e-06,0.36376313851048636,0.5222858082164418
primary,0,101,1e-05,117,819,3.818985058533969e-06,0.38740418744938715,0.5224581631747159
primary,0,101,1e-05,118,826,3.7438284026714044e-06,0.3739590070077351,0.522378632516572
primary,0,101,1e-05,119,833,3.6689940251058153e-06,0.3740201581801687,0.5221676392988726
primary,0,101,1e-05,120,840,3.594500390100096e-06,0.36879836049463066,0.5218366565126361
primary,0,101,1e-05,121,847,3.5203658778440116e-06,0.7976642974785396,0.5218432455351858
primary,0,101,1e-05,122,854,3.4466087799191603e-06,0.3732143522107175,0.5218642841685902
primary,0,101,1e-05,123,861,3.3732472947858077e-06,0.36796647538098376,0.5218025265317975
primary,0,101,1e-05,124,868,3.300299523292678e-06,0.3679313298447856,0.521956154794404
primary,0,101,1e-05,125,875,3.227783464210845e-06,0.7369446328708104,0.5222007867061731
primary,0,101,1e-05,126,882,3.155717009792807e-06,0.43236495767320904,0.5224338878284801
primary,0,101,1e-05,127,889,3.0841179413578354e-06,0.3961059259516852,0.5225549177689985
primary,0,101,1e-05,128,896,3.0130039249047117e-06,0.41491480810301645,0.5227227355494644
primary,0,101,1e-05,129,903,2.9423925067528904e-06,0.39010981363909586,0.5226594751531427
primary,0,101,1e-05,130,910,2.87230110921322e-06,0.38593021035194397,0.5225539062962388
primary,0,101,1e-05,131,917,2.8027470262892435e-06,0.40863101397241863,0.5222573424830581
primary,0,101,1e-05,132,924,2.7337474194101625e-06,0.7904272334916251,0.5220785429983428
primary,0,101,1e-05,133,931,2.6653193131965085e-06,0.36867664914046017,0.5220614924575343
primary,0,101,1e-05,134,938,2.5974795912595824e-06,0.4125152400561741,0.5218748612837358
primary,0,101,1e-05,135,945,2.530244992035662e-06,0.3708156368562153,0.522100997693611
primary,0,101,1e-05,136,952,2.4636321046560533e-06,0.36999736309683484,0.5220141844315962
primary,0,101,1e-05,137,959,2.3976573648539653e-06,0.3795888076336788,0.5218881260265004
primary,0,101,1e-05,138,966,2.332337050909247e-06,0.4222858931337084,0.5218789938724402
primary,0,101,1e-05,139,973,2.267687279631953e-06,0.3710903770157269,0.5216797915371981
primary,0,101,1e-05,140,980,2.2037240023857708e-06,0.3680951856326179,0.5215352376302084
primary,0,101,1e-05,141,987,2.1404630011522584e-06,0.36544062064162325,0.5214365756872928
primary,0,101,1e-05,142,994,2.0779198846368745e-06,0.37446957400866915,0.5212989575935133
primary,0,101,1e-05,143,1001,2.0161100844177658e-06,0.40180752532822744,0.5212820226495917
primary,0,101,1e-05,144,1008,1.9550488511382593e-06,0.3917629761355264,0.5213112686619614
primary,0,101,1e-05,145,1015,1.894751250743986e-06,0.4290224590471813,0.5211991685809512
primary,0,101,1e-05,146,1022,1.8352321607655916e-06,0.3631072310464723,0.5213001713608251
primary,0,101,1e-05,147,1029,1.7765062666479242e-06,0.35545935118404615,0.5212904901215525
primary,0,101,1e-05,148,1036,1.7185880581266217e-06,0.3689438115273203,0.5213020498102362
primary,0,101,1e-05,149,1043,1.6614918256529908e-06,0.3634113833042128,0.5212098034945402
primary,0,101,1e-05,150,1050,1.6052316568680442e-06,0.37184123136103153,0.5211785634358724
primary,0,101,1e-05,151,1057,1.5498214331265902e-06,0.3816261185067041,0.5212017695109049
primary,0,101,1e-05,152,1064,1.495274826072216e-06,0.3695860736604248,0.5211140025745739
primary,0,101,1e-05,153,1071,1.441605294264014e-06,0.4060439829315458,0.5210499041008226
primary,0,101,1e-05,154,1078,1.3888260798558817e-06,0.4846465736627579,0.5210093006943212
primary,0,101,1e-05,155,1085,1.3369502053292252e-06,0.3631310207503183,0.5209826556119052
primary,0,101,1e-05,156,1092,1.285990470279847e-06,0.36451051597084316,0.5209460691972212
primary,0,101,1e-05,157,1099,1.2359594482598438e-06,0.3884305741105761,0.5208675789110588
primary,0,101,1e-05,158,1106,1.1868694836752686e-06,0.36124937050720163,0.5208561926177053
primary,0,101,1e-05,159,1113,1.1387326887403326e-06,0.38149783707090784,0.5208388530846798
primary,0,101,1e-05,160,1120,1.0915609404889017e-06,0.3625506136034216,0.5207684256813743
primary,0,101,1e-05,161,1127,1.0453658778440107e-06,0.39180142538888113,0.5207285158561937
primary,0,101,1e-05,162,1134,1.0001588987461348e-06,0.37025913246907294,0.5207122744935931
primary,0,101,1e-05,163,1141,9.559511573409195e-07,0.4280847651617868,0.520729787421949
primary,0,101,1e-05,164,1148,9.127535612270632e-07,0.6523383642945971,0.5207979317867395
primary,0,101,1e-05,165,1155,8.705767687650265e-07,0.43566520299230305,0.5208236809932825
primary,0,101,1e-05,166,1162,8.294311864472448e-07,0.37632553172963007,0.5208155892112039
primary,0,101,1e-05,167,1169,7.893269663304784e-07,0.3996618837118149,0.5207933368104877
primary,0,101,1e-05,168,1176,7.50274003530953e-07,0.38792299372809275,0.5207553921323834
primary,0,101,1e-05,169,1183,7.122819337828752e-07,0.4009347323860441,0.5207343245997573
