scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.0001,1.0000000000000002e-06,62,434,7.89627599761423e-05,2.914911905924479,92,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T167_run/checkpoints/primary_k0_lr1e-04_seed101.pt,d65503c22c382305,101
primary,1,0.001,1e-05,17,102,0.0009844486647586723,3.3109674164743135,47,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T167_run/checkpoints/primary_k1_lr1e-03_seed101.pt,d65503c22c382305,101
primary,2,0.0001,1.0000000000000002e-06,80,560,6.65339122008084e-05,3.249495029449463,110,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T167_run/checkpoints/primary_k2_lr1e-04_seed101.pt,d65503c22c382305,101
primary,3,0.001,1e-05,21,147,0.0009757729755661011,2.5541884899139404,51,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T167_run/checkpoints/primary_k3_lr1e-03_seed101.pt,d65503c22c382305,101
primary,4,0.001,1e-05,23,161,0.0009707359806323416,2.938823699951172,53,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T167_run/checkpoints/primary_k4_lr1e-03_seed101.pt,d65503c22c382305,101
shadow,0,0.001,1e-05,12,84,0.000992629116446613,2.63847050522313,42,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T167_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,d65503c22c382305,101
shadow,1,0.001,1e-05,11,77,0.0009939057285945933,3.2997632026672363,41,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T167_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,d65503c22c382305,101
shadow,2,0.0001,1.0000000000000002e-06,69,483,7.43468068680349e-05,3.061446189880371,99,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T167_run/checkpoints/shadow_k2_lr1e-04_seed101.pt,d65503c22c382305,101
shadow,3,0.0001,1.0000000000000002e-06,78,546,6.799700476707323e-05,3.320726336854877,108,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T167_run/checkpoints/shadow_k3_lr1e-04_seed101.pt,d65503c22c382305,101
shadow,4,0.001,1e-05,53,371,0.0008438508174347009,2.7159042358398438,83,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T167_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,d65503c22c382305,101
