scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.0001,1.0000000000000002e-06,2,14,9.99938933078422e-05,0.5289855439157195,32,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H235_run/checkpoints/primary_k0_lr1e-04_seed101.pt,8d6e8476a7702db3,101
primary,1,0.0001,1.0000000000000002e-06,44,264,8.913130516324733e-05,0.5208412702155836,74,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H235_run/checkpoints/primary_k1_lr1e-04_seed101.pt,8d6e8476a7702db3,101
primary,2,0.001,1e-05,24,168,0.0009680447952607845,0.3493076782226563,54,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H235_run/checkpoints/primary_k2_lr1e-03_seed101.pt,8d6e8476a7702db3,101
primary,3,0.001,1e-05,28,196,0.0009561446219345453,0.49398289155960085,58,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H235_run/checkpoints/primary_k3_lr1e-03_seed101.pt,8d6e8476a7702db3,101
primary,4,0.001,1e-05,21,147,0.0009757729755661011,0.4085327479839326,51,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H235_run/checkpoints/primary_k4_lr1e-03_seed101.pt,8d6e8476a7702db3,101
shadow,0,0.001,1e-05,64,448,0.0007767662949090753,0.45498809005274915,94,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H235_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,8d6e8476a7702db3,101
shadow,1,0.001,1e-05,12,84,0.000992629116446613,0.4945959169864654,42,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H235_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,8d6e8476a7702db3,101
shadow,2,0.0001,1.0000000000000002e-06,37,259,9.229423231234974e-05,0.49545813560485846,67,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H235_run/checkpoints/shadow_k2_lr1e-04_seed101.pt,8d6e8476a7702db3,101
shadow,3,0.001,1e-05,23,161,0.0009707359806323416,0.47676111972693236,53,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H235_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,8d6e8476a7702db3,101
shadow,4,0.001,1e-05,49,343,0.0008658394705735987,0.438035971879959,79,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H235_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,8d6e8476a7702db3,101
