code,scheme,fold,split,block,feature,mae_normal,delta_mae_mean,delta_mae_sd,delta_mae_q025,delta_mae_q975,n_perm
EXP-H106,shadow,1,TEST_OOF,HSP_FEATURE,HSP_SUM,0.4212786647912227,0.0061557130802038585,0.013326458946513287,-0.017989909299214724,0.03184511485244284,100
EXP-H106,shadow,2,TEST_OOF,HSP,,0.4812259888648987,0.053492174563407886,0.023980009443901287,0.004148214310407639,0.09599338514208787,100
EXP-H106,shadow,2,TEST_OOF,HSP_FEATURE,HSP_MAX,0.4812259888648987,0.022905698750019066,0.016516553504528884,-0.011171884417533903,0.053857895135879526,100
EXP-H106,shadow,2,TEST_OOF,HSP_FEATURE,HSP_MEAN,0.4812259888648987,0.01368117856979369,0.006967824481389046,-0.0002936348319053649,0.025617257505655223,100
EXP-H106,shadow,2,TEST_OOF,HSP_FEATURE,HSP_SUM,0.4812259888648987,0.014195138216018666,0.006220906264196332,0.002106062322854996,0.02488771453499788,100
EXP-H106,shadow,3,TEST_OOF,HSP,,0.47623284983634956,0.0447504073381424,0.023622982193485263,0.002934594631195112,0.08933435755372043,100
EXP-H106,shadow,3,TEST_OOF,HSP_FEATURE,HSP_MAX,0.47623284983634956,0.03289275402784348,0.01645731938440325,0.0035083987236022964,0.06436581986546515,100
EXP-H106,shadow,3,TEST_OOF,HSP_FEATURE,HSP_MEAN,0.47623284983634956,0.0047215764307975945,0.014138032223809365,-0.025939289784431413,0.027514032793045002,100
EXP-H106,shadow,3,TEST_OOF,HSP_FEATURE,HSP_SUM,0.47623284983634956,-0.0026606490802764783,0.007316359343046586,-0.016583029621839513,0.011781739652156844,100
EXP-H106,shadow,4,TEST_OOF,HSP,,0.5144273623842182,0.02763241222959572,0.03422309287442693,-0.03715332613280329,0.08648672807288889,100
EXP-H106,shadow,4,TEST_OOF,HSP_FEATURE,HSP_MAX,0.5144273623842182,0.031460827278368346,0.0267484068599583,-0.015718106905619353,0.08988388736609243,100
EXP-H106,shadow,4,TEST_OOF,HSP_FEATURE,HSP_MEAN,0.5144273623842182,-0.0017565785171046188,0.00987132952604992,-0.020191823965130425,0.01910941849332873,100
EXP-H106,shadow,4,TEST_OOF,HSP_FEATURE,HSP_SUM,0.5144273623842182,-0.0034629306469541573,0.01718273326116858,-0.033513081215367196,0.02715731457218977,100
EXP-H107,primary,0,TEST_OOF,SURFACE,,0.3635049219131469,0.18500487813711167,0.05168549244168989,0.08396155284643186,0.27996037676930424,100
EXP-H107,primary,0,TEST_OOF,HSP,,0.3635049219131469,0.07039388866901401,0.033869346788810185,0.00906187124848369,0.13729872600436216,100
EXP-H107,primary,0,TEST_OOF,SURFACE_PLUS_HSP,,0.3635049219131469,0.19562039301395423,0.04690929247463615,0.09727134598493578,0.2644582208633423,100
EXP-H107,primary,1,TEST_OOF,SURFACE,,0.4526337793523616,0.11558892009850695,0.02860899480325881,0.06540708796183257,0.16258996457764588,100
EXP-H107,primary,1,TEST_OOF,HSP,,0.4526337793523616,0.011374925897771695,0.005808281399603064,2.324141878076031e-05,0.02176006604974922,100
EXP-H107,primary,1,TEST_OOF,SURFACE_PLUS_HSP,,0.4526337793523616,0.1372262721691708,0.031069454623616228,0.0787598339832189,0.19285481873714555,100
EXP-H107,primary,2,TEST_OOF,SURFACE,,0.49815955537738194,0.1451846756027686,0.05160292586726765,0.011248500760396483,0.23014737164468493,100
EXP-H107,primary,2,TEST_OOF,HSP,,0.49815955537738194,0.0299424784388688,0.02512613134400148,-0.019707273090246828,0.07695734650004997,100
EXP-H107,primary,2,TEST_OOF,SURFACE_PLUS_HSP,,0.49815955537738194,0.14408895064382865,0.04813690146202034,0.03906271400451688,0.21869696757576693,100
EXP-H107,primary,3,TEST_OOF,SURFACE,,0.4219806261062622,0.08806285256147381,0.027231230982409135,0.042471978068351776,0.1369160085856914,100
EXP-H107,primary,3,TEST_OOF,HSP,,0.4219806261062622,-0.0023436490345001637,0.006910887609144201,-0.016809005755186093,0.011387189418077448,100
EXP-H107,primary,3,TEST_OOF,SURFACE_PLUS_HSP,,0.4219806261062622,0.09770961283922192,0.03194700985800763,0.03611245431900016,0.16364617419242844,100
EXP-H107,primary,4,TEST_OOF,SURFACE,,0.5181673078536987,0.18013484662055973,0.06576868894807288,0.04375365983247751,0.2969428561627865,100
EXP-H107,primary,4,TEST_OOF,HSP,,0.5181673078536987,0.009317141721248649,0.00890519383242104,-0.006873678112030021,0.027526156485080725,100
EXP-H107,primary,4,TEST_OOF,SURFACE_PLUS_HSP,,0.5181673078536987,0.17340776945352554,0.0712521351347193,0.02516097260713585,0.3022134889125823,100
EXP-H107,shadow,0,TEST_OOF,SURFACE,,0.39767573356628416,0.11509798229694362,0.05197485852880947,-0.015158412700891622,0.1985519974172115,100
EXP-H107,shadow,0,TEST_OOF,HSP,,0.39767573356628416,0.024197111454009976,0.012040611890009918,-0.00046069748401643125,0.04500525250434873,100
EXP-H107,shadow,0,TEST_OOF,SURFACE_PLUS_HSP,,0.39767573356628416,0.13248972098350525,0.046492299726592703,0.030315876603126426,0.21662417622208588,100
EXP-H107,shadow,1,TEST_OOF,SURFACE,,0.4365791397094726,0.1221489654980283,0.033113180245853864,0.056558271257805055,0.17846749959425487,100
EXP-H107,shadow,1,TEST_OOF,HSP,,0.4365791397094726,0.014444069387262512,0.013536972852759142,-0.012969338515310614,0.03815946627530184,100
EXP-H107,shadow,1,TEST_OOF,SURFACE_PLUS_HSP,,0.4365791397094726,0.1607910407072125,0.04615050722475604,0.06084054155638726,0.22349205549413503,100
EXP-H107,shadow,2,TEST_OOF,SURFACE,,0.4816419341564178,0.11460807306289672,0.0567882563198158,0.005498658150434467,0.20442266943454723,100
EXP-H107,shadow,2,TEST_OOF,HSP,,0.4816419341564178,0.0289581091928482,0.013009164986484438,0.0024892592787742807,0.053614052313566175,100
EXP-H107,shadow,2,TEST_OOF,SURFACE_PLUS_HSP,,0.4816419341564178,0.139606116130352,0.05576236543067137,0.012056151109933825,0.22653184913992871,100
EXP-H107,shadow,3,TEST_OOF,SURFACE,,0.4767019336223603,0.12573226588010786,0.05645271775419986,0.012834344160556848,0.21687859525084485,100
EXP-H107,shadow,3,TEST_OOF,HSP,,0.4767019336223603,0.02455615004301071,0.018351320001259552,-0.012798000913858475,0.06027106420993793,100
EXP-H107,shadow,3,TEST_OOF,SURFACE_PLUS_HSP,,0.4767019336223603,0.17105599976062769,0.05305714756182083,0.08048391084074967,0.2739884622335434,100
EXP-H107,shadow,4,TEST_OOF,SURFACE,,0.4284559455640388,0.22198661325396915,0.059415367240112295,0.10375305724866468,0.32948727648185966,100
EXP-H107,shadow,4,TEST_OOF,HSP,,0.4284559455640388,0.05879366899894941,0.03420208302115119,-0.011750903499487673,0.12307617864897746,100
EXP-H107,shadow,4,TEST_OOF,SURFACE_PLUS_HSP,,0.4284559455640388,0.2308810277464895,0.05786164329840259,0.12365403556245731,0.3217657967076156,100
EXP-H108,primary,0,TEST_OOF,HSP,,0.3766563696861267,0.11729012299060822,0.04056576638805679,0.04213177866935731,0.18829965304732305,100
EXP-H108,primary,0,TEST_OOF,HSP_FEATURE,HSP_MAX,0.3766563696861267,0.03169304241657258,0.024399848300767097,-0.010253207015991198,0.08003991164565084,100
EXP-H108,primary,0,TEST_OOF,HSP_FEATURE,HSP_MEAN,0.3766563696861267,0.01441981152534489,0.01627881002493935,-0.012712958574295047,0.048639504212140985,100
EXP-H108,primary,0,TEST_OOF,HSP_FEATURE,HSP_SUM,0.3766563696861267,0.09167798486709598,0.04395641679748455,0.005131011295318589,0.17847459514737118,100
EXP-H108,primary,1,TEST_OOF,HSP,,0.43245331180456914,0.18404620096380053,0.04706353043627823,0.09126366848223125,0.2598899378343062,100
EXP-H108,primary,1,TEST_OOF,HSP_FEATURE,HSP_MAX,0.43245331180456914,0.14258941867712768,0.04435858452742955,0.04695061326460402,0.21612080750898877,100
EXP-H108,primary,1,TEST_OOF,HSP_FEATURE,HSP_MEAN,0.43245331180456914,-0.012579494356097586,0.009847346682772307,-0.02961291833357379,0.005843605249578295,100
EXP-H108,primary,1,TEST_OOF,HSP_FEATURE,HSP_SUM,0.43245331180456914,0.05473133115826226,0.02347489392853459,0.013596753698406776,0.09822446185025298,100
EXP-H108,primary,2,TEST_OOF,HSP,,0.515810675418738,0.11912730075258203,0.04427817333515783,0.023730418540492303,0.18859573330156731,100
EXP-H108,primary,2,TEST_OOF,HSP_FEATURE,HSP_MAX,0.515810675418738,0.06413112943938291,0.04257660967261261,-0.025283609904664876,0.1368156649502841,100
EXP-H108,primary,2,TEST_OOF,HSP_FEATURE,HSP_MEAN,0.515810675418738,0.0008258035278321102,0.010896143370522434,-0.018061238785945913,0.019733172723018794,100
EXP-H108,primary,2,TEST_OOF,HSP_FEATURE,HSP_SUM,0.515810675418738,0.06993545594880082,0.03421364792789564,-0.0017840335499157193,0.1356545354380752,100
EXP-H108,primary,3,TEST_OOF,HSP,,0.4660798485279083,0.07735320006608966,0.05654432289511113,-0.030464312094449927,0.18267759798169136,100
EXP-H108,primary,3,TEST_OOF,HSP_FEATURE,HSP_MAX,0.4660798485279083,0.01796865878105168,0.03983549019385828,-0.058912523269653294,0.09390685540437706,100
EXP-H108,primary,3,TEST_OOF,HSP_FEATURE,HSP_MEAN,0.4660798485279083,-0.0008138634109497056,0.0045270006771896965,-0.010333115607500077,0.006868131911754625,100
EXP-H108,primary,3,TEST_OOF,HSP_FEATURE,HSP_SUM,0.4660798485279083,0.0064891202569007855,0.023609383048452615,-0.04623405083417889,0.04902872279286384,100
EXP-H108,primary,4,TEST_OOF,HSP,,0.5075067822933197,0.18795188358306883,0.056290004572998265,0.06335907025337217,0.2759970783889293,100
EXP-H108,primary,4,TEST_OOF,HSP_FEATURE,HSP_MAX,0.5075067822933197,0.0834516743993759,0.05046886815208366,-0.029172891205549265,0.17164882347583765,100
EXP-H108,primary,4,TEST_OOF,HSP_FEATURE,HSP_MEAN,0.5075067822933197,0.01275076299905777,0.013853880218551332,-0.014127568900585174,0.03518356829881668,100
EXP-H108,primary,4,TEST_OOF,HSP_FEATURE,HSP_SUM,0.5075067822933197,0.0933637373447418,0.04355139736572558,0.01555222655534747,0.18190316700339318,100
EXP-H108,shadow,0,TEST_OOF,HSP,,0.4265537865161896,0.06188998421669,0.033971905039816286,0.00046718695163721084,0.12278603864908208,100
EXP-H108,shadow,0,TEST_OOF,HSP_FEATURE,HSP_MAX,0.4265537865161896,0.06253215257167813,0.030594585673607424,0.011337642598152202,0.12594987326264376,100
EXP-H108,shadow,0,TEST_OOF,HSP_FEATURE,HSP_MEAN,0.4265537865161896,0.00025155872106552124,0.0035568380948196657,-0.005154114961624145,0.007150200754404064,100
EXP-H108,shadow,0,TEST_OOF,HSP_FEATURE,HSP_SUM,0.4265537865161896,0.007941113028526254,0.025546770728974235,-0.04070364271402363,0.053473462128639106,100
EXP-H108,shadow,1,TEST_OOF,HSP,,0.3849653255578243,0.17478705840833247,0.04126987475728026,0.08288635483366058,0.23482813294728577,100
EXP-H108,shadow,1,TEST_OOF,HSP_FEATURE,HSP_MAX,0.3849653255578243,0.11277604645931354,0.04419145006827995,0.013618512985923039,0.16979182196530404,100
EXP-H108,shadow,1,TEST_OOF,HSP_FEATURE,HSP_MEAN,0.3849653255578243,0.006372535673199242,0.005804486018584576,-0.004210635994419935,0.017506686817515934,100
EXP-H108,shadow,1,TEST_OOF,HSP_FEATURE,HSP_SUM,0.3849653255578243,0.03125449015761858,0.024935070710491232,-0.02248750225413939,0.07477891152121796,100
EXP-H108,shadow,2,TEST_OOF,HSP,,0.5116575510501862,0.004775375249385795,0.023547034447279572,-0.04128291123509414,0.04763326725959772,100
EXP-H108,shadow,2,TEST_OOF,HSP_FEATURE,HSP_MAX,0.5116575510501862,-0.008428452112674758,0.02524392683180134,-0.06315795061588293,0.03669655742645256,100
EXP-H108,shadow,2,TEST_OOF,HSP_FEATURE,HSP_MEAN,0.5116575510501862,-0.004727815582752274,0.009618703335901884,-0.02422559112310415,0.011849855357408456,100
EXP-H108,shadow,2,TEST_OOF,HSP_FEATURE,HSP_SUM,0.5116575510501862,0.03275024813890453,0.02733302514556556,-0.013860993856191698,0.08473550334572791,100
EXP-H108,shadow,3,TEST_OOF,HSP,,0.4457097792625428,0.15804491891145708,0.060459849459298554,0.03333826729655267,0.2609447404384613,100
EXP-H108,shadow,3,TEST_OOF,HSP_FEATURE,HSP_MAX,0.4457097792625428,0.08345800038576127,0.041749374919093966,0.0045507678568363725,0.150109012669325,100
EXP-H108,shadow,3,TEST_OOF,HSP_FEATURE,HSP_MEAN,0.4457097792625428,0.04053836563110351,0.01638755437022737,0.012433693134784702,0.07119415580630298,100
EXP-H108,shadow,3,TEST_OOF,HSP_FEATURE,HSP_SUM,0.4457097792625428,0.02762603092193606,0.042358760098583643,-0.044822946023941095,0.1156311620414256,100
EXP-H108,shadow,4,TEST_OOF,HSP,,0.498531467553341,0.12367108528137205,0.03887299599040142,0.03733945999145505,0.1887932740644975,100
EXP-H108,shadow,4,TEST_OOF,HSP_FEATURE,HSP_MAX,0.498531467553341,0.04538267136313695,0.02809328248562945,-0.007126002375284887,0.08951966733643506,100
EXP-H108,shadow,4,TEST_OOF,HSP_FEATURE,HSP_MEAN,0.498531467553341,-0.0023594301397150065,0.0029778328785698073,-0.007728554263259403,0.0026987595991654705,100
EXP-H108,shadow,4,TEST_OOF,HSP_FEATURE,HSP_SUM,0.498531467553341,0.06474936695214471,0.02266343349821691,0.029407465322089894,0.11209744486375282,100
EXP-H109,primary,0,TEST_OOF,SURFACE,,0.488274830341339,0.14208852126836782,0.06686248698718766,-0.010829075407981786,0.2745483399510383,100
EXP-H109,primary,0,TEST_OOF,HSP,,0.488274830341339,0.07541624044418335,0.03543577707157425,0.013197346377372757,0.147556526607275,100
EXP-H109,primary,0,TEST_OOF,SURFACE_PLUS_HSP,,0.488274830341339,0.22846428990602496,0.06198738348279257,0.12323939469456674,0.34701610323190685,100
EXP-H109,primary,1,TEST_OOF,SURFACE,,0.404032045768969,0.15063663326379015,0.03418703214098862,0.09070557356169719,0.21575890827756938,100
EXP-H109,primary,1,TEST_OOF,HSP,,0.404032045768969,0.05657246302980364,0.02443229608712048,0.0034148878964510593,0.09805899789983573,100
EXP-H109,primary,1,TEST_OOF,SURFACE_PLUS_HSP,,0.404032045768969,0.26340523258556003,0.06056324472726962,0.14548221937815342,0.3567112216949461,100
EXP-H109,primary,2,TEST_OOF,SURFACE,,0.4901665795066139,0.0934348902430679,0.04355805573707172,0.003704259196194758,0.16028162364959722,100
EXP-H109,primary,2,TEST_OOF,HSP,,0.4901665795066139,0.042168812877770544,0.024886917641518715,-0.005926433765527008,0.08896056727785032,100
EXP-H109,primary,2,TEST_OOF,SURFACE_PLUS_HSP,,0.4901665795066139,0.16858672759778576,0.04378316226578382,0.08488106144991793,0.2392116701704082,100
EXP-H109,primary,3,TEST_OOF,SURFACE,,0.4326588909626007,0.1161546805524826,0.043117850508294225,0.0306906188428403,0.1828489202320575,100
EXP-H109,primary,3,TEST_OOF,HSP,,0.4326588909626007,0.008905440785884833,0.01286205320820898,-0.014641614961624144,0.03486511200070378,100
EXP-H109,primary,3,TEST_OOF,SURFACE_PLUS_HSP,,0.4326588909626007,0.15021503455638885,0.04881474987612045,0.05914953709840775,0.2374135491967201,100
EXP-H109,primary,4,TEST_OOF,SURFACE,,0.48613476109504694,0.19639713417053223,0.06859801225913742,0.059657700687646906,0.3105730972707271,100
EXP-H109,primary,4,TEST_OOF,HSP,,0.48613476109504694,0.03839000910520552,0.02183231788927328,-0.0042058129191398595,0.07914769188165656,100
EXP-H109,primary,4,TEST_OOF,SURFACE_PLUS_HSP,,0.48613476109504694,0.25773374469041826,0.08179141581754672,0.08323458640575412,0.4159857022821903,100
EXP-H109,shadow,0,TEST_OOF,SURFACE,,0.45559264874458305,0.09860522931814197,0.0635925471108517,-0.0425020020902157,0.2117424651980399,100
EXP-H109,shadow,0,TEST_OOF,HSP,,0.45559264874458305,0.016976551690101566,0.025042120465515186,-0.02648419963717467,0.06768536769151677,100
EXP-H109,shadow,0,TEST_OOF,SURFACE_PLUS_HSP,,0.45559264874458305,0.1596592252516747,0.06391283434723963,0.02712636501193057,0.26737108374834045,100
EXP-H109,shadow,1,TEST_OOF,SURFACE,,0.4303128285263523,0.10367804661375102,0.023886961427720357,0.05290942643483481,0.14438458239815444,100
EXP-H109,shadow,1,TEST_OOF,HSP,,0.4303128285263523,0.021422385926680124,0.00691725636241583,0.004003529115156677,0.03357462602095168,100
EXP-H109,shadow,1,TEST_OOF,SURFACE_PLUS_HSP,,0.4303128285263523,0.13333177506880323,0.03279065756881098,0.06698519494027805,0.1840463465777309,100
EXP-H109,shadow,2,TEST_OOF,SURFACE,,0.50411878657341,0.06962519944190974,0.05092705828823974,-0.01290366545319566,0.16599401938915254,100
EXP-H109,shadow,2,TEST_OOF,HSP,,0.50411878657341,0.014027787692546785,0.01957974930532037,-0.023679330956935966,0.05183159177303307,100
EXP-H109,shadow,2,TEST_OOF,SURFACE_PLUS_HSP,,0.50411878657341,0.09259909236907954,0.051832705592771866,-0.032350049155950536,0.1875385378837584,100
EXP-H109,shadow,3,TEST_OOF,SURFACE,,0.4547932486534119,0.14195033271789553,0.06113747697365881,0.030480164331197684,0.2458742075383663,100
EXP-H109,shadow,3,TEST_OOF,HSP,,0.4547932486534119,0.06797784226417546,0.036055070963806814,-0.0021801026105880464,0.15025544541478156,100
EXP-H109,shadow,3,TEST_OOF,SURFACE_PLUS_HSP,,0.4547932486534119,0.2779452109980583,0.06508791514463357,0.1524716580271721,0.3918355851411819,100
EXP-H109,shadow,4,TEST_OOF,SURFACE,,0.4278839962121212,0.1393813805320046,0.040285254955553726,0.05418312293543952,0.2104077744628442,100
EXP-H109,shadow,4,TEST_OOF,HSP,,0.4278839962121212,0.060687044638431394,0.026437628848694366,0.013634747360691875,0.110626518943093,100
EXP-H109,shadow,4,TEST_OOF,SURFACE_PLUS_HSP,,0.4278839962121212,0.21715333577011567,0.050373492052804975,0.12296488694855658,0.3065654962539673,100
EXP-H110,primary,0,TEST_OOF,HSP,,0.40550159668922414,0.0728199421739579,0.03910500928810081,-0.0030796166658400535,0.14327325029969218,100
EXP-H110,primary,0,TEST_OOF,HSP_FEATURE,HSP_MAX,0.40550159668922414,0.012182804050445617,0.02532218486389453,-0.03602026516199104,0.05544201171994217,100
EXP-H110,primary,0,TEST_OOF,HSP_FEATURE,HSP_MEAN,0.40550159668922414,0.006359176683425878,0.008740172340793887,-0.010021550536155721,0.019924177438020663,100
EXP-H110,primary,0,TEST_OOF,HSP_FEATURE,HSP_SUM,0.40550159668922414,0.03506272746324544,0.025750706597631772,-0.015106833332776974,0.08643504106402403,100
EXP-H110,primary,1,TEST_OOF,HSP,,0.4348701918630889,0.13077147959160076,0.02782308668926547,0.07701523136948088,0.17994054523814793,100
EXP-H110,primary,1,TEST_OOF,HSP_FEATURE,HSP_MAX,0.4348701918630889,0.05112788645195237,0.017538302720813723,0.018120622571309405,0.0793322822628599,100
EXP-H110,primary,1,TEST_OOF,HSP_FEATURE,HSP_MEAN,0.4348701918630889,0.006227204490430407,0.0059344376988184795,-0.0034506620464903035,0.01680887110161054,100
EXP-H110,primary,1,TEST_OOF,HSP_FEATURE,HSP_SUM,0.4348701918630889,0.056167557169596316,0.016251388521611475,0.02470289603146636,0.08631499911799569,100
EXP-H110,primary,2,TEST_OOF,HSP,,0.59059122282086,0.08926406348488541,0.045941549356241895,0.0005520918412641228,0.18222335882475874,100
EXP-H110,primary,2,TEST_OOF,HSP_FEATURE,HSP_MAX,0.59059122282086,0.05851176346749961,0.030269612235278905,-0.004776185532772272,0.10429424593954358,100
EXP-H110,primary,2,TEST_OOF,HSP_FEATURE,HSP_MEAN,0.59059122282086,0.03067085746302741,0.02300629618797192,-0.016337998690749745,0.07179912292596059,100
EXP-H110,primary,2,TEST_OOF,HSP_FEATURE,HSP_SUM,0.59059122282086,0.05885992237669038,0.04303811941528316,-0.02996027671351587,0.14000240805654807,100
EXP-H110,primary,3,TEST_OOF,HSP,,0.40210304903984073,0.06938682923555371,0.028432483177419903,0.021857779878377923,0.14188409148454662,100
EXP-H110,primary,3,TEST_OOF,HSP_FEATURE,HSP_MAX,0.40210304903984073,0.02800548458576203,0.018961250743931127,-0.008730225521326023,0.058039593225717535,100
EXP-H110,primary,3,TEST_OOF,HSP_FEATURE,HSP_MEAN,0.40210304903984073,0.003000663979053525,0.005265794326710199,-0.007324631303548768,0.013327700108289755,100
EXP-H110,primary,3,TEST_OOF,HSP_FEATURE,HSP_SUM,0.40210304903984073,0.036844299015998803,0.01753256684554711,-4.332885742187008e-05,0.07145911171436303,100
EXP-H110,primary,4,TEST_OOF,HSP,,0.4603421640396118,0.09701441082477567,0.048873384383334315,-3.7891036272071684e-05,0.18279641324281684,100
EXP-H110,primary,4,TEST_OOF,HSP_FEATURE,HSP_MAX,0.4603421640396118,0.040198042840957605,0.027421289286112274,-0.0043159486770630055,0.09745104207396497,100
EXP-H110,primary,4,TEST_OOF,HSP_FEATURE,HSP_MEAN,0.4603421640396118,-0.008693643341064459,0.004776375988297371,-0.018592005223035814,0.00012210067510604403,100
EXP-H110,primary,4,TEST_OOF,HSP_FEATURE,HSP_SUM,0.4603421640396118,0.0315132506251335,0.03154719967317176,-0.02312643802165985,0.0895426334440708,100
EXP-H110,shadow,0,TEST_OOF,HSP,,0.5537746965885162,-0.03378206647634508,0.044451490927230206,-0.10974759159088138,0.04839338406324378,100
EXP-H110,shadow,0,TEST_OOF,HSP_FEATURE,HSP_MAX,0.5537746965885162,-0.0020183799195289754,0.021681741493758025,-0.03879592431187635,0.03842240005135525,100
EXP-H110,shadow,0,TEST_OOF,HSP_FEATURE,HSP_MEAN,0.5537746965885162,-0.0034787316727638573,0.005092529532626576,-0.013229476428031947,0.006314544832706416,100
EXP-H110,shadow,0,TEST_OOF,HSP_FEATURE,HSP_SUM,0.5537746965885162,-0.044925355858802855,0.03362231367331902,-0.1071869075953961,0.026530335998535055,100
EXP-H110,shadow,1,TEST_OOF,HSP,,0.38542732076933883,0.15214852214697636,0.044094375084955464,0.05971445237362022,0.21638973079450197,100
EXP-H110,shadow,1,TEST_OOF,HSP_FEATURE,HSP_MAX,0.38542732076933883,0.11871899046926783,0.04343486585553436,0.03954414379813452,0.18795382552291406,100
EXP-H110,shadow,1,TEST_OOF,HSP_FEATURE,HSP_MEAN,0.38542732076933883,0.007272962674227616,0.011995252252808378,-0.016870058493180715,0.031079386942314345,100
EXP-H110,shadow,1,TEST_OOF,HSP_FEATURE,HSP_SUM,0.38542732076933883,0.05090575819304494,0.025878052874507233,-0.004834460599494726,0.09767275662277677,100
EXP-H110,shadow,2,TEST_OOF,HSP,,0.5135171806812286,0.02870817476510997,0.026351950360576495,-0.016038922142982505,0.07561229554414742,100
EXP-H110,shadow,2,TEST_OOF,HSP_FEATURE,HSP_MAX,0.5135171806812286,0.006264126405715911,0.01698137911935113,-0.025933220541477252,0.036397797000408086,100
EXP-H110,shadow,2,TEST_OOF,HSP_FEATURE,HSP_MEAN,0.5135171806812286,0.007459226131439234,0.006996776665768863,-0.004464050889015181,0.022162389904260664,100
EXP-H110,shadow,2,TEST_OOF,HSP_FEATURE,HSP_SUM,0.5135171806812286,0.017549843380451177,0.01518380795986242,-0.010131659746170047,0.04688793044090268,100
EXP-H110,shadow,3,TEST_OOF,HSP,,0.43240502834320077,0.07780727106571197,0.03739431211103463,0.004971899020671831,0.15467131570577616,100
EXP-H110,shadow,3,TEST_OOF,HSP_FEATURE,HSP_MAX,0.43240502834320077,0.03875521128416068,0.024429046791271804,-0.00884283146262162,0.0821810856938362,100
EXP-H110,shadow,3,TEST_OOF,HSP_FEATURE,HSP_MEAN,0.43240502834320077,-0.0527698503899574,0.01932103255203487,-0.08993931477069851,-0.01222060757875444,100
EXP-H110,shadow,3,TEST_OOF,HSP_FEATURE,HSP_SUM,0.43240502834320077,0.04363196949005129,0.03545321709634755,-0.016843300014734164,0.10922622628808011,100
EXP-H110,shadow,4,TEST_OOF,HSP,,0.46918481121641215,0.1014324567737001,0.04129084626711508,0.012337892561247803,0.1682596946889703,100
EXP-H110,shadow,4,TEST_OOF,HSP_FEATURE,HSP_MAX,0.46918481121641215,0.04535762691151006,0.033041286370832854,-0.01989091204440961,0.10211445841355746,100
EXP-H110,shadow,4,TEST_OOF,HSP_FEATURE,HSP_MEAN,0.46918481121641215,0.006179070039228945,0.0036338910731528655,-1.6011613788047236e-05,0.012318791765155214,100
EXP-H110,shadow,4,TEST_OOF,HSP_FEATURE,HSP_SUM,0.46918481121641215,0.029857325254498045,0.023107450028969936,-0.0171144068746856,0.07353386817122941,100
EXP-H111,primary,0,TEST_OOF,SURFACE,,0.39060583972930896,0.16930819437265401,0.052670634437309787,0.052597678321600005,0.2631961551487445,100
EXP-H111,primary,0,TEST_OOF,HSP,,0.39060583972930896,0.051628655152320936,0.03839250240625429,-0.027732207095622907,0.12010926980376245,100
EXP-H111,primary,0,TEST_OOF,SURFACE_PLUS_HSP,,0.39060583972930896,0.2237207515525818,0.05482939836073219,0.10996252005100259,0.325081367468834,100
EXP-H111,primary,1,TEST_OOF,SURFACE,,0.41644406636556,0.1334560768058082,0.031001676753415166,0.07234120793776058,0.18391196076942196,100
EXP-H111,primary,1,TEST_OOF,HSP,,0.41644406636556,0.03660503176371248,0.015800152927755953,0.006791034715825781,0.06626438202135478,100
EXP-H111,primary,1,TEST_OOF,SURFACE_PLUS_HSP,,0.41644406636556,0.21110694642269234,0.047359122213552284,0.11446660194396963,0.2865269694703996,100
EXP-H111,primary,2,TEST_OOF,SURFACE,,0.5365984573364257,0.061631139986442776,0.04237995268902233,-0.023373440551757857,0.12832199956142548,100
EXP-H111,primary,2,TEST_OOF,HSP,,0.5365984573364257,0.03448413073221835,0.024739104284548397,-0.013398473398613336,0.07769316409139904,100
EXP-H111,primary,2,TEST_OOF,SURFACE_PLUS_HSP,,0.5365984573364257,0.1436604928635106,0.04396002643888536,0.05420722589203812,0.21891755457213422,100
EXP-H111,primary,3,TEST_OOF,SURFACE,,0.4261404078006744,0.09541214752197263,0.03072781787187304,0.032372334182262465,0.14175997935533524,100
EXP-H111,primary,3,TEST_OOF,HSP,,0.4261404078006744,0.010351503751277882,0.006516269474249758,-0.0010429606854916367,0.023587136614322577,100
EXP-H111,primary,3,TEST_OOF,SURFACE_PLUS_HSP,,0.4261404078006744,0.11756573809146882,0.03567085731533433,0.04555547091960907,0.17924213507771486,100
EXP-H111,primary,4,TEST_OOF,SURFACE,,0.5474933419227599,0.048688219263553684,0.05473281836973232,-0.0731423846721649,0.12937672507166864,100
EXP-H111,primary,4,TEST_OOF,HSP,,0.5474933419227599,0.011875662267208164,0.02573367708469314,-0.03196405270099634,0.05842895383834845,100
EXP-H111,primary,4,TEST_OOF,SURFACE_PLUS_HSP,,0.5474933419227599,0.12327699954509741,0.0649245071859311,0.004626891237497394,0.2525388920247555,100
EXP-H111,shadow,0,TEST_OOF,SURFACE,,0.5156737258434295,0.06508047559261324,0.05903803485540301,-0.0699382672905922,0.15479753976464275,100
EXP-H111,shadow,0,TEST_OOF,HSP,,0.5156737258434295,-0.022779627468585976,0.014921411491622452,-0.05002438455224041,0.006660269063711142,100
EXP-H111,shadow,0,TEST_OOF,SURFACE_PLUS_HSP,,0.5156737258434295,0.10105058648109438,0.06422874174972626,-0.036230148720741207,0.20451510949134818,100
EXP-H111,shadow,1,TEST_OOF,SURFACE,,0.4505323379978988,0.07870599861145013,0.0196797551550892,0.04087061182079889,0.11416176074634901,100
