scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.01,0.0001,15,105,0.0098807879715968,0.5241870646621241,45,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H233_run/checkpoints/primary_k0_lr1e-02_seed101.pt,88eb12ece5459e70,101
primary,1,0.001,1e-05,9,54,0.0009960967771506667,0.52092436541933,39,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H233_run/checkpoints/primary_k1_lr1e-03_seed101.pt,88eb12ece5459e70,101
primary,2,0.001,1e-05,33,231,0.0009387718066217125,0.37010053563117973,63,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H233_run/checkpoints/primary_k2_lr1e-03_seed101.pt,88eb12ece5459e70,101
primary,3,0.001,1e-05,11,77,0.0009939057285945933,0.5193329222202301,41,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H233_run/checkpoints/primary_k3_lr1e-03_seed101.pt,88eb12ece5459e70,101
primary,4,0.001,1e-05,32,224,0.0009424639868939033,0.4101336414813995,62,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H233_run/checkpoints/primary_k4_lr1e-03_seed101.pt,88eb12ece5459e70,101
shadow,0,0.001,1e-05,53,371,0.0008438508174347009,0.4409551146536162,83,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H233_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,88eb12ece5459e70,101
shadow,1,0.001,1e-05,36,252,0.0009270568813552756,0.4774868690967559,66,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H233_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,88eb12ece5459e70,101
shadow,2,0.001,1e-05,11,77,0.0009939057285945933,0.512641325235367,41,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H233_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,88eb12ece5459e70,101
shadow,3,0.001,1e-05,46,322,0.0008814009529720154,0.44958025013316755,76,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H233_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,88eb12ece5459e70,101
shadow,4,0.001,1e-05,19,133,0.0009803453744100868,0.45489207983016966,49,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H233_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,88eb12ece5459e70,101
