scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed,config_hash,fusion_bundle_id
primary,0,0.01,0.0001,14,98,0.00989715291257774,0.5184351892182322,44,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H344_run/checkpoints/primary_k0_lr1e-02_seed101.pt,fc7c8d55846aaf97,101,28b12916dfef24f53f71f2f2100a0970c655fbd528b04535df718cd523011247,ARO_ONLY35
primary,1,0.001,1e-05,3,18,0.0009997557473810372,0.5226058959960938,33,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H344_run/checkpoints/primary_k1_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,28b12916dfef24f53f71f2f2100a0970c655fbd528b04535df718cd523011247,ARO_ONLY35
primary,2,0.0001,1.0000000000000002e-06,98,686,5.283176931012731e-05,0.3548281788825989,128,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H344_run/checkpoints/primary_k2_lr1e-04_seed101.pt,fc7c8d55846aaf97,101,28b12916dfef24f53f71f2f2100a0970c655fbd528b04535df718cd523011247,ARO_ONLY35
primary,3,0.001,1e-05,13,91,0.000991232189110701,0.4915725290775299,43,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H344_run/checkpoints/primary_k3_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,28b12916dfef24f53f71f2f2100a0970c655fbd528b04535df718cd523011247,ARO_ONLY35
primary,4,0.01,0.0001,21,147,0.009757729755661011,0.42129001021385193,51,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H344_run/checkpoints/primary_k4_lr1e-02_seed101.pt,fc7c8d55846aaf97,101,28b12916dfef24f53f71f2f2100a0970c655fbd528b04535df718cd523011247,ARO_ONLY35
shadow,0,0.001,1e-05,11,77,0.0009939057285945933,0.43067978367660986,41,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H344_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,28b12916dfef24f53f71f2f2100a0970c655fbd528b04535df718cd523011247,ARO_ONLY35
shadow,1,0.0001,1.0000000000000002e-06,33,231,9.387718066217124e-05,0.45638591051101685,63,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H344_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,fc7c8d55846aaf97,101,28b12916dfef24f53f71f2f2100a0970c655fbd528b04535df718cd523011247,ARO_ONLY35
shadow,2,0.0001,1.0000000000000002e-06,19,133,9.803453744100869e-05,0.4838687479496002,49,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H344_run/checkpoints/shadow_k2_lr1e-04_seed101.pt,fc7c8d55846aaf97,101,28b12916dfef24f53f71f2f2100a0970c655fbd528b04535df718cd523011247,ARO_ONLY35
shadow,3,0.001,1e-05,34,238,0.0009349725996469047,0.4261835271661932,64,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H344_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,28b12916dfef24f53f71f2f2100a0970c655fbd528b04535df718cd523011247,ARO_ONLY35
shadow,4,0.001,1e-05,6,42,0.0009984740801978985,0.40570077300071716,36,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H344_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,fc7c8d55846aaf97,101,28b12916dfef24f53f71f2f2100a0970c655fbd528b04535df718cd523011247,ARO_ONLY35
