scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.001,1e-05,23,161,0.0009707359806323416,2.7405434810754024,53,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T169_run/checkpoints/primary_k0_lr1e-03_seed101.pt,d65503c22c382305,101
primary,1,0.001,1e-05,14,84,0.0009897152912577741,3.255788629705256,44,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T169_run/checkpoints/primary_k1_lr1e-03_seed101.pt,d65503c22c382305,101
primary,2,0.0001,1.0000000000000002e-06,69,483,7.43468068680349e-05,3.2062904834747314,99,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T169_run/checkpoints/primary_k2_lr1e-04_seed101.pt,d65503c22c382305,101
primary,3,0.0001,1.0000000000000002e-06,73,511,7.15760749324711e-05,2.71243953704834,103,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T169_run/checkpoints/primary_k3_lr1e-04_seed101.pt,d65503c22c382305,101
primary,4,0.001,1e-05,20,140,0.0009781175423251734,3.0768179893493652,50,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T169_run/checkpoints/primary_k4_lr1e-03_seed101.pt,d65503c22c382305,101
shadow,0,0.0001,1.0000000000000002e-06,71,497,7.297252973710757e-05,2.6567195545543325,101,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T169_run/checkpoints/shadow_k0_lr1e-04_seed101.pt,d65503c22c382305,101
shadow,1,0.01,0.0001,12,84,0.00992629116446613,3.437502145767212,42,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T169_run/checkpoints/shadow_k1_lr1e-02_seed101.pt,d65503c22c382305,101
shadow,2,0.0001,1.0000000000000002e-06,65,455,7.702342635146033e-05,3.0811960697174072,95,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T169_run/checkpoints/shadow_k2_lr1e-04_seed101.pt,d65503c22c382305,101
shadow,3,0.0001,1.0000000000000002e-06,70,490,7.366252580589839e-05,3.410640832149621,100,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T169_run/checkpoints/shadow_k3_lr1e-04_seed101.pt,d65503c22c382305,101
shadow,4,0.001,1e-05,19,133,0.0009803453744100868,2.9258508682250977,49,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T169_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,d65503c22c382305,101
