scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed,config_hash,fusion_bundle_id
primary,0,0.001,1e-05,18,126,0.00098245592213661,0.41467996077104047,48,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H139_run/checkpoints/primary_k0_lr1e-03_seed101.pt,17ab2e3713f3c76b,101,938cc7d771a04f06d5ea37129fa7becc521767c866f3e0c63efdfb060d9bc61b,F1_SURFACE
primary,1,0.0001,1.0000000000000002e-06,25,150,9.652393605146844e-05,0.4403346668590199,55,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H139_run/checkpoints/primary_k1_lr1e-04_seed101.pt,17ab2e3713f3c76b,101,938cc7d771a04f06d5ea37129fa7becc521767c866f3e0c63efdfb060d9bc61b,F1_SURFACE
primary,2,0.001,1e-05,18,126,0.00098245592213661,0.3335376977920532,48,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H139_run/checkpoints/primary_k2_lr1e-03_seed101.pt,17ab2e3713f3c76b,101,938cc7d771a04f06d5ea37129fa7becc521767c866f3e0c63efdfb060d9bc61b,F1_SURFACE
primary,3,1e-05,1.0000000000000001e-07,158,1106,1.1868694836752686e-06,0.48634785413742065,188,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H139_run/checkpoints/primary_k3_lr1e-05_seed101.pt,17ab2e3713f3c76b,101,938cc7d771a04f06d5ea37129fa7becc521767c866f3e0c63efdfb060d9bc61b,F1_SURFACE
primary,4,0.001,1e-05,5,35,0.0009990232305719944,0.4146510660648346,35,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H139_run/checkpoints/primary_k4_lr1e-03_seed101.pt,17ab2e3713f3c76b,101,938cc7d771a04f06d5ea37129fa7becc521767c866f3e0c63efdfb060d9bc61b,F1_SURFACE
shadow,0,0.01,0.0001,2,14,0.00999938933078422,0.42929996143687854,32,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H139_run/checkpoints/shadow_k0_lr1e-02_seed101.pt,17ab2e3713f3c76b,101,938cc7d771a04f06d5ea37129fa7becc521767c866f3e0c63efdfb060d9bc61b,F1_SURFACE
shadow,1,0.0001,1.0000000000000002e-06,15,105,9.8807879715968e-05,0.47319212555885315,45,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H139_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,17ab2e3713f3c76b,101,938cc7d771a04f06d5ea37129fa7becc521767c866f3e0c63efdfb060d9bc61b,F1_SURFACE
shadow,2,0.0001,1.0000000000000002e-06,44,308,8.913130516324733e-05,0.4188403785228729,74,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H139_run/checkpoints/shadow_k2_lr1e-04_seed101.pt,17ab2e3713f3c76b,101,938cc7d771a04f06d5ea37129fa7becc521767c866f3e0c63efdfb060d9bc61b,F1_SURFACE
shadow,3,0.0001,1.0000000000000002e-06,75,525,7.015882058642164e-05,0.35613354769620026,105,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H139_run/checkpoints/shadow_k3_lr1e-04_seed101.pt,17ab2e3713f3c76b,101,938cc7d771a04f06d5ea37129fa7becc521767c866f3e0c63efdfb060d9bc61b,F1_SURFACE
shadow,4,0.001,1e-05,3,21,0.0009997557473810372,0.40917328000068665,33,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H139_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,17ab2e3713f3c76b,101,938cc7d771a04f06d5ea37129fa7becc521767c866f3e0c63efdfb060d9bc61b,F1_SURFACE
