scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed,config_hash,fusion_bundle_id
primary,0,0.001,1e-05,5,35,0.0009990232305719944,0.5254533652103308,35,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H125_run/checkpoints/primary_k0_lr1e-03_seed101.pt,5a3c6a46d7b0149e,101,8121baa9da177246ad9410a3090adeb5a22bfd0dcf2b721fd0024a5527dbbe44,FS_HIC_SOURCE_SAP24_SCM24
primary,1,0.0001,1.0000000000000002e-06,64,384,7.767662949090753e-05,0.5104849555275657,94,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H125_run/checkpoints/primary_k1_lr1e-04_seed101.pt,5a3c6a46d7b0149e,101,8121baa9da177246ad9410a3090adeb5a22bfd0dcf2b721fd0024a5527dbbe44,FS_HIC_SOURCE_SAP24_SCM24
primary,2,0.001,1e-05,36,252,0.0009270568813552756,0.34412238001823425,66,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H125_run/checkpoints/primary_k2_lr1e-03_seed101.pt,5a3c6a46d7b0149e,101,8121baa9da177246ad9410a3090adeb5a22bfd0dcf2b721fd0024a5527dbbe44,FS_HIC_SOURCE_SAP24_SCM24
primary,3,0.001,1e-05,26,182,0.000962320368593087,0.5233783423900604,56,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H125_run/checkpoints/primary_k3_lr1e-03_seed101.pt,5a3c6a46d7b0149e,101,8121baa9da177246ad9410a3090adeb5a22bfd0dcf2b721fd0024a5527dbbe44,FS_HIC_SOURCE_SAP24_SCM24
primary,4,0.01,0.0001,21,147,0.009757729755661011,0.4202973544597626,51,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H125_run/checkpoints/primary_k4_lr1e-02_seed101.pt,5a3c6a46d7b0149e,101,8121baa9da177246ad9410a3090adeb5a22bfd0dcf2b721fd0024a5527dbbe44,FS_HIC_SOURCE_SAP24_SCM24
shadow,0,0.0001,1.0000000000000002e-06,42,294,9.0084390595111e-05,0.5143656586155747,72,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H125_run/checkpoints/shadow_k0_lr1e-04_seed101.pt,5a3c6a46d7b0149e,101,8121baa9da177246ad9410a3090adeb5a22bfd0dcf2b721fd0024a5527dbbe44,FS_HIC_SOURCE_SAP24_SCM24
shadow,1,0.001,1e-05,30,210,0.0009495236500015047,0.4274389445781708,60,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H125_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,5a3c6a46d7b0149e,101,8121baa9da177246ad9410a3090adeb5a22bfd0dcf2b721fd0024a5527dbbe44,FS_HIC_SOURCE_SAP24_SCM24
shadow,2,0.0001,1.0000000000000002e-06,61,427,7.959536998847744e-05,0.44145190715789795,91,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H125_run/checkpoints/shadow_k2_lr1e-04_seed101.pt,5a3c6a46d7b0149e,101,8121baa9da177246ad9410a3090adeb5a22bfd0dcf2b721fd0024a5527dbbe44,FS_HIC_SOURCE_SAP24_SCM24
shadow,3,0.0001,1.0000000000000002e-06,23,161,9.707359806323417e-05,0.5302969903656931,53,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H125_run/checkpoints/shadow_k3_lr1e-04_seed101.pt,5a3c6a46d7b0149e,101,8121baa9da177246ad9410a3090adeb5a22bfd0dcf2b721fd0024a5527dbbe44,FS_HIC_SOURCE_SAP24_SCM24
shadow,4,0.001,1e-05,23,161,0.0009707359806323416,0.38234803080558777,53,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H125_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,5a3c6a46d7b0149e,101,8121baa9da177246ad9410a3090adeb5a22bfd0dcf2b721fd0024a5527dbbe44,FS_HIC_SOURCE_SAP24_SCM24
