scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.001,1e-05,40,280,0.0009099841101253866,2.6474429043856533,70,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T181_run/checkpoints/primary_k0_lr1e-03_seed101.pt,26990c40a5ae2e86,101
primary,1,0.001,1e-05,26,156,0.000962320368593087,3.3391792990944604,56,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T181_run/checkpoints/primary_k1_lr1e-03_seed101.pt,26990c40a5ae2e86,101
primary,2,0.001,1e-05,14,98,0.0009897152912577741,2.9948484897613525,44,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T181_run/checkpoints/primary_k2_lr1e-03_seed101.pt,26990c40a5ae2e86,101
primary,3,0.0001,1.0000000000000002e-06,23,161,9.707359806323417e-05,2.5200374126434326,53,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T181_run/checkpoints/primary_k3_lr1e-04_seed101.pt,26990c40a5ae2e86,101
primary,4,0.001,1e-05,49,343,0.0008658394705735987,3.1917662620544434,79,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T181_run/checkpoints/primary_k4_lr1e-03_seed101.pt,26990c40a5ae2e86,101
shadow,0,0.001,1e-05,15,105,0.00098807879715968,2.6989949544270835,45,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T181_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,26990c40a5ae2e86,101
shadow,1,0.001,1e-05,19,133,0.0009803453744100868,3.287842273712158,49,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T181_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,26990c40a5ae2e86,101
shadow,2,0.0001,1.0000000000000002e-06,69,483,7.43468068680349e-05,2.9529905319213867,99,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T181_run/checkpoints/shadow_k2_lr1e-04_seed101.pt,26990c40a5ae2e86,101
shadow,3,0.001,1e-05,23,161,0.0009707359806323416,3.3665505611535274,53,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T181_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,26990c40a5ae2e86,101
shadow,4,0.001,1e-05,46,322,0.0008814009529720154,2.673034906387329,76,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T181_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,26990c40a5ae2e86,101
