experiment_code,scheme,fold,seed,lr_candidate,epoch,optimizer_step,train_loss,val_loss,val_mae,learning_rate,best_val_mae_so_far,epochs_since_improvement,is_best,stopped_early
EXP-T073,primary,0,101,2.9999999999999997e-05,69,483,0.44510625515665325,0.4266245166460673,2.9718889178651753,2.222630511152572e-05,2.966261199026397,1,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,70,490,0.380389649953161,0.41029385725657147,2.991662921327533,2.2018947213908595e-05,2.966261199026397,2,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,71,497,0.534314717565264,0.39514416456222534,3.0213130604137075,2.1809857496093196e-05,2.966261199026397,3,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,72,504,0.5395199613911765,0.3836819926897685,3.0871309222597065,2.159908754783872e-05,2.966261199026397,4,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,73,511,0.4801078268459865,0.38516051570574444,3.042335279060133,2.1386689373476088e-05,2.966261199026397,5,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,74,518,0.3537574072127297,0.3996686041355133,2.9549602161754263,2.117271537907663e-05,2.9549602161754263,0,True,False
EXP-T073,primary,0,101,2.9999999999999997e-05,75,525,0.4064352214336395,0.3948284983634949,2.9491399129231772,2.0957218359521707e-05,2.9491399129231772,0,True,False
EXP-T073,primary,0,101,2.9999999999999997e-05,76,532,0.3787333484672542,0.3726556996504466,3.0431661894827178,2.074025148547635e-05,2.9491399129231772,1,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,77,539,0.4023545597280775,0.3665234794219335,3.0853976625384707,2.052186829027017e-05,2.9491399129231772,2,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,78,546,0.39867943099566866,0.3697316646575928,2.99150039210464,2.0302122656688855e-05,2.9491399129231772,3,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,79,553,0.3443509142047593,0.3651566654443741,2.9800417351000235,2.008106880367937e-05,2.9491399129231772,4,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,80,560,0.37605506128498484,0.36303673187891644,2.9675991173946494,1.985876127297224e-05,2.9491399129231772,5,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,81,567,0.38854060002735685,0.3562459647655487,3.016096172910748,1.963525491562421e-05,2.9491399129231772,6,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,82,574,0.4788134779248919,0.3599974513053894,2.965632351962003,1.941060487848456e-05,2.9491399129231772,7,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,83,581,0.3871700848851885,0.361552635828654,2.9475867531516333,1.918486659058844e-05,2.9475867531516333,0,True,False
EXP-T073,primary,0,101,2.9999999999999997e-05,84,588,0.33505780143397196,0.3589896311362584,2.9587314490116006,1.895809574948059e-05,2.9475867531516333,1,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,85,595,0.34277643862047363,0.358508179585139,2.959667783794981,1.8730348307472818e-05,2.9475867531516333,2,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,86,602,0.35267805946724756,0.3563508192698161,2.963546984123461,1.8501680457838582e-05,2.9475867531516333,3,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,87,609,0.43275995765413555,0.3519249161084493,2.96974228367661,1.827214862094814e-05,2.9475867531516333,4,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,88,616,0.3181516148781936,0.3474105844895045,2.9992939342151987,1.8041809430347688e-05,2.9475867531516333,5,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,89,623,0.5165911934205464,0.34525055189927417,2.9953398271040483,1.781071971878587e-05,2.9475867531516333,6,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,90,630,0.3541945197752544,0.3479939053455989,2.956268310546875,1.757893650419114e-05,2.9475867531516333,7,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,91,637,0.32431513762899805,0.3539041628440221,2.931637850674716,1.7346516975603463e-05,2.931637850674716,0,True,False
EXP-T073,primary,0,101,2.9999999999999997e-05,92,644,0.4869734176567623,0.3561547100543976,2.9226127393317944,1.711351847906374e-05,2.9226127393317944,0,True,False
EXP-T073,primary,0,101,2.9999999999999997e-05,93,651,0.38304511989865986,0.3481501986583074,2.9445440118963067,1.6879998503464565e-05,2.9226127393317944,1,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,94,658,0.31516498500215157,0.3418596436580022,2.961385322339607,1.664601466636568e-05,2.9226127393317944,2,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,95,665,0.3676450848579407,0.3438064306974411,2.9494561860055635,1.6411624699777716e-05,2.9226127393317944,3,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,96,672,0.354097343216251,0.3438415278991063,2.930291609330611,1.6176886435917676e-05,2.9226127393317944,4,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,97,679,0.5718580271516528,0.3418910652399063,2.9225609519264917,1.5941857792939702e-05,2.9225609519264917,0,True,False
EXP-T073,primary,0,101,2.9999999999999997e-05,98,686,0.3528264580028398,0.3383319824934006,2.930955597848603,1.570659676064464e-05,2.9225609519264917,1,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,99,693,0.48448569434029715,0.3360792150100072,2.9230071559096826,1.5471161386171925e-05,2.9225609519264917,2,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,100,700,0.38598051241465975,0.3313418577114741,2.9285310687440815,1.5235609759677311e-05,2.9225609519264917,3,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,101,707,0.3482512299503599,0.3288041700919469,2.9442943226207388,1.5e-05,2.9225609519264917,4,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,102,714,0.413497839655195,0.32866617540518445,2.95493779037938,1.4764390240322693e-05,2.9225609519264917,5,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,103,721,0.38997265696525574,0.3283408160010974,3.003743720777107,1.4528838613828076e-05,2.9225609519264917,6,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,104,728,0.45846123354775564,0.32781265676021576,3.0090401389382104,1.4293403239355362e-05,2.9225609519264917,7,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,105,735,0.3719435344849314,0.32663624982039136,3.009866425485322,1.40581422070603e-05,2.9225609519264917,8,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,106,742,0.38935538700648714,0.32748305797576904,2.93270527232777,1.382311356408233e-05,2.9225609519264917,9,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,107,749,0.35671947044985636,0.32757312556107837,2.9225893887606533,1.3588375300222289e-05,2.9225609519264917,10,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,108,756,0.31336019228079487,0.3254476959506671,2.9365497935901987,1.3353985333634325e-05,2.9225609519264917,11,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,109,763,0.4753598677260535,0.32501974950234097,2.9290325280391807,1.3120001496535441e-05,2.9225609519264917,12,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,110,770,0.5208633542060852,0.32712486137946445,2.895195238517992,1.2886481520936268e-05,2.895195238517992,0,True,False
EXP-T073,primary,0,101,2.9999999999999997e-05,111,777,0.3399926211152758,0.3240356097618739,2.899466543486624,1.2653483024396541e-05,2.895195238517992,1,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,112,784,0.5218612338815417,0.3195035482446353,2.931654265432647,1.242106349580886e-05,2.895195238517992,2,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,113,791,0.3567679689398834,0.3192602184911569,2.9801150235262783,1.2189280281214136e-05,2.895195238517992,3,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,114,798,0.42836215666362215,0.31801845381657284,2.9654508648496685,1.195819056965232e-05,2.895195238517992,4,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,115,805,0.35605883066143307,0.31608523925145465,2.907672304095644,1.1727851379051871e-05,2.895195238517992,5,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,116,812,0.4742860921791622,0.32000307490428287,2.854051532167377,1.1498319542161422e-05,2.854051532167377,0,True,False
EXP-T073,primary,0,101,2.9999999999999997e-05,117,819,0.5615580209663936,0.31691006819407147,2.861160047126539,1.1269651692527183e-05,2.854051532167377,1,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,118,826,0.3484570176473686,0.3150942623615265,2.8649245753432764,1.1041904250519413e-05,2.854051532167377,2,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,119,833,0.36954271899802343,0.31374866018692654,2.873171257250237,1.0815133409411567e-05,2.854051532167377,3,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,120,840,0.3140874566244228,0.3131190563241641,2.8777639215642754,1.0589395121515447e-05,2.854051532167377,4,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,121,847,0.4151811514581953,0.3128795896967252,2.893043055678859,1.0364745084375799e-05,2.854051532167377,5,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,122,854,0.3186846958207233,0.31249237557252246,2.9182612101236978,1.0141238727027763e-05,2.854051532167377,6,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,123,861,0.35105220121996744,0.3116475356121858,2.911383195356889,9.918931196320635e-06,2.854051532167377,7,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,124,868,0.5107158294745854,0.31311344852050144,2.879849520596591,9.69787734331115e-06,2.854051532167377,8,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,125,875,0.36547077127865385,0.31416723132133484,2.868217699455492,9.47813170972984e-06,2.854051532167377,9,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,126,882,0.3641301936336926,0.31284519533316296,2.9010099931196733,9.259748514523662e-06,2.854051532167377,10,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,127,889,0.3300429827400616,0.3122297562658787,2.9258462154504024,9.042781640478294e-06,2.854051532167377,11,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,128,896,0.3469219588275467,0.3116035771866639,2.9153985688180635,8.827284620923372e-06,2.854051532167377,12,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,129,903,0.33574338416968075,0.31069700171550113,2.9015008175011836,8.613310626523915e-06,2.854051532167377,13,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,130,910,0.3702497269426073,0.31048738956451416,2.8818604440400093,8.400912452161277e-06,2.854051532167377,14,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,131,917,0.34628004846828325,0.3093671848376592,2.8856037024295693,8.190142503906803e-06,2.854051532167377,15,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,132,924,0.32170596186603817,0.3078686123092969,2.8922824281634707,7.981052786091406e-06,2.854051532167377,16,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,133,931,0.3336056247353554,0.3068072547515233,2.8861211140950522,7.773694888474273e-06,2.854051532167377,17,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,134,938,0.34908175681318554,0.30714710305134457,2.8533614187529595,7.56811997351389e-06,2.8533614187529595,0,True,False
EXP-T073,primary,0,101,2.9999999999999997e-05,135,945,0.37377457533563885,0.3066557894150416,2.8504585497307056,7.364378763744434e-06,2.8504585497307056,0,True,False
EXP-T073,primary,0,101,2.9999999999999997e-05,136,952,0.5111011607306344,0.306191345055898,2.8514436664003315,7.162521529260771e-06,2.8504585497307056,1,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,137,959,0.5343825902257647,0.30519236127535504,2.86265263412938,6.96259807531505e-06,2.8504585497307056,2,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,138,966,0.3262570115870663,0.3045238455136617,2.882893417820786,6.7646577300280245e-06,2.8504585497307056,3,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,139,973,0.3393377369003637,0.30455214778582257,2.899861191258286,6.5687493322180425e-06,2.8504585497307056,4,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,140,980,0.4479564768927438,0.30435389652848244,2.898801398999763,6.374921219350825e-06,2.8504585497307056,5,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,141,987,0.3678575498717172,0.3043916883567969,2.8984044392903647,6.183221215612908e-06,2.8504585497307056,6,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,142,994,0.3822171986103058,0.3042091478904088,2.9009538130326704,5.993696620111744e-06,2.8504585497307056,7,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,143,1001,0.306068411895207,0.30387015640735626,2.8953080610795454,5.806394195205353e-06,2.8504585497307056,8,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,144,1008,0.4413566972528185,0.3039577106634776,2.872201630563447,5.621360154964424e-06,2.8504585497307056,9,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,145,1015,0.4131557707275663,0.3042483776807785,2.8563065962357954,5.438640153769656e-06,2.8504585497307056,10,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,146,1022,0.3620545778955732,0.3035627081990242,2.8685108531605112,5.258279275047249e-06,2.8504585497307056,11,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,147,1029,0.4689151112522398,0.30390728389223415,2.855431758996212,5.0803220201452265e-06,2.8504585497307056,12,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,148,1036,0.3295663253271154,0.30429066096742946,2.8476971712979404,4.904812297353401e-06,2.8476971712979404,0,True,False
EXP-T073,primary,0,101,2.9999999999999997e-05,149,1043,0.3286464288830757,0.304189033806324,2.851484356504498,4.731793411069671e-06,2.8476971712979404,1,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,150,1050,0.32904007924454554,0.3036431632936001,2.863007747765743,4.5613080511152875e-06,2.8476971712979404,2,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,151,1057,0.33104572391935755,0.30351588254173595,2.895431980942235,4.39339828220179e-06,2.8476971712979404,3,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,152,1064,0.33303833156365464,0.3040914597610633,2.9144837350556343,4.228105533552171e-06,2.8476971712979404,4,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,153,1071,0.32491560706070494,0.3049302877237399,2.9282834602124765,4.065470588678832e-06,2.8476971712979404,5,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,154,1078,0.4905519826071603,0.305094704652826,2.9312811186819365,3.905533575320855e-06,2.8476971712979404,6,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,155,1085,0.4200283331530435,0.3049420652290185,2.9293032559481533,3.7483339555431076e-06,2.8476971712979404,7,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,156,1092,0.4176245331764221,0.3044624688724677,2.923211300011837,3.5939105159995376e-06,2.8476971712979404,8,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,157,1099,0.4655076903956277,0.30408152130742866,2.9159938927852744,3.4423013583631642e-06,2.8476971712979404,9,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,158,1106,0.5432317512375968,0.3039256365348895,2.9101604114879263,3.2935438899250576e-06,2.8476971712979404,10,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,159,1113,0.34589724029813496,0.3041376167287429,2.915792754202178,3.147674814364645e-06,2.8476971712979404,11,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,160,1120,0.5573483450072152,0.30523398766915005,2.9327263109611743,3.0047301226936425e-06,2.8476971712979404,12,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,161,1127,0.34713966718741823,0.3056782763451338,2.938098098292495,2.864745084375791e-06,2.8476971712979404,13,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,162,1134,0.34801377401994876,0.3047530377904574,2.9260385686700996,2.727754238624652e-06,2.8476971712979404,14,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,163,1141,0.3917082164968763,0.3044090506931146,2.920102668531013,2.5937913858815754e-06,2.8476971712979404,15,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,164,1148,0.3824926359312875,0.3042357998589675,2.9133254542495264,2.4628895794759505e-06,2.8476971712979404,16,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,165,1155,0.32926033650125774,0.30409936358531314,2.9083390669389204,2.3350811174697783e-06,2.8476971712979404,17,False,False
EXP-T073,primary,0,101,2.9999999999999997e-05,166,1162,0.34598557225295473,0.30389321347077686,2.8978472622958096,2.210397534688622e-06,2.8476971712979404,18,False,False
