scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.001,1e-05,21,147,0.0009757729755661011,2.5573820634321733,51,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T322_run/checkpoints/primary_k0_lr1e-03_seed101.pt,32b65ad8f97dca5d,101
primary,1,0.01,0.0001,8,48,0.00997010672950314,3.5847038500236743,38,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T322_run/checkpoints/primary_k1_lr1e-02_seed101.pt,32b65ad8f97dca5d,101
primary,2,0.001,1e-05,83,581,0.0006431005974894186,3.0497822761535645,113,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T322_run/checkpoints/primary_k2_lr1e-03_seed101.pt,32b65ad8f97dca5d,101
primary,3,0.0001,1.0000000000000002e-06,27,189,9.592885397135707e-05,2.402543783187866,57,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T322_run/checkpoints/primary_k3_lr1e-04_seed101.pt,32b65ad8f97dca5d,101
primary,4,1e-05,1.0000000000000001e-07,2,14,9.99938933078422e-06,3.3422770500183105,32,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T322_run/checkpoints/primary_k4_lr1e-05_seed101.pt,32b65ad8f97dca5d,101
shadow,0,0.001,1e-05,29,203,0.0009528893909706797,2.673224015669389,59,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T322_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,32b65ad8f97dca5d,101
shadow,1,0.0001,1.0000000000000002e-06,18,126,9.824559221366101e-05,3.093801736831665,48,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T322_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,32b65ad8f97dca5d,101
shadow,2,0.001,1e-05,21,147,0.0009757729755661011,2.901686668395996,51,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T322_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,32b65ad8f97dca5d,101
shadow,3,0.001,1e-05,22,154,0.0009733122526196349,3.485432480320786,52,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T322_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,32b65ad8f97dca5d,101
shadow,4,0.0001,1.0000000000000002e-06,21,147,9.757729755661011e-05,2.7840793132781982,51,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T322_run/checkpoints/shadow_k4_lr1e-04_seed101.pt,32b65ad8f97dca5d,101
