scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.001,1e-05,29,203,0.0009528893909706797,2.520944999926018,59,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T143_run/checkpoints/primary_k0_lr1e-03_seed101.pt,02f15ae50603971a,101
primary,1,1e-05,1.0000000000000001e-07,6,36,9.984740801978984e-06,3.5766897490530303,36,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T143_run/checkpoints/primary_k1_lr1e-05_seed101.pt,02f15ae50603971a,101
primary,2,0.001,1e-05,52,364,0.0008494768343131955,2.8768757581710815,82,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T143_run/checkpoints/primary_k2_lr1e-03_seed101.pt,02f15ae50603971a,101
primary,3,0.0001,1.0000000000000002e-06,50,350,8.604725173927785e-05,2.3314948081970215,80,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T143_run/checkpoints/primary_k3_lr1e-04_seed101.pt,02f15ae50603971a,101
primary,4,0.0001,1.0000000000000002e-06,105,735,4.739186928329899e-05,2.5104265213012695,135,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T143_run/checkpoints/primary_k4_lr1e-04_seed101.pt,02f15ae50603971a,101
shadow,0,0.0001,1.0000000000000002e-06,83,581,6.431005974894185e-05,2.4304622303355825,113,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T143_run/checkpoints/shadow_k0_lr1e-04_seed101.pt,02f15ae50603971a,101
shadow,1,0.001,1e-05,22,154,0.0009733122526196349,2.8213415145874023,52,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T143_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,02f15ae50603971a,101
shadow,2,0.001,1e-05,43,301,0.0008961267311259666,2.9470081329345703,73,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T143_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,02f15ae50603971a,101
shadow,3,0.01,0.0001,5,35,0.009990232305719944,3.5016014792702417,35,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T143_run/checkpoints/shadow_k3_lr1e-02_seed101.pt,02f15ae50603971a,101
shadow,4,0.001,1e-05,31,217,0.0009460482294732421,2.685438394546509,61,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T143_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,02f15ae50603971a,101
