scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed,config_hash,fusion_bundle_id
primary,0,0.0001,1.0000000000000002e-06,39,273,9.14404884265908e-05,0.50768366726962,69,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H116_run/checkpoints/primary_k0_lr1e-04_seed101.pt,f99b3e8451af0efd,101,6bda37cc467c1f8344bffd4ecf048f40587c93e9d14f6dbce789e2d2b47b6c53,FS_HIC_SOURCE_SCM24
primary,1,0.001,1e-05,15,90,0.00098807879715968,0.48623515620376123,45,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H116_run/checkpoints/primary_k1_lr1e-03_seed101.pt,f99b3e8451af0efd,101,6bda37cc467c1f8344bffd4ecf048f40587c93e9d14f6dbce789e2d2b47b6c53,FS_HIC_SOURCE_SCM24
primary,2,0.001,1e-05,29,203,0.0009528893909706797,0.3511001169681549,59,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H116_run/checkpoints/primary_k2_lr1e-03_seed101.pt,f99b3e8451af0efd,101,6bda37cc467c1f8344bffd4ecf048f40587c93e9d14f6dbce789e2d2b47b6c53,FS_HIC_SOURCE_SCM24
primary,3,0.001,1e-05,33,231,0.0009387718066217125,0.4950237572193146,63,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H116_run/checkpoints/primary_k3_lr1e-03_seed101.pt,f99b3e8451af0efd,101,6bda37cc467c1f8344bffd4ecf048f40587c93e9d14f6dbce789e2d2b47b6c53,FS_HIC_SOURCE_SCM24
primary,4,0.001,1e-05,24,168,0.0009680447952607845,0.45845016837120056,54,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H116_run/checkpoints/primary_k4_lr1e-03_seed101.pt,f99b3e8451af0efd,101,6bda37cc467c1f8344bffd4ecf048f40587c93e9d14f6dbce789e2d2b47b6c53,FS_HIC_SOURCE_SCM24
shadow,0,0.001,1e-05,25,175,0.0009652393605146844,0.48313452980735083,55,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H116_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,f99b3e8451af0efd,101,6bda37cc467c1f8344bffd4ecf048f40587c93e9d14f6dbce789e2d2b47b6c53,FS_HIC_SOURCE_SCM24
shadow,1,0.001,1e-05,33,231,0.0009387718066217125,0.4407513737678528,63,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H116_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,f99b3e8451af0efd,101,6bda37cc467c1f8344bffd4ecf048f40587c93e9d14f6dbce789e2d2b47b6c53,FS_HIC_SOURCE_SCM24
shadow,2,0.0001,1.0000000000000002e-06,46,322,8.814009529720155e-05,0.46352919936180115,76,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H116_run/checkpoints/shadow_k2_lr1e-04_seed101.pt,f99b3e8451af0efd,101,6bda37cc467c1f8344bffd4ecf048f40587c93e9d14f6dbce789e2d2b47b6c53,FS_HIC_SOURCE_SCM24
shadow,3,0.01,0.0001,27,189,0.009592885397135707,0.5377107389045485,57,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H116_run/checkpoints/shadow_k3_lr1e-02_seed101.pt,f99b3e8451af0efd,101,6bda37cc467c1f8344bffd4ecf048f40587c93e9d14f6dbce789e2d2b47b6c53,FS_HIC_SOURCE_SCM24
shadow,4,0.0001,1.0000000000000002e-06,45,315,8.864040551740158e-05,0.3815262019634247,75,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H116_run/checkpoints/shadow_k4_lr1e-04_seed101.pt,f99b3e8451af0efd,101,6bda37cc467c1f8344bffd4ecf048f40587c93e9d14f6dbce789e2d2b47b6c53,FS_HIC_SOURCE_SCM24
