run_id,experiment_code,role,source_git_commit,runtime_git_commit,environment,gpu,prediction_primary_path,prediction_shadow_path,prediction_test_path,cv_primary_mae,cv_shadow_mae,public_mae,private_mae,overall_mae,historical_match,max_prediction_delta_vs_historical,notes
EXP-T030-REPLAY-001,EXP-T030,CONTEMPORARY_MATCHED_CONTROL,historical_TMF2_a1022f580b4768c0,4a9dccb27fd60fabe36b828d6f7010feb93f75c2,python=3.12.13;torch=2.10.0+cu128;cuda=12.8,NVIDIA GeForce RTX 3090,experiments/replays/EXP-T030/EXP-T030-REPLAY-001/oof_primary.csv,experiments/replays/EXP-T030/EXP-T030-REPLAY-001/oof_shadow.csv,experiments/replays/EXP-T030/EXP-T030-REPLAY-001/test.csv,3.2326774204709396,3.201957977357716,3.595528851851852,3.2559664691358012,3.4257476604938275,NO,3.2054672241210938,Contemporary matched control for T068/T069; HISTORICAL_REPRODUCTION=FAIL; do not overwrite historical T030
