scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.0001,1.0000000000000002e-06,18,126,9.824559221366101e-05,2.8177520289565576,48,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T308_run/checkpoints/primary_k0_lr1e-04_seed101.pt,5618b48dc1c06a31,101
primary,1,0.001,1e-05,7,42,0.0009978031724785245,3.5496345288825757,37,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T308_run/checkpoints/primary_k1_lr1e-03_seed101.pt,5618b48dc1c06a31,101
primary,2,0.0001,1.0000000000000002e-06,36,252,9.270568813552756e-05,3.1915782690048218,66,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T308_run/checkpoints/primary_k2_lr1e-04_seed101.pt,5618b48dc1c06a31,101
primary,3,0.001,1e-05,4,28,0.0009994504881061753,2.613426923751831,34,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T308_run/checkpoints/primary_k3_lr1e-03_seed101.pt,5618b48dc1c06a31,101
primary,4,0.001,1e-05,41,287,0.000905463412215599,3.091404914855957,71,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T308_run/checkpoints/primary_k4_lr1e-03_seed101.pt,5618b48dc1c06a31,101
shadow,0,0.0001,1.0000000000000002e-06,16,112,9.8632311059685e-05,2.904211795691288,46,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T308_run/checkpoints/shadow_k0_lr1e-04_seed101.pt,5618b48dc1c06a31,101
shadow,1,0.001,1e-05,5,35,0.0009990232305719944,3.222482919692993,35,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T308_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,5618b48dc1c06a31,101
shadow,2,0.001,1e-05,35,245,0.0009310673033669522,2.8523117303848267,65,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T308_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,5618b48dc1c06a31,101
shadow,3,0.001,1e-05,11,77,0.0009939057285945933,3.3559018915349785,41,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T308_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,5618b48dc1c06a31,101
shadow,4,0.0001,1.0000000000000002e-06,26,182,9.623203685930869e-05,2.890909433364868,56,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T308_run/checkpoints/shadow_k4_lr1e-04_seed101.pt,5618b48dc1c06a31,101
