scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.0001,1.0000000000000002e-06,121,847,3.520365877844012e-05,2.527232314601089,151,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T297_run/checkpoints/primary_k0_lr1e-04_seed101.pt,8c7cf5dafd329a2c,101
primary,1,0.0001,1.0000000000000002e-06,134,804,2.5974795912595825e-05,3.2543806596235796,164,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T297_run/checkpoints/primary_k1_lr1e-04_seed101.pt,8c7cf5dafd329a2c,101
primary,2,0.001,1e-05,54,378,0.0008381411941873378,3.164674758911133,84,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T297_run/checkpoints/primary_k2_lr1e-03_seed101.pt,8c7cf5dafd329a2c,101
primary,3,0.0001,1.0000000000000002e-06,98,686,5.283176931012731e-05,2.6717798709869385,128,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T297_run/checkpoints/primary_k3_lr1e-04_seed101.pt,8c7cf5dafd329a2c,101
primary,4,0.001,1e-05,18,126,0.00098245592213661,3.2342522144317627,48,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T297_run/checkpoints/primary_k4_lr1e-03_seed101.pt,8c7cf5dafd329a2c,101
shadow,0,0.0001,1.0000000000000002e-06,98,686,5.283176931012731e-05,2.4901812004320547,128,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T297_run/checkpoints/shadow_k0_lr1e-04_seed101.pt,8c7cf5dafd329a2c,101
shadow,1,0.001,1e-05,62,434,0.0007896275997614229,2.9853198528289795,92,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T297_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,8c7cf5dafd329a2c,101
shadow,2,0.001,1e-05,32,224,0.0009424639868939033,3.1110470294952393,62,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T297_run/checkpoints/shadow_k2_lr1e-03_seed101.pt,8c7cf5dafd329a2c,101
shadow,3,0.01,0.0001,6,42,0.009984740801978984,3.5411652073715674,36,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T297_run/checkpoints/shadow_k3_lr1e-02_seed101.pt,8c7cf5dafd329a2c,101
shadow,4,0.001,1e-05,66,462,0.0007636367895343947,2.9203197956085205,96,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T297_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,8c7cf5dafd329a2c,101
