scheme,fold,seed,initial_lr,epoch,optimizer_step,learning_rate,train_loss,val_mae
primary,0,101,1e-05,1,7,1e-05,0.4406433765377317,0.59867694161155
primary,0,101,1e-05,2,14,9.99938933078422e-06,0.44996493629046846,0.5889602429939039
primary,0,101,1e-05,3,21,9.997557473810373e-06,0.43160253550325123,0.5791785500266335
primary,0,101,1e-05,4,28,9.994504881061752e-06,0.3883427046239376,0.5699915741429185
primary,0,101,1e-05,5,35,9.990232305719944e-06,0.3843586060351559,0.5633762244022253
primary,0,101,1e-05,6,42,9.984740801978984e-06,0.4088988048689706,0.5580550974065607
primary,0,101,1e-05,7,49,9.978031724785247e-06,0.37811713718942236,0.5539730823401249
primary,0,101,1e-05,8,56,9.97010672950314e-06,0.3917207249573299,0.5495443344116211
primary,0,101,1e-05,9,63,9.960967771506666e-06,0.39686777868441175,0.548004150390625
primary,0,101,1e-05,10,70,9.950617105696961e-06,0.37820532279355185,0.5468472567471591
primary,0,101,1e-05,11,77,9.939057285945933e-06,0.4359673133918217,0.5450050180608575
primary,0,101,1e-05,12,84,9.926291164466131e-06,0.37765910622796844,0.5429223667491566
primary,0,101,1e-05,13,91,9.91232189110701e-06,0.46839077132088797,0.541163646813595
primary,0,101,1e-05,14,98,9.897152912577742e-06,0.3857284794960703,0.5412277741865679
primary,0,101,1e-05,15,105,9.8807879715968e-06,0.4173894631011145,0.5396660602453983
primary,0,101,1e-05,16,112,9.8632311059685e-06,0.3848900959960052,0.5382619337602095
primary,0,101,1e-05,17,119,9.844486647586724e-06,0.5746536723205021,0.5370442939527107
primary,0,101,1e-05,18,126,9.824559221366101e-06,0.38757513357060297,0.5367286855524237
primary,0,101,1e-05,19,133,9.803453744100868e-06,0.4155844407422202,0.5361994541052616
primary,0,101,1e-05,20,140,9.781175423251734e-06,0.7564956716128758,0.5369541861794211
primary,0,101,1e-05,21,147,9.757729755661012e-06,0.37581120883779867,0.5385630347511985
primary,0,101,1e-05,22,154,9.73312252619635e-06,0.5401039783443723,0.5402662103826349
primary,0,101,1e-05,23,161,9.707359806323418e-06,0.3697969308606324,0.5406119028727213
primary,0,101,1e-05,24,168,9.680447952607845e-06,0.4257261114461081,0.5405269969593395
primary,0,101,1e-05,25,175,9.652393605146845e-06,0.41802816092967987,0.5405474287090879
primary,0,101,1e-05,26,182,9.62320368593087e-06,0.37699912102626904,0.5391007914687648
primary,0,101,1e-05,27,189,9.592885397135707e-06,0.4279398024082184,0.5374835910219135
primary,0,101,1e-05,28,196,9.561446219345455e-06,0.3775473096674042,0.536686001401959
primary,0,101,1e-05,29,203,9.528893909706798e-06,0.3999100242342268,0.535998315522165
primary,0,101,1e-05,30,210,9.495236500015048e-06,0.4227266524519239,0.5353072773326527
primary,0,101,1e-05,31,217,9.460482294732422e-06,0.3694764394313097,0.5349583770289565
primary,0,101,1e-05,32,224,9.424639868939035e-06,0.378358955528321,0.5346651077270508
primary,0,101,1e-05,33,231,9.387718066217125e-06,0.4866988616330283,0.5350975556807085
primary,0,101,1e-05,34,238,9.349725996469047e-06,0.381139067400779,0.5362206661339962
primary,0,101,1e-05,35,245,9.310673033669522e-06,0.3944503462740353,0.5358090256199692
primary,0,101,1e-05,36,252,9.270568813552757e-06,0.37669419404119253,0.5364684769601533
primary,0,101,1e-05,37,259,9.229423231234975e-06,0.37598936153309687,0.5363264083862305
primary,0,101,1e-05,38,266,9.18724643877294e-06,0.40666613834244864,0.5363929054953835
primary,0,101,1e-05,39,273,9.144048842659081e-06,0.4183474268232073,0.5355192820231119
primary,0,101,1e-05,40,280,9.099841101253867e-06,0.3890786735074861,0.5347674976695668
primary,0,101,1e-05,41,287,9.054634122155991e-06,0.3980368503502437,0.5339098843661222
primary,0,101,1e-05,42,294,9.0084390595111e-06,0.48666002069200787,0.5332939552538323
primary,0,101,1e-05,43,301,8.961267311259668e-06,0.40537611714431215,0.5335150920983517
primary,0,101,1e-05,44,308,8.913130516324733e-06,0.5794684759208134,0.5333327091101444
primary,0,101,1e-05,45,315,8.864040551740158e-06,0.4565381407737732,0.5334383068662701
