scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.01,0.0001,5,35,0.009990232305719944,0.4990853037978663,35,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H211_run/checkpoints/primary_k0_lr1e-02_seed101.pt,13358cb1e3782e93,101
primary,1,0.01,0.0001,1,6,0.01,0.5253769760131834,31,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H211_run/checkpoints/primary_k1_lr1e-02_seed101.pt,13358cb1e3782e93,101
primary,2,0.001,1e-05,28,196,0.0009561446219345453,0.366595904827118,58,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H211_run/checkpoints/primary_k2_lr1e-03_seed101.pt,13358cb1e3782e93,101
primary,3,0.0001,1.0000000000000002e-06,54,378,8.381411941873378e-05,0.5174287693500519,84,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H211_run/checkpoints/primary_k3_lr1e-04_seed101.pt,13358cb1e3782e93,101
primary,4,0.0001,1.0000000000000002e-06,65,455,7.702342635146033e-05,0.4686005847454071,95,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H211_run/checkpoints/primary_k4_lr1e-04_seed101.pt,13358cb1e3782e93,101
shadow,0,0.001,1e-05,30,210,0.0009495236500015047,0.426442658626672,60,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H211_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,13358cb1e3782e93,101
shadow,1,0.0001,1.0000000000000002e-06,185,1295,2.5551335241327677e-06,0.4919632203578949,200,False,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H211_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,13358cb1e3782e93,101
shadow,2,0.0001,1.0000000000000002e-06,50,350,8.604725173927785e-05,0.5108137030601503,80,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H211_run/checkpoints/shadow_k2_lr1e-04_seed101.pt,13358cb1e3782e93,101
shadow,3,0.001,1e-05,18,126,0.00098245592213661,0.5149668738625266,48,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H211_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,13358cb1e3782e93,101
shadow,4,0.001,1e-05,50,350,0.0008604725173927785,0.41113836598396303,80,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H211_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,13358cb1e3782e93,101
