scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed,config_hash,fusion_bundle_id
primary,0,0.001,1e-05,47,329,0.0008763049794670775,0.4581182942245946,77,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H346_run/checkpoints/primary_k0_lr1e-03_seed101.pt,d46c30892ffb4f27,101,d09d13e3a5974826c2dd7e762913750c087f53d71869e3b310a7a9ffdf0e3c07,ARO_ONLY35
primary,1,0.001,1e-05,27,162,0.0009592885397135706,0.44956120577725495,57,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H346_run/checkpoints/primary_k1_lr1e-03_seed101.pt,d46c30892ffb4f27,101,d09d13e3a5974826c2dd7e762913750c087f53d71869e3b310a7a9ffdf0e3c07,ARO_ONLY35
primary,2,0.0001,1.0000000000000002e-06,153,1071,1.441605294264014e-05,0.3238394856452942,183,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H346_run/checkpoints/primary_k2_lr1e-04_seed101.pt,d46c30892ffb4f27,101,d09d13e3a5974826c2dd7e762913750c087f53d71869e3b310a7a9ffdf0e3c07,ARO_ONLY35
primary,3,0.001,1e-05,54,378,0.0008381411941873378,0.4381628632545471,84,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H346_run/checkpoints/primary_k3_lr1e-03_seed101.pt,d46c30892ffb4f27,101,d09d13e3a5974826c2dd7e762913750c087f53d71869e3b310a7a9ffdf0e3c07,ARO_ONLY35
primary,4,0.001,1e-05,46,322,0.0008814009529720154,0.37400180101394653,76,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H346_run/checkpoints/primary_k4_lr1e-03_seed101.pt,d46c30892ffb4f27,101,d09d13e3a5974826c2dd7e762913750c087f53d71869e3b310a7a9ffdf0e3c07,ARO_ONLY35
shadow,0,0.0001,1.0000000000000002e-06,107,749,4.584163849073354e-05,0.37368979598536634,137,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H346_run/checkpoints/shadow_k0_lr1e-04_seed101.pt,d46c30892ffb4f27,101,d09d13e3a5974826c2dd7e762913750c087f53d71869e3b310a7a9ffdf0e3c07,ARO_ONLY35
shadow,1,0.0001,1.0000000000000002e-06,33,231,9.387718066217124e-05,0.4432012736797333,63,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H346_run/checkpoints/shadow_k1_lr1e-04_seed101.pt,d46c30892ffb4f27,101,d09d13e3a5974826c2dd7e762913750c087f53d71869e3b310a7a9ffdf0e3c07,ARO_ONLY35
shadow,2,0.0001,1.0000000000000002e-06,96,672,5.438372523852833e-05,0.3653808832168579,126,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H346_run/checkpoints/shadow_k2_lr1e-04_seed101.pt,d46c30892ffb4f27,101,d09d13e3a5974826c2dd7e762913750c087f53d71869e3b310a7a9ffdf0e3c07,ARO_ONLY35
shadow,3,0.01,0.0001,16,112,0.0098632311059685,0.4371763865152995,46,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H346_run/checkpoints/shadow_k3_lr1e-02_seed101.pt,d46c30892ffb4f27,101,d09d13e3a5974826c2dd7e762913750c087f53d71869e3b310a7a9ffdf0e3c07,ARO_ONLY35
shadow,4,0.001,1e-05,19,133,0.0009803453744100868,0.3627823293209076,49,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H346_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,d46c30892ffb4f27,101,d09d13e3a5974826c2dd7e762913750c087f53d71869e3b310a7a9ffdf0e3c07,ARO_ONLY35
