scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.01,0.0001,8,56,0.00997010672950314,0.5287308839740174,38,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H328_run/checkpoints/primary_k0_lr1e-02_seed101.pt,0733bd612917a8b8,101
primary,1,0.001,1e-05,1,6,0.001,0.5376217008648495,31,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H328_run/checkpoints/primary_k1_lr1e-03_seed101.pt,0733bd612917a8b8,101
primary,2,0.0001,1.0000000000000002e-06,35,245,9.310673033669521e-05,0.435364932537079,65,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H328_run/checkpoints/primary_k2_lr1e-04_seed101.pt,0733bd612917a8b8,101
primary,3,0.001,1e-05,13,91,0.000991232189110701,0.47701557016372675,43,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H328_run/checkpoints/primary_k3_lr1e-03_seed101.pt,0733bd612917a8b8,101
primary,4,0.001,1e-05,3,21,0.0009997557473810372,0.4697222211360931,33,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H328_run/checkpoints/primary_k4_lr1e-03_seed101.pt,0733bd612917a8b8,101
shadow,0,0.001,1e-05,10,70,0.000995061710569696,0.5003025202895655,40,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H328_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,0733bd612917a8b8,101
shadow,1,0.001,1e-05,32,224,0.0009424639868939033,0.4393751232624054,62,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H328_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,0733bd612917a8b8,101
shadow,2,0.0001,1.0000000000000002e-06,22,154,9.73312252619635e-05,0.5023250615596773,52,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H328_run/checkpoints/shadow_k2_lr1e-04_seed101.pt,0733bd612917a8b8,101
shadow,3,0.001,1e-05,36,252,0.0009270568813552756,0.4892192715731534,66,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H328_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,0733bd612917a8b8,101
shadow,4,0.001,1e-05,33,231,0.0009387718066217125,0.4211797804832459,63,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-H328_run/checkpoints/shadow_k4_lr1e-03_seed101.pt,0733bd612917a8b8,101
